['RX Timestamp', 'Tracked ID', 'BBox Coords (xmin, ymin, xmax, ymax)']
("'13:07:35.60206'", 45, 303, 360, 767, 497)
("'13:07:35.60206'", 46, -31, 405, 371, 556)
("'13:07:35.78064'", 13, 775, 384, 1240, 542)
("'13:07:35.78064'", 14, 427, 582, 908, 721)
("'13:07:35.78064'", 45, 401, 402, 758, 513)
("'13:07:35.78064'", 48, 1034, 546, 1286, 680)
("'13:07:35.96767'", 1, 4, 446, 227, 591)
("'13:07:35.96767'", 7, 830, 382, 1286, 554)
("'13:07:35.96767'", 45, 484, 395, 869, 520)
("'13:07:35.96767'", 46, 170, 447, 527, 578)
("'13:07:36.14282'", 1, 23, 421, 301, 577)
("'13:07:36.14282'", 5, 975, 374, 1257, 552)
("'13:07:36.14282'", 7, 926, 382, 1328, 542)
("'13:07:36.14282'", 9, 575, 380, 950, 516)
("'13:07:36.14282'", 46, 309, 461, 608, 569)
("'13:07:36.35680'", 9, 652, 348, 1069, 499)
("'13:07:36.35680'", 19, 814, 585, 1252, 709)
("'13:07:36.35680'", 25, 17, 385, 446, 537)
("'13:07:36.35680'", 59, 12, 632, 150, 714)
("'13:07:36.53560'", 6, 201, 588, 834, 719)
("'13:07:36.53560'", 14, 782, 583, 1264, 720)
("'13:07:36.53560'", 25, 53, 354, 503, 507)
("'13:07:36.53560'", 45, 709, 329, 1103, 454)
("'13:07:36.53560'", 64, 1112, 327, 1294, 475)
("'13:07:36.53560'", 65, 789, 6, 1140, 152)
("'13:07:36.53560'", 66, -3, 577, 238, 706)
("'13:07:36.71250'", 6, 136, 563, 908, 718)
("'13:07:36.71250'", 9, 708, 276, 1135, 439)
("'13:07:36.71250'", 10, 776, 518, 1286, 719)
("'13:07:36.71250'", 13, 892, 509, 1244, 623)
("'13:07:36.71250'", 25, 107, 325, 525, 467)
("'13:07:36.71250'", 66, -5, 528, 241, 661)
("'13:07:36.71250'", 68, 1150, 282, 1296, 455)
("'13:07:36.71250'", 69, 874, 53, 1048, 174)
("'13:07:36.89168'", 6, 56, 517, 1005, 717)
("'13:07:36.89168'", 9, 709, 271, 1063, 387)
("'13:07:36.89168'", 25, 43, 286, 518, 443)
("'13:07:36.89168'", 64, 1146, 262, 1284, 377)
("'13:07:36.89168'", 66, 1, 492, 251, 630)
("'13:07:36.89168'", 69, 851, 54, 1050, 195)
("'13:07:37.07113'", 6, 65, 461, 1151, 718)
("'13:07:37.07113'", 26, 812, 550, 1296, 719)
("'13:07:37.07113'", 30, 76, 263, 599, 421)
("'13:07:37.07113'", 45, 704, 242, 1116, 379)
("'13:07:37.07113'", 64, 1133, 223, 1294, 370)
("'13:07:37.07113'", 66, 30, 457, 313, 607)
("'13:07:37.24715'", 6, 294, 440, 1283, 701)
("'13:07:37.24715'", 30, 179, 243, 685, 399)
("'13:07:37.24715'", 65, 756, 220, 1145, 383)
("'13:07:37.24715'", 66, 27, 415, 388, 593)
("'13:07:37.42556'", 6, 432, 441, 1388, 719)
("'13:07:37.42556'", 30, 283, 244, 794, 404)
("'13:07:37.42556'", 45, 790, 205, 1275, 378)
("'13:07:37.42556'", 66, 27, 375, 448, 579)
("'13:07:37.42556'", 79, 188, 558, 490, 668)
("'13:07:37.60805'", 5, 966, 223, 1257, 389)
("'13:07:37.60805'", 10, 681, 473, 1285, 706)
("'13:07:37.60805'", 30, 433, 258, 910, 414)
("'13:07:37.60805'", 45, 907, 219, 1329, 381)
("'13:07:37.60805'", 66, 14, 350, 446, 558)
("'13:07:37.60805'", 79, 284, 566, 558, 665)
("'13:07:37.60805'", 83, 56, 145, 217, 346)
("'13:07:37.78162'", 1, 4, 193, 403, 374)
("'13:07:37.78162'", 5, 1031, 224, 1268, 367)
("'13:07:37.78162'", 10, 842, 526, 1280, 709)
("'13:07:37.78162'", 30, 601, 279, 994, 411)
("'13:07:37.78162'", 59, 16, 154, 352, 352)
("'13:07:37.78162'", 66, 38, 370, 507, 589)
("'13:07:37.78162'", 69, 1042, 214, 1273, 386)
("'13:07:37.78162'", 79, 366, 579, 642, 678)
("'13:07:37.78162'", 89, 7, 468, 342, 716)
("'13:07:37.78162'", 91, 366, 455, 716, 586)
("'13:07:37.95837'", 1, 16, 217, 454, 406)
("'13:07:37.95837'", 25, 13, 406, 672, 620)
("'13:07:37.95837'", 26, 814, 373, 1233, 524)
("'13:07:37.95837'", 65, 655, 280, 1050, 451)
("'13:07:37.95837'", 69, 1100, 256, 1279, 385)
("'13:07:37.95837'", 89, 56, 509, 370, 722)
("'13:07:38.13753'", 1, 18, 254, 479, 443)
("'13:07:38.13753'", 7, 885, 424, 1231, 549)
("'13:07:38.13753'", 9, 651, 302, 1231, 487)
("'13:07:38.13753'", 13, 881, 431, 1258, 550)
("'13:07:38.13753'", 25, 65, 436, 733, 653)
("'13:07:38.13753'", 30, 708, 321, 1137, 458)
("'13:07:38.13753'", 46, 863, 585, 1204, 711)
("'13:07:38.13753'", 69, 1109, 286, 1284, 414)
("'13:07:38.13753'", 89, 83, 565, 394, 719)
("'13:07:38.31782'", 1, 28, 298, 504, 488)
("'13:07:38.31782'", 25, 99, 474, 809, 690)
("'13:07:38.31782'", 26, 762, 323, 1247, 501)
("'13:07:38.31782'", 66, 13, 264, 538, 498)
("'13:07:38.48905'", 25, 206, 502, 897, 702)
("'13:07:38.48905'", 26, 778, 342, 1295, 541)
("'13:07:38.48905'", 66, 74, 313, 597, 513)
("'13:07:38.67082'", 10, 838, 370, 1267, 554)
("'13:07:38.67082'", 25, 264, 507, 1003, 704)
("'13:07:38.67082'", 66, 61, 329, 670, 534)
("'13:07:38.85217'", 1, 8, 587, 322, 713)
("'13:07:38.85217'", 10, 900, 413, 1296, 585)
("'13:07:38.85217'", 25, 338, 526, 1118, 715)
("'13:07:38.85217'", 66, 133, 363, 727, 540)
("'13:07:38.85217'", 107, 15, 484, 210, 644)
("'13:07:39.02120'", 5, 1002, 434, 1283, 595)
("'13:07:39.02120'", 25, 443, 526, 1206, 707)
("'13:07:39.02120'", 59, 11, 445, 319, 633)
("'13:07:39.02120'", 66, 197, 364, 803, 542)
("'13:07:39.02120'", 89, 32, 555, 370, 714)
("'13:07:39.02120'", 107, 15, 438, 323, 686)
("'13:07:39.02120'", 108, 26, 294, 241, 449)
("'13:07:39.19584'", 5, 1046, 449, 1286, 588)
("'13:07:39.19584'", 6, 557, 521, 1252, 723)
("'13:07:39.19584'", 59, 22, 428, 402, 650)
("'13:07:39.19584'", 65, -10, 438, 420, 620)
("'13:07:39.19584'", 66, 292, 347, 905, 535)
("'13:07:39.19584'", 83, 3, 591, 133, 719)
("'13:07:39.19584'", 108, 30, 279, 264, 438)
("'13:07:39.19584'", 109, 27, 555, 460, 708)
("'13:07:39.37619'", 9, 400, 344, 945, 526)
("'13:07:39.37619'", 26, 626, 482, 1273, 721)
("'13:07:39.37619'", 59, 40, 400, 460, 624)
("'13:07:39.37619'", 66, 351, 331, 992, 532)
("'13:07:39.37619'", 108, 59, 249, 319, 401)
("'13:07:39.37619'", 109, 131, 541, 505, 671)
("'13:07:39.58695'", 9, 463, 309, 1078, 528)
("'13:07:39.58695'", 10, 822, 510, 1289, 719)
("'13:07:39.58695'", 59, 69, 365, 574, 601)
("'13:07:39.58695'", 66, 500, 323, 1106, 514)
("'13:07:39.58695'", 89, -13, 519, 389, 718)
("'13:07:39.58695'", 91, 775, 506, 1303, 711)
("'13:07:39.58695'", 108, 58, 217, 412, 381)
("'13:07:39.58695'", 109, 114, 490, 599, 657)
("'13:07:39.75914'", 5, 898, 486, 1280, 710)
("'13:07:39.75914'", 9, 574, 303, 1150, 511)
("'13:07:39.75914'", 59, 74, 325, 665, 596)
("'13:07:39.75914'", 89, -19, 464, 477, 717)
("'13:07:39.75914'", 108, 60, 199, 473, 368)
("'13:07:39.93171'", 5, 958, 485, 1287, 679)
("'13:07:39.93171'", 7, 158, 329, 700, 521)
("'13:07:39.93171'", 9, 654, 304, 1196, 495)
("'13:07:39.93171'", 89, 30, 482, 513, 719)
("'13:07:39.93171'", 108, 84, 199, 483, 348)
("'13:07:40.11044'", 7, 239, 324, 746, 498)
("'13:07:40.11044'", 9, 733, 307, 1248, 485)
("'13:07:40.11044'", 13, 181, 444, 734, 614)
("'13:07:40.11044'", 69, 1073, 476, 1295, 661)
("'13:07:40.11044'", 89, 53, 494, 604, 714)
("'13:07:40.11044'", 108, 120, 192, 544, 347)
("'13:07:40.11044'", 116, 9, 51, 207, 348)
("'13:07:40.29128'", 9, 792, 295, 1309, 479)
("'13:07:40.29128'", 26, 398, 308, 895, 496)
("'13:07:40.29128'", 59, 275, 186, 593, 338)
("'13:07:40.29128'", 89, 175, 568, 682, 711)
("'13:07:40.29128'", 109, 309, 429, 823, 603)
("'13:07:40.29128'", 116, 104, 109, 342, 399)
("'13:07:40.46845'", 10, 943, 308, 1295, 494)
("'13:07:40.46845'", 26, 558, 324, 1016, 483)
("'13:07:40.46845'", 109, 418, 448, 930, 619)
("'13:07:40.46845'", 116, 141, 152, 493, 447)
("'13:07:40.65218'", 13, 27, 530, 438, 655)
("'13:07:40.65218'", 26, 666, 322, 1237, 516)
("'13:07:40.65218'", 109, 547, 466, 1071, 646)
("'13:07:40.65218'", 116, 123, 204, 657, 509)
("'13:07:40.82915'", 13, 39, 553, 506, 696)
("'13:07:40.82915'", 26, 763, 367, 1309, 553)
("'13:07:40.82915'", 91, 784, 362, 1279, 558)
("'13:07:40.82915'", 109, 646, 526, 1144, 694)
("'13:07:40.82915'", 116, 135, 260, 774, 552)
("'13:07:41.00649'", 7, 465, 286, 879, 416)
("'13:07:41.00649'", 10, 938, 413, 1267, 588)
("'13:07:41.00649'", 109, 708, 563, 1201, 716)
("'13:07:41.00649'", 116, 184, 325, 943, 615)
("'13:07:41.18335'", 7, 441, 329, 900, 475)
("'13:07:41.18335'", 99, -7, 318, 430, 519)
("'13:07:41.18335'", 116, 269, 401, 1144, 717)
("'13:07:41.35936'", 7, 488, 370, 938, 522)
("'13:07:41.35936'", 99, 42, 367, 377, 503)
("'13:07:41.35936'", 116, 389, 453, 1214, 724)
("'13:07:41.54877'", 13, 10, 581, 461, 714)
("'13:07:41.54877'", 25, 471, 524, 1280, 718)
("'13:07:41.54877'", 99, 36, 388, 434, 532)
("'13:07:41.54877'", 112, 604, 408, 904, 561)
("'13:07:41.73310'", 13, 34, 583, 474, 711)
("'13:07:41.73310'", 89, 591, 540, 1292, 717)
("'13:07:41.73310'", 99, 67, 378, 545, 558)
("'13:07:41.73310'", 119, 635, 421, 988, 569)
("'13:07:41.90459'", 7, 697, 438, 1080, 574)
("'13:07:41.90459'", 99, 199, 381, 591, 529)
("'13:07:41.90459'", 116, 823, 578, 1271, 720)
("'13:07:41.90459'", 128, 85, 437, 616, 613)
("'13:07:42.08252'", 10, 1011, 578, 1271, 718)
("'13:07:42.08252'", 25, 608, 627, 995, 719)
("'13:07:42.08252'", 59, 359, 319, 703, 486)
("'13:07:42.08252'", 99, 347, 339, 703, 473)
("'13:07:42.08252'", 112, 838, 379, 1208, 565)
("'13:07:42.08252'", 119, 818, 386, 1221, 558)
("'13:07:42.08252'", 129, 45, 561, 184, 717)
("'13:07:42.25682'", 7, 921, 366, 1278, 491)
("'13:07:42.25682'", 59, 370, 366, 759, 557)
("'13:07:42.25682'", 99, 413, 284, 823, 439)
("'13:07:42.25682'", 129, 82, 526, 287, 707)
("'13:07:42.43115'", 66, 709, 531, 1138, 664)
("'13:07:42.43115'", 99, 465, 231, 859, 395)
("'13:07:42.43115'", 119, 979, 327, 1258, 439)
("'13:07:42.43115'", 129, 79, 450, 420, 691)
("'13:07:42.43115'", 137, 400, 335, 875, 507)
("'13:07:42.61193'", 66, 736, 482, 1164, 618)
("'13:07:42.61193'", 99, 497, 187, 867, 344)
("'13:07:42.61193'", 107, -7, 479, 333, 717)
("'13:07:42.61193'", 119, 971, 292, 1270, 413)
("'13:07:42.61193'", 128, 433, 299, 858, 444)
("'13:07:42.61193'", 129, 104, 422, 506, 649)
("'13:07:42.78051'", 9, 777, 454, 1125, 594)
("'13:07:42.78051'", 59, 501, 289, 804, 437)
("'13:07:42.78051'", 99, 517, 178, 843, 319)
("'13:07:42.78051'", 119, 961, 275, 1281, 412)
("'13:07:42.78051'", 129, 115, 442, 535, 637)
("'13:07:42.78051'", 137, 459, 295, 828, 432)
("'13:07:42.78051'", 139, 644, 598, 1363, 714)
("'13:07:42.78051'", 140, 7, 352, 330, 510)
("'13:07:42.99176'", 59, 465, 293, 781, 446)
("'13:07:42.99176'", 91, 760, 460, 1084, 583)
("'13:07:42.99176'", 99, 500, 173, 820, 318)
("'13:07:42.99176'", 119, 980, 298, 1261, 419)
("'13:07:42.99176'", 129, 153, 471, 593, 644)
("'13:07:42.99176'", 137, 446, 297, 806, 431)
("'13:07:42.99176'", 139, 628, 593, 1315, 716)
("'13:07:42.99176'", 140, 7, 342, 367, 514)
("'13:07:42.99176'", 145, 49, 181, 209, 437)
("'13:07:43.16957'", 9, 808, 485, 1100, 603)
("'13:07:43.16957'", 99, 568, 205, 826, 317)
("'13:07:43.16957'", 119, 1015, 325, 1271, 434)
("'13:07:43.16957'", 129, 183, 497, 696, 674)
("'13:07:43.16957'", 137, 512, 332, 822, 448)
("'13:07:43.16957'", 140, 55, 360, 424, 528)
("'13:07:43.16957'", 151, 890, 635, 1234, 716)
("'13:07:43.16957'", 152, 26, 232, 391, 497)
("'13:07:43.34352'", 25, 6, 563, 689, 720)
("'13:07:43.34352'", 66, 903, 526, 1277, 663)
("'13:07:43.34352'", 69, 1105, 363, 1270, 490)
("'13:07:43.34352'", 119, 1040, 363, 1306, 485)
("'13:07:43.34352'", 128, 640, 236, 958, 350)
("'13:07:43.34352'", 137, 594, 367, 925, 489)
("'13:07:43.34352'", 152, 67, 267, 476, 545)
("'13:07:43.52889'", 25, 22, 568, 663, 720)
("'13:07:43.52889'", 91, 737, 382, 1122, 529)
("'13:07:43.52889'", 128, 786, 239, 1135, 389)
("'13:07:43.52889'", 145, 67, 63, 302, 332)
("'13:07:43.52889'", 152, 166, 332, 635, 567)
("'13:07:43.52889'", 158, 618, 584, 1043, 719)
("'13:07:43.70932'", 9, 875, 417, 1229, 550)
("'13:07:43.70932'", 128, 905, 273, 1228, 408)
("'13:07:43.70932'", 140, 37, 525, 453, 700)
("'13:07:43.70932'", 145, 123, 179, 418, 378)
("'13:07:43.70932'", 152, 228, 382, 780, 602)
("'13:07:43.88822'", 10, 973, 267, 1265, 420)
("'13:07:43.88822'", 25, -16, 529, 747, 711)
("'13:07:43.88822'", 99, 759, 63, 1054, 191)
("'13:07:43.88822'", 119, 986, 450, 1275, 584)
("'13:07:43.88822'", 140, 62, 531, 578, 729)
("'13:07:43.88822'", 145, 128, 209, 556, 400)
("'13:07:43.88822'", 152, 285, 413, 1007, 652)
("'13:07:44.06885'", 10, 950, 221, 1312, 433)
("'13:07:44.06885'", 25, 19, 561, 674, 717)
("'13:07:44.06885'", 145, 170, 241, 652, 413)
("'13:07:44.06885'", 152, 358, 433, 1128, 665)
("'13:07:44.24404'", 9, 876, 440, 1259, 585)
("'13:07:44.24404'", 69, 1035, 277, 1254, 411)
("'13:07:44.24404'", 99, 678, 69, 887, 166)
("'13:07:44.24404'", 129, 237, 404, 657, 554)
("'13:07:44.24404'", 145, 183, 241, 731, 421)
("'13:07:44.24404'", 152, 465, 442, 1235, 671)
("'13:07:44.43083'", 9, 810, 434, 1277, 609)
("'13:07:44.43083'", 59, 652, 63, 864, 156)
("'13:07:44.43083'", 69, 1023, 274, 1260, 413)
("'13:07:44.43083'", 129, 280, 394, 651, 534)
("'13:07:44.43083'", 145, 256, 252, 801, 421)
("'13:07:44.43083'", 152, 453, 450, 1328, 718)
("'13:07:44.43083'", 169, 7, 439, 239, 566)
("'13:07:44.60473'", 69, 1046, 287, 1266, 408)
("'13:07:44.60473'", 107, -15, 550, 190, 696)
("'13:07:44.60473'", 129, 329, 372, 691, 507)
("'13:07:44.60473'", 145, 336, 245, 861, 404)
("'13:07:44.60473'", 152, 531, 447, 1340, 709)
("'13:07:44.60473'", 169, 12, 433, 225, 543)
("'13:07:44.60473'", 170, 168, 569, 943, 720)
("'13:07:44.77810'", 69, 1071, 296, 1301, 437)
("'13:07:44.77810'", 91, 607, 439, 1330, 728)
("'13:07:44.77810'", 119, 706, 441, 1284, 711)
("'13:07:44.77810'", 140, 379, 348, 727, 493)
("'13:07:44.77810'", 145, 418, 247, 932, 402)
("'13:07:44.77810'", 169, 6, 419, 264, 549)
("'13:07:44.77810'", 170, 294, 560, 1099, 720)
("'13:07:44.96739'", 9, 995, 433, 1272, 535)
("'13:07:44.96739'", 26, 501, 432, 822, 544)
("'13:07:44.96739'", 69, 1134, 306, 1313, 433)
("'13:07:44.96739'", 119, 791, 473, 1283, 703)
("'13:07:44.96739'", 145, 494, 242, 1025, 404)
("'13:07:44.96739'", 169, 38, 411, 301, 528)
("'13:07:44.96739'", 170, 375, 573, 1118, 720)
("'13:07:44.96739'", 173, 29, 486, 323, 656)
("'13:07:45.14029'", 10, 933, 478, 1289, 707)
("'13:07:45.14029'", 25, 22, 375, 458, 493)
("'13:07:45.14029'", 140, 590, 304, 918, 442)
("'13:07:45.14029'", 145, 608, 234, 1136, 398)
("'13:07:45.14029'", 170, 534, 563, 1300, 720)
("'13:07:45.14029'", 173, 80, 450, 413, 613)
("'13:07:45.14029'", 175, 54, 231, 182, 387)
("'13:07:45.14029'", 176, 622, 423, 941, 527)
("'13:07:45.31905'", 10, 1045, 521, 1254, 654)
("'13:07:45.31905'", 25, 150, 362, 505, 459)
("'13:07:45.31905'", 137, 714, 209, 1271, 406)
("'13:07:45.31905'", 173, 141, 416, 529, 584)
("'13:07:45.31905'", 175, 67, 201, 266, 372)
("'13:07:45.31905'", 179, 156, 492, 959, 718)
("'13:07:45.31905'", 180, 39, 434, 180, 639)
("'13:07:45.50405'", 91, 789, 198, 1270, 390)
("'13:07:45.50405'", 107, 0, 424, 279, 650)
("'13:07:45.50405'", 152, 706, 549, 1232, 719)
("'13:07:45.50405'", 173, 208, 408, 593, 555)
("'13:07:45.50405'", 175, 64, 190, 305, 331)
("'13:07:45.50405'", 184, 310, 400, 900, 718)
("'13:07:45.67764'", 91, 831, 196, 1283, 379)
("'13:07:45.67764'", 107, 0, 392, 326, 653)
("'13:07:45.67764'", 152, 754, 558, 1281, 718)
("'13:07:45.67764'", 175, 66, 151, 378, 301)
("'13:07:45.67764'", 184, 283, 281, 1018, 690)
("'13:07:45.67764'", 187, 75, 335, 597, 497)
("'13:07:45.84962'", 69, 1108, 412, 1283, 554)
("'13:07:45.84962'", 107, 13, 387, 350, 652)
("'13:07:45.84962'", 119, 788, 145, 1296, 394)
("'13:07:45.84962'", 140, 795, 340, 1096, 468)
("'13:07:45.84962'", 152, 788, 546, 1312, 720)
("'13:07:45.84962'", 169, 170, 325, 555, 493)
("'13:07:45.84962'", 175, 63, 123, 400, 277)
("'13:07:45.84962'", 184, 250, 182, 1061, 642)
("'13:07:45.84962'", 189, 416, 483, 1031, 672)
("'13:07:46.02595'", 26, 510, 482, 1010, 671)
("'13:07:46.02595'", 107, 45, 412, 392, 650)
("'13:07:46.02595'", 119, 942, 196, 1272, 356)
("'13:07:46.02595'", 137, 757, 341, 1077, 456)
("'13:07:46.02595'", 152, 874, 550, 1329, 720)
("'13:07:46.02595'", 169, 186, 336, 529, 480)
("'13:07:46.02595'", 175, 98, 108, 420, 250)
("'13:07:46.02595'", 180, 13, 87, 156, 298)
("'13:07:46.02595'", 189, 431, 471, 1062, 666)
("'13:07:46.24342'", 26, 642, 482, 1091, 654)
("'13:07:46.24342'", 99, 153, 70, 509, 253)
("'13:07:46.24342'", 107, 34, 431, 491, 709)
("'13:07:46.24342'", 119, 968, 219, 1274, 368)
("'13:07:46.24342'", 140, 844, 332, 1193, 481)
("'13:07:46.24342'", 176, 815, 350, 1146, 459)
("'13:07:46.24342'", 195, -3, 114, 328, 354)
("'13:07:46.24342'", 196, 639, 485, 1116, 649)
("'13:07:46.43103'", 26, 765, 485, 1266, 681)
("'13:07:46.43103'", 107, 85, 449, 605, 720)
("'13:07:46.43103'", 119, 1005, 219, 1304, 393)
("'13:07:46.43103'", 129, 939, 369, 1268, 491)
("'13:07:46.43103'", 173, 505, 378, 954, 537)
("'13:07:46.43103'", 179, 926, 374, 1276, 477)
("'13:07:46.43103'", 193, 929, 0, 1175, 218)
("'13:07:46.43103'", 195, 77, 140, 423, 359)
("'13:07:46.43103'", 200, 283, 52, 611, 243)
("'13:07:46.61550'", 69, 1134, 278, 1286, 406)
("'13:07:46.61550'", 107, 173, 488, 732, 712)
("'13:07:46.61550'", 189, 601, 400, 1105, 556)
("'13:07:46.61550'", 195, 116, 177, 535, 374)
("'13:07:46.61550'", 200, 361, 11, 757, 245)
("'13:07:46.79218'", 107, 242, 508, 830, 712)
("'13:07:46.79218'", 173, 739, 424, 1198, 579)
("'13:07:46.79218'", 187, 464, 399, 779, 499)
("'13:07:46.79218'", 195, 151, 203, 661, 401)
("'13:07:46.79218'", 200, 445, 0, 834, 239)
("'13:07:46.96345'", 10, 1042, 554, 1273, 697)
("'13:07:46.96345'", 107, 349, 529, 942, 709)
("'13:07:46.96345'", 140, 817, 424, 1256, 601)
("'13:07:46.96345'", 184, 15, 235, 281, 397)
("'13:07:46.96345'", 187, 529, 411, 788, 496)
("'13:07:46.96345'", 195, 241, 223, 757, 405)
("'13:07:46.96345'", 200, 504, 0, 888, 244)
("'13:07:46.96345'", 206, 23, 577, 307, 719)
("'13:07:47.13527'", 9, 811, 430, 1280, 593)
("'13:07:47.13527'", 99, 23, 249, 337, 394)
("'13:07:47.13527'", 107, 427, 537, 1037, 708)
("'13:07:47.13527'", 175, 528, -3, 936, 179)
("'13:07:47.13527'", 195, 313, 240, 842, 413)
("'13:07:47.30821'", 99, 18, 246, 403, 408)
("'13:07:47.30821'", 137, 459, 444, 859, 605)
("'13:07:47.30821'", 140, 837, 417, 1286, 602)
("'13:07:47.30821'", 195, 363, 248, 931, 430)
("'13:07:47.30821'", 209, 22, 556, 518, 713)
("'13:07:47.30821'", 210, 452, 0, 1005, 130)
("'13:07:47.48312'", 10, 958, 388, 1262, 566)
("'13:07:47.48312'", 91, 453, 239, 990, 454)
("'13:07:47.48312'", 99, 28, 243, 450, 405)
("'13:07:47.48312'", 107, 650, 560, 1233, 713)
("'13:07:47.48312'", 137, 468, 406, 909, 605)
("'13:07:47.48312'", 195, 471, 250, 1032, 432)
("'13:07:47.48312'", 209, 39, 531, 652, 711)
