['RX Timestamp', 'Tracked ID', 'BBox Coords (xmin, ymin, xmax, ymax)']
("'13:12:09.59728'", 57, 698, 580, 1228, 706)
("'13:12:09.59728'", 71, -5, 515, 366, 717)
("'13:12:09.59728'", 73, 654, 277, 877, 362)
("'13:12:09.80177'", 4, 799, 318, 1280, 539)
("'13:12:09.80177'", 10, 817, 572, 1245, 720)
("'13:12:09.80177'", 15, 260, 356, 794, 595)
("'13:12:09.80177'", 44, -10, 542, 329, 701)
("'13:12:09.80177'", 48, 8, 393, 199, 523)
("'13:12:09.80177'", 59, 311, 590, 743, 715)
("'13:12:09.80177'", 73, 671, 274, 947, 378)
("'13:12:09.98641'", 15, 256, 370, 776, 593)
("'13:12:09.98641'", 21, 791, 362, 1258, 541)
("'13:12:09.98641'", 44, -36, 466, 393, 719)
("'13:12:09.98641'", 58, 666, 279, 983, 411)
("'13:12:10.17428'", 15, 130, 358, 775, 610)
("'13:12:10.17428'", 20, -12, 233, 250, 345)
("'13:12:10.17428'", 21, 798, 360, 1277, 544)
("'13:12:10.17428'", 44, 1, 436, 487, 720)
("'13:12:10.17428'", 59, 322, 598, 703, 711)
("'13:12:10.17428'", 86, 191, 205, 375, 308)
("'13:12:10.17428'", 88, 336, 10, 498, 111)
("'13:12:10.34402'", 4, 828, 367, 1274, 572)
("'13:12:10.34402'", 15, 215, 369, 886, 607)
("'13:12:10.34402'", 44, 47, 411, 583, 718)
("'13:12:10.34402'", 73, 661, 289, 952, 391)
("'13:12:10.34402'", 86, 206, 164, 414, 287)
("'13:12:10.50902'", 15, 366, 391, 1091, 642)
("'13:12:10.50902'", 19, 864, 372, 1282, 592)
("'13:12:10.50902'", 44, 65, 409, 659, 720)
("'13:12:10.50902'", 73, 709, 283, 1016, 394)
("'13:12:10.50902'", 86, 270, 131, 482, 266)
("'13:12:10.50902'", 93, 419, 14, 580, 116)
("'13:12:10.66591'", 2, 951, 381, 1268, 573)
("'13:12:10.66591'", 15, 529, 391, 1287, 659)
("'13:12:10.66591'", 44, 118, 416, 779, 720)
("'13:12:10.66591'", 73, 779, 282, 1099, 403)
("'13:12:10.66591'", 86, 326, 100, 531, 242)
("'13:12:10.66591'", 93, 469, 21, 634, 124)
("'13:12:10.82150'", 15, 581, 379, 1374, 675)
("'13:12:10.82150'", 21, 847, 281, 1170, 403)
("'13:12:10.82150'", 44, 171, 426, 923, 707)
("'13:12:10.82150'", 71, 173, 235, 393, 344)
("'13:12:10.82150'", 86, 349, 21, 671, 245)
("'13:12:10.97906'", 9, 894, 287, 1218, 391)
("'13:12:10.97906'", 44, 225, 433, 1078, 709)
("'13:12:10.97906'", 86, 427, 34, 715, 212)
("'13:12:10.97906'", 99, 353, 287, 790, 481)
("'13:12:11.14334'", 13, -7, 212, 136, 323)
("'13:12:11.14334'", 44, 265, 437, 1207, 719)
("'13:12:11.14334'", 71, 166, 227, 514, 396)
("'13:12:11.14334'", 99, 366, 249, 914, 486)
("'13:12:11.33097'", 2, 990, 224, 1247, 377)
("'13:12:11.33097'", 44, 424, 458, 1296, 720)
("'13:12:11.33097'", 58, 490, 224, 1002, 426)
("'13:12:11.33097'", 59, 9, 578, 503, 718)
("'13:12:11.33097'", 71, 277, 238, 521, 351)
("'13:12:11.33097'", 102, 448, 21, 811, 172)
("'13:12:11.48871'", 15, 588, 457, 1289, 720)
("'13:12:11.48871'", 19, 1018, 246, 1255, 362)
("'13:12:11.48871'", 44, 530, 459, 1356, 720)
("'13:12:11.48871'", 58, 504, 181, 1079, 409)
("'13:12:11.48871'", 71, 306, 240, 548, 350)
("'13:12:11.48871'", 86, 507, 61, 718, 185)
("'13:12:11.48871'", 110, 278, 384, 637, 522)
("'13:12:11.48871'", 111, -9, 525, 127, 658)
("'13:12:11.64917'", 4, 496, 79, 734, 196)
("'13:12:11.64917'", 15, 675, 450, 1333, 720)
("'13:12:11.64917'", 19, 1007, 238, 1273, 367)
("'13:12:11.64917'", 20, -9, 225, 242, 340)
("'13:12:11.64917'", 71, 267, 241, 580, 381)
("'13:12:11.64917'", 99, 576, 136, 1141, 385)
("'13:12:11.64917'", 110, 291, 382, 661, 522)
("'13:12:11.81424'", 71, 292, 241, 606, 384)
("'13:12:11.81424'", 86, 540, 99, 721, 206)
("'13:12:11.81424'", 99, 640, 104, 1245, 382)
("'13:12:11.81424'", 110, 346, 374, 775, 545)
("'13:12:11.81424'", 118, 45, 586, 210, 711)
("'13:12:11.97392'", 71, 367, 240, 673, 373)
("'13:12:11.97392'", 93, 566, 105, 763, 221)
("'13:12:11.97392'", 99, 714, 60, 1320, 353)
("'13:12:11.97392'", 110, 423, 382, 835, 545)
("'13:12:11.97392'", 118, 90, 557, 330, 713)
("'13:12:11.97392'", 120, 54, 249, 312, 343)
("'13:12:11.97392'", 121, 945, 448, 1189, 574)
("'13:12:11.97392'", 122, 1006, 570, 1254, 705)
("'13:12:12.12960'", 59, -8, 564, 531, 719)
("'13:12:12.12960'", 71, 448, 227, 807, 391)
("'13:12:12.12960'", 93, 636, 128, 821, 238)
("'13:12:12.12960'", 99, 782, 28, 1368, 355)
("'13:12:12.12960'", 110, 504, 385, 947, 556)
("'13:12:12.12960'", 118, 110, 549, 420, 713)
("'13:12:12.12960'", 120, 159, 263, 404, 351)
("'13:12:12.12960'", 121, 960, 440, 1277, 598)
("'13:12:12.12960'", 125, 13, 407, 248, 560)
("'13:12:12.28420'", 59, 25, 548, 644, 715)
("'13:12:12.28420'", 71, 501, 230, 861, 404)
("'13:12:12.28420'", 93, 659, 137, 881, 275)
("'13:12:12.28420'", 99, 892, 43, 1360, 357)
("'13:12:12.28420'", 110, 602, 405, 1021, 563)
("'13:12:12.28420'", 111, -1, 318, 115, 433)
("'13:12:12.28420'", 120, 204, 272, 463, 367)
("'13:12:12.28420'", 121, 1012, 481, 1291, 627)
("'13:12:12.28420'", 125, 30, 443, 281, 598)
("'13:12:12.44636'", 44, 622, 418, 1187, 594)
("'13:12:12.44636'", 48, -7, 317, 160, 429)
("'13:12:12.44636'", 59, 97, 567, 714, 719)
("'13:12:12.44636'", 71, 523, 207, 969, 428)
("'13:12:12.44636'", 99, 1052, 143, 1312, 330)
("'13:12:12.44636'", 102, 677, 183, 920, 290)
("'13:12:12.44636'", 110, 638, 397, 1128, 580)
("'13:12:12.44636'", 111, -4, 293, 141, 436)
("'13:12:12.44636'", 120, 250, 282, 495, 370)
("'13:12:12.60718'", 44, 639, 414, 1254, 607)
("'13:12:12.60718'", 48, 8, 308, 209, 434)
("'13:12:12.60718'", 58, 622, 281, 975, 412)
("'13:12:12.60718'", 59, 100, 556, 804, 719)
("'13:12:12.60718'", 102, 674, 184, 973, 312)
("'13:12:12.60718'", 120, 279, 273, 556, 373)
("'13:12:12.60718'", 125, -21, 382, 275, 570)
("'13:12:12.76385'", 15, 648, 253, 1025, 420)
("'13:12:12.76385'", 20, 0, 297, 251, 410)
("'13:12:12.76385'", 58, 659, 266, 1084, 423)
("'13:12:12.76385'", 110, 731, 406, 1291, 621)
("'13:12:12.76385'", 120, 316, 256, 606, 367)
("'13:12:12.76385'", 125, -52, 330, 340, 617)
("'13:12:12.76385'", 132, 514, 144, 620, 307)
("'13:12:12.92415'", 20, 1, 289, 264, 408)
("'13:12:12.92415'", 58, 678, 254, 1174, 434)
("'13:12:12.92415'", 86, 504, 404, 749, 547)
("'13:12:12.92415'", 110, 788, 436, 1280, 622)
("'13:12:12.92415'", 125, -2, 365, 413, 685)
("'13:12:12.92415'", 132, 495, 103, 606, 274)
("'13:12:12.92415'", 135, 278, 561, 1026, 719)
("'13:12:13.08225'", 20, 14, 286, 266, 396)
("'13:12:13.08225'", 44, 719, 260, 1257, 428)
("'13:12:13.08225'", 86, 505, 421, 762, 563)
("'13:12:13.08225'", 110, 789, 430, 1300, 629)
("'13:12:13.08225'", 120, 410, 245, 653, 338)
("'13:12:13.08225'", 125, 25, 305, 471, 646)
("'13:12:13.08225'", 132, 487, 61, 611, 250)
("'13:12:13.08225'", 135, 413, 539, 1202, 713)
("'13:12:13.08225'", 140, 711, 71, 898, 236)
("'13:12:13.24596'", 19, 842, 431, 1276, 652)
("'13:12:13.24596'", 44, 747, 246, 1276, 415)
("'13:12:13.24596'", 58, 762, 241, 1285, 433)
("'13:12:13.24596'", 86, 519, 417, 798, 562)
("'13:12:13.24596'", 120, 449, 230, 707, 331)
("'13:12:13.24596'", 125, 56, 283, 497, 569)
("'13:12:13.24596'", 132, 485, 30, 611, 211)
("'13:12:13.24596'", 135, 502, 470, 1436, 720)
("'13:12:13.24596'", 140, 748, 135, 902, 267)
("'13:12:13.40528'", 58, 814, 252, 1285, 425)
("'13:12:13.40528'", 111, 366, 97, 476, 203)
("'13:12:13.40528'", 120, 494, 223, 747, 315)
("'13:12:13.40528'", 122, 827, 491, 1245, 708)
("'13:12:13.40528'", 125, 69, 266, 584, 563)
("'13:12:13.40528'", 132, 464, -2, 634, 202)
("'13:12:13.56734'", 120, 557, 189, 876, 307)
("'13:12:13.56734'", 125, 81, 264, 674, 577)
("'13:12:13.56734'", 132, 460, 4, 673, 159)
("'13:12:13.56734'", 144, 19, 418, 1251, 719)
("'13:12:13.72909'", 48, 17, 448, 263, 594)
("'13:12:13.72909'", 71, 1012, 281, 1278, 402)
("'13:12:13.72909'", 120, 621, 186, 964, 311)
("'13:12:13.72909'", 132, 484, 6, 716, 127)
("'13:12:13.72909'", 144, 62, 428, 1228, 716)
("'13:12:13.89529'", 120, 648, 169, 1022, 305)
("'13:12:13.89529'", 132, 509, 2, 767, 122)
("'13:12:13.89529'", 148, 91, 255, 1209, 582)
("'13:12:14.05871'", 120, 736, 191, 1085, 312)
("'13:12:14.05871'", 132, 508, 0, 813, 133)
("'13:12:14.05871'", 149, 158, 247, 601, 398)
("'13:12:14.21538'", 20, 236, 244, 655, 428)
("'13:12:14.21538'", 120, 787, 208, 1125, 321)
("'13:12:14.21538'", 132, 480, 0, 844, 136)
("'13:12:14.21538'", 150, 683, 437, 1312, 716)
("'13:12:14.41254'", 20, 288, 254, 721, 436)
("'13:12:14.41254'", 102, 853, 207, 1238, 373)
("'13:12:14.41254'", 118, 526, 343, 1276, 689)
("'13:12:14.41254'", 132, 470, 0, 985, 172)
("'13:12:14.41254'", 149, 260, 260, 762, 434)
("'13:12:14.41254'", 157, 295, 415, 536, 509)
("'13:12:14.57160'", 20, 357, 289, 793, 459)
("'13:12:14.57160'", 48, 18, 404, 236, 535)
("'13:12:14.57160'", 118, 552, 338, 1344, 722)
("'13:12:14.57160'", 120, 921, 227, 1283, 345)
("'13:12:14.57160'", 122, 674, 357, 1295, 705)
("'13:12:14.57160'", 132, 536, 1, 1113, 193)
("'13:12:14.57160'", 158, 33, 180, 258, 384)
("'13:12:14.73059'", 20, 448, 300, 940, 490)
("'13:12:14.73059'", 93, 1026, 219, 1278, 361)
("'13:12:14.73059'", 110, 669, -2, 1208, 198)
("'13:12:14.73059'", 158, 70, 225, 308, 401)
("'13:12:14.73059'", 162, 41, 329, 225, 578)
("'13:12:14.89417'", 110, 712, 1, 1265, 202)
("'13:12:14.89417'", 140, 1126, 227, 1284, 353)
("'13:12:14.89417'", 149, 533, 311, 1059, 487)
("'13:12:14.89417'", 158, 86, 260, 395, 436)
("'13:12:14.89417'", 162, 95, 356, 338, 620)
("'13:12:15.05443'", 2, 12, 380, 492, 655)
("'13:12:15.05443'", 20, 637, 307, 1214, 519)
("'13:12:15.05443'", 58, 919, 570, 1287, 709)
("'13:12:15.05443'", 110, 703, 0, 1345, 252)
("'13:12:15.05443'", 118, 928, 559, 1272, 723)
("'13:12:15.05443'", 157, 530, 452, 829, 565)
("'13:12:15.05443'", 158, 147, 288, 519, 449)
("'13:12:15.21395'", 19, 9, 376, 666, 670)
("'13:12:15.21395'", 20, 651, 297, 1330, 543)
("'13:12:15.21395'", 44, 175, 299, 641, 444)
("'13:12:15.21395'", 110, 808, 8, 1370, 270)
("'13:12:15.21395'", 118, 1001, 582, 1271, 708)
("'13:12:15.37449'", 19, 99, 383, 775, 669)
("'13:12:15.37449'", 44, 211, 305, 682, 440)
("'13:12:15.37449'", 86, 702, 403, 974, 556)
("'13:12:15.37449'", 111, 982, 17, 1278, 259)
("'13:12:15.37449'", 122, 761, 279, 1273, 539)
("'13:12:15.37449'", 159, -4, 594, 274, 718)
("'13:12:15.53567'", 19, 174, 370, 923, 663)
("'13:12:15.53567'", 111, 1059, 24, 1317, 268)
("'13:12:15.53567'", 122, 836, 302, 1275, 519)
("'13:12:15.53567'", 158, 303, 286, 766, 469)
("'13:12:15.70614'", 2, 3, 273, 258, 417)
("'13:12:15.70614'", 19, 337, 375, 1067, 645)
("'13:12:15.70614'", 122, 904, 324, 1295, 518)
("'13:12:15.70614'", 157, 792, 609, 1076, 717)
("'13:12:15.70614'", 158, 382, 291, 823, 447)
("'13:12:15.70614'", 177, -1, 594, 336, 713)
("'13:12:15.86391'", 2, 23, 257, 297, 396)
("'13:12:15.86391'", 19, 470, 369, 1215, 643)
("'13:12:15.86391'", 122, 971, 336, 1278, 489)
("'13:12:15.86391'", 158, 457, 295, 891, 441)
("'13:12:16.02579'", 2, 24, 239, 351, 390)
("'13:12:16.02579'", 19, 512, 347, 1312, 641)
("'13:12:16.02579'", 158, 559, 284, 1054, 433)
("'13:12:16.02579'", 177, 21, 569, 416, 711)
("'13:12:16.02579'", 183, 176, 410, 710, 606)
("'13:12:16.18342'", 44, -24, 224, 511, 391)
("'13:12:16.18342'", 169, 652, 367, 1272, 650)
("'13:12:16.18342'", 177, 55, 561, 467, 708)
("'13:12:16.18342'", 184, 587, 274, 1085, 433)
("'13:12:16.34324'", 2, 33, 189, 515, 405)
("'13:12:16.34324'", 169, 750, 396, 1302, 655)
("'13:12:16.34324'", 177, 126, 551, 564, 706)
("'13:12:16.34324'", 184, 624, 266, 1214, 453)
("'13:12:16.50493'", 2, 176, 214, 650, 415)
("'13:12:16.50493'", 110, 759, 256, 1268, 494)
("'13:12:16.50493'", 159, 254, 554, 614, 714)
("'13:12:16.50493'", 175, -10, 250, 366, 562)
("'13:12:16.50493'", 183, 527, 436, 992, 601)
("'13:12:16.66544'", 2, 136, 200, 710, 436)
("'13:12:16.66544'", 110, 827, 279, 1271, 479)
("'13:12:16.66544'", 175, 36, 274, 436, 558)
("'13:12:16.66544'", 177, 268, 579, 637, 707)
("'13:12:16.66544'", 183, 601, 420, 1201, 632)
("'13:12:16.82357'", 2, 337, 240, 781, 407)
("'13:12:16.82357'", 86, 921, 317, 1281, 518)
("'13:12:16.82357'", 110, 829, 317, 1277, 520)
("'13:12:16.82357'", 175, 83, 290, 551, 577)
("'13:12:16.82357'", 183, 696, 438, 1301, 653)
("'13:12:16.98371'", 2, 394, 237, 943, 434)
("'13:12:16.98371'", 86, 1030, 346, 1284, 491)
("'13:12:16.98371'", 162, 22, 122, 288, 400)
("'13:12:16.98371'", 169, 801, 473, 1279, 696)
("'13:12:16.98371'", 175, 86, 314, 654, 612)
("'13:12:16.98371'", 177, 366, 550, 784, 693)
("'13:12:17.14605'", 2, 526, 269, 1071, 459)
("'13:12:17.14605'", 122, 922, 524, 1290, 717)
("'13:12:17.14605'", 162, 33, 87, 412, 426)
("'13:12:17.14605'", 175, 205, 357, 812, 623)
("'13:12:17.30560'", 2, 578, 281, 1137, 467)
("'13:12:17.30560'", 162, 75, 143, 478, 443)
("'13:12:17.30560'", 175, 297, 387, 982, 655)
("'13:12:17.30560'", 194, 13, 458, 120, 569)
("'13:12:17.49953'", 2, 656, 308, 1243, 505)
("'13:12:17.49953'", 19, 659, 300, 1222, 514)
("'13:12:17.49953'", 20, 155, 490, 733, 696)
("'13:12:17.49953'", 162, 108, 164, 609, 457)
("'13:12:17.49953'", 175, 457, 423, 1238, 720)
("'13:12:17.66026'", 19, 752, 343, 1288, 548)
("'13:12:17.66026'", 44, 235, 501, 881, 701)
("'13:12:17.66026'", 162, 128, 175, 749, 476)
("'13:12:17.66026'", 169, 785, 296, 1281, 537)
("'13:12:17.66026'", 175, 596, 450, 1313, 720)
("'13:12:17.66026'", 201, 32, 498, 304, 663)
("'13:12:17.81960'", 19, 797, 388, 1294, 579)
("'13:12:17.81960'", 44, 360, 511, 955, 698)
("'13:12:17.81960'", 162, 212, 207, 911, 493)
("'13:12:17.81960'", 196, 0, 511, 383, 687)
("'13:12:17.98574'", 110, 845, 514, 1283, 719)
("'13:12:17.98574'", 122, 994, 408, 1266, 552)
("'13:12:17.98574'", 162, 383, 219, 1133, 498)
("'13:12:17.98574'", 184, 313, 213, 1215, 500)
("'13:12:18.14755'", 162, 507, 196, 1304, 496)
("'13:12:18.14755'", 177, 597, 485, 1301, 719)
("'13:12:18.14755'", 213, 163, 359, 678, 557)
("'13:12:18.31146'", 110, 761, 482, 1271, 721)
("'13:12:18.31146'", 169, 633, 158, 1281, 470)
("'13:12:18.31146'", 213, 312, 380, 684, 520)
("'13:12:18.31146'", 217, 267, 520, 730, 673)
("'13:12:18.46463'", 110, 835, 490, 1268, 694)
("'13:12:18.46463'", 159, 346, 333, 840, 526)
("'13:12:18.46463'", 169, 737, 141, 1326, 460)
("'13:12:18.46463'", 217, 306, 500, 818, 669)
("'13:12:18.46463'", 220, 56, 260, 301, 394)
("'13:12:18.62847'", 19, 982, 420, 1269, 528)
("'13:12:18.62847'", 86, 926, 465, 1284, 680)
("'13:12:18.62847'", 159, 428, 316, 898, 513)
("'13:12:18.62847'", 169, 879, 176, 1304, 422)
("'13:12:18.62847'", 213, 439, 326, 889, 495)
("'13:12:18.62847'", 217, 435, 484, 911, 645)
("'13:12:18.62847'", 220, 48, 240, 367, 398)
("'13:12:18.78919'", 122, 985, 445, 1313, 644)
("'13:12:18.78919'", 159, 486, 266, 1028, 474)
("'13:12:18.78919'", 196, 289, 462, 608, 604)
("'13:12:18.78919'", 217, 505, 444, 1006, 617)
("'13:12:18.78919'", 220, 139, 228, 478, 383)
("'13:12:18.78919'", 224, 793, 643, 1286, 715)
("'13:12:18.95564'", 184, 540, 434, 1110, 611)
("'13:12:18.95564'", 213, 569, 270, 1121, 476)
("'13:12:18.95564'", 220, 195, 224, 548, 375)
("'13:12:18.95564'", 226, 185, 568, 524, 682)
("'13:12:19.11755'", 177, 662, 264, 1164, 437)
("'13:12:19.11755'", 196, 350, 403, 724, 563)
("'13:12:19.11755'", 213, 665, 261, 1191, 458)
("'13:12:19.11755'", 217, 691, 400, 1214, 582)
("'13:12:19.11755'", 220, 226, 208, 625, 371)
("'13:12:19.11755'", 226, 184, 538, 570, 671)
("'13:12:19.11755'", 230, 560, 583, 889, 709)
("'13:12:19.11755'", 231, 942, 639, 1292, 715)
("'13:12:19.27750'", 169, 1105, 217, 1272, 312)
("'13:12:19.27750'", 201, 17, 265, 269, 408)
("'13:12:19.27750'", 203, 511, 58, 730, 223)
("'13:12:19.27750'", 213, 733, 257, 1273, 455)
("'13:12:19.27750'", 217, 743, 397, 1282, 587)
("'13:12:19.27750'", 220, 271, 204, 685, 375)
("'13:12:19.43819'", 110, 797, 269, 1266, 481)
("'13:12:19.43819'", 201, -6, 244, 310, 422)
("'13:12:19.43819'", 203, 478, 92, 689, 246)
("'13:12:19.43819'", 213, 778, 264, 1301, 458)
("'13:12:19.43819'", 217, 790, 407, 1308, 594)
("'13:12:19.43819'", 220, 304, 199, 783, 403)
("'13:12:19.43819'", 226, 215, 561, 605, 698)
("'13:12:19.60130'", 184, 428, 452, 892, 599)
("'13:12:19.60130'", 196, 471, 442, 859, 598)
("'13:12:19.60130'", 201, 7, 254, 345, 448)
("'13:12:19.60130'", 213, 855, 314, 1279, 471)
("'13:12:19.60130'", 220, 397, 222, 844, 412)
("'13:12:19.60130'", 226, 238, 563, 640, 710)
("'13:12:19.60130'", 242, 836, 433, 1296, 641)
("'13:12:19.76294'", 86, 984, 481, 1264, 649)
("'13:12:19.76294'", 122, 978, 334, 1276, 512)
("'13:12:19.76294'", 177, 433, 264, 963, 445)
("'13:12:19.76294'", 194, -10, 4, 271, 298)
("'13:12:19.76294'", 196, 523, 456, 959, 629)
("'13:12:19.76294'", 201, 70, 290, 405, 454)
("'13:12:19.76294'", 245, 319, 585, 753, 718)
("'13:12:19.92345'", 177, 511, 275, 1165, 488)
("'13:12:19.92345'", 184, 465, 440, 765, 535)
("'13:12:19.92345'", 194, 52, 98, 316, 313)
("'13:12:19.92345'", 196, 603, 490, 1002, 647)
("'13:12:19.92345'", 201, 69, 311, 468, 496)
("'13:12:19.92345'", 246, 4, 458, 173, 628)
("'13:12:20.08554'", 20, 94, 351, 530, 506)
("'13:12:20.08554'", 159, 609, 299, 1294, 550)
("'13:12:20.08554'", 194, 81, 146, 417, 347)
