['RX Timestamp', 'Tracked ID', 'BBox Coords (xmin, ymin, xmax, ymax)']
("'13:24:16.04065'", 53, 350, 459, 647, 571)
("'13:24:16.04065'", 54, 5, 111, 488, 398)
("'13:24:16.04065'", 58, -2, 39, 452, 234)
("'13:24:16.04065'", 59, 17, 487, 392, 717)
("'13:24:16.04065'", 68, 446, 545, 1004, 720)
("'13:24:16.22461'", 2, 649, 345, 1152, 508)
("'13:24:16.22461'", 44, 143, 323, 518, 468)
("'13:24:16.22461'", 52, 422, 229, 665, 341)
("'13:24:16.22461'", 53, 278, 441, 658, 585)
("'13:24:16.22461'", 54, 4, 122, 443, 375)
("'13:24:16.22461'", 56, 538, 92, 882, 302)
("'13:24:16.22461'", 58, -8, 31, 412, 213)
("'13:24:16.22461'", 59, 17, 470, 427, 718)
("'13:24:16.22461'", 68, 375, 529, 960, 713)
("'13:24:16.41853'", 15, 83, 309, 419, 427)
("'13:24:16.41853'", 53, 201, 413, 656, 587)
("'13:24:16.41853'", 54, 37, 127, 427, 351)
("'13:24:16.41853'", 56, 501, 52, 781, 233)
("'13:24:16.41853'", 58, -7, 9, 343, 168)
("'13:24:16.41853'", 59, 24, 455, 471, 714)
("'13:24:16.41853'", 63, 702, 341, 1113, 497)
("'13:24:16.41853'", 68, 324, 481, 1008, 708)
("'13:24:16.41853'", 72, 747, 210, 1161, 372)
("'13:24:16.60277'", 15, 35, 289, 422, 430)
("'13:24:16.60277'", 52, 425, 201, 672, 319)
("'13:24:16.60277'", 54, -4, 80, 480, 332)
("'13:24:16.60277'", 58, 13, 4, 315, 139)
("'13:24:16.60277'", 59, 60, 430, 598, 717)
("'13:24:16.60277'", 63, 679, 308, 1159, 492)
("'13:24:16.60277'", 68, 429, 462, 999, 663)
("'13:24:16.60277'", 78, 951, 473, 1257, 704)
("'13:24:16.77923'", 2, 752, 299, 1244, 459)
("'13:24:16.77923'", 10, 845, 191, 1254, 351)
("'13:24:16.77923'", 35, 373, 412, 744, 529)
("'13:24:16.77923'", 44, 25, 90, 631, 321)
("'13:24:16.77923'", 58, 44, 2, 374, 137)
("'13:24:16.77923'", 59, 48, 401, 701, 720)
("'13:24:16.77923'", 63, 763, 308, 1234, 481)
("'13:24:16.77923'", 68, 528, 438, 1093, 637)
("'13:24:16.95818'", 2, 851, 298, 1291, 442)
("'13:24:16.95818'", 10, 896, 284, 1283, 437)
("'13:24:16.95818'", 15, 56, 249, 480, 398)
("'13:24:16.95818'", 44, 162, 93, 754, 312)
("'13:24:16.95818'", 53, 100, 427, 918, 723)
("'13:24:16.95818'", 58, 73, -1, 476, 151)
("'13:24:16.95818'", 68, 605, 412, 1273, 647)
("'13:24:16.95818'", 83, 32, 0, 421, 278)
("'13:24:16.95818'", 84, 997, 176, 1292, 324)
("'13:24:17.13596'", 15, 228, 262, 684, 422)
("'13:24:17.13596'", 44, 470, 141, 963, 312)
("'13:24:17.13596'", 53, 244, 452, 1109, 721)
("'13:24:17.13596'", 83, 96, 22, 586, 326)
("'13:24:17.31536'", 15, 333, 269, 814, 437)
("'13:24:17.31536'", 27, 766, 320, 1234, 436)
("'13:24:17.31536'", 44, 632, 130, 1223, 332)
("'13:24:17.31536'", 54, 105, 38, 784, 335)
("'13:24:17.31536'", 91, 20, 257, 290, 468)
("'13:24:17.31536'", 92, 261, 463, 858, 628)
("'13:24:17.52782'", 15, 449, 314, 914, 479)
("'13:24:17.52782'", 35, 466, 331, 887, 462)
("'13:24:17.52782'", 54, 225, 82, 911, 336)
("'13:24:17.52782'", 59, -23, 297, 375, 500)
("'13:24:17.52782'", 68, 817, 443, 1336, 633)
("'13:24:17.52782'", 72, 753, 133, 1294, 359)
("'13:24:17.52782'", 92, 240, 487, 1105, 727)
("'13:24:17.72066'", 1, 500, 314, 888, 480)
("'13:24:17.72066'", 10, 944, 411, 1285, 565)
("'13:24:17.72066'", 15, 515, 343, 934, 493)
("'13:24:17.72066'", 54, 296, 82, 1145, 368)
("'13:24:17.72066'", 59, -18, 314, 393, 529)
("'13:24:17.72066'", 91, 8, 170, 265, 359)
("'13:24:17.89387'", 54, 319, 108, 1161, 383)
("'13:24:17.89387'", 59, 14, 365, 367, 546)
("'13:24:17.89387'", 83, 958, 205, 1272, 402)
("'13:24:17.89387'", 104, 10, 0, 138, 144)
("'13:24:17.89387'", 107, 363, 561, 1132, 720)
("'13:24:17.89387'", 108, 0, 559, 436, 708)
("'13:24:18.07419'", 35, 415, 352, 927, 512)
("'13:24:18.07419'", 52, 15, 179, 270, 308)
("'13:24:18.07419'", 54, 324, 100, 1187, 367)
("'13:24:18.07419'", 59, -23, 352, 386, 577)
("'13:24:18.07419'", 104, 13, 0, 146, 141)
("'13:24:18.07419'", 107, 360, 563, 1126, 720)
("'13:24:18.07419'", 108, -1, 553, 462, 711)
("'13:24:18.07419'", 111, 320, 571, 1144, 720)
("'13:24:18.07419'", 112, -1, 255, 306, 438)
("'13:24:18.25639'", 1, 207, 218, 621, 400)
("'13:24:18.25639'", 15, 466, 342, 951, 513)
("'13:24:18.25639'", 54, 380, 84, 1292, 373)
("'13:24:18.25639'", 59, 33, 380, 410, 574)
("'13:24:18.25639'", 104, 17, 0, 187, 168)
("'13:24:18.25639'", 108, 11, 544, 490, 707)
("'13:24:18.25639'", 111, 362, 560, 1241, 720)
("'13:24:18.25639'", 112, -27, 213, 369, 461)
("'13:24:18.25639'", 113, 968, 223, 1283, 404)
("'13:24:18.43287'", 15, 485, 323, 1014, 510)
("'13:24:18.43287'", 27, 564, 546, 1276, 719)
("'13:24:18.43287'", 53, 459, 331, 992, 492)
("'13:24:18.43287'", 54, 450, 70, 1344, 363)
("'13:24:18.43287'", 58, 0, 370, 514, 565)
("'13:24:18.43287'", 72, 558, 65, 1253, 359)
("'13:24:18.43287'", 104, 58, 0, 268, 159)
("'13:24:18.43287'", 107, 475, 563, 1212, 714)
("'13:24:18.43287'", 108, -15, 520, 563, 718)
("'13:24:18.43287'", 112, -16, 182, 387, 443)
("'13:24:18.61027'", 1, -12, 158, 475, 380)
("'13:24:18.61027'", 22, 672, 304, 1153, 462)
("'13:24:18.61027'", 32, 88, 471, 727, 715)
("'13:24:18.61027'", 58, 102, 342, 610, 520)
("'13:24:18.61027'", 72, 645, 38, 1299, 311)
("'13:24:18.61027'", 104, 97, 0, 404, 155)
("'13:24:18.61027'", 112, 29, 162, 410, 400)
("'13:24:18.79098'", 1, 66, 125, 516, 339)
("'13:24:18.79098'", 10, 816, 484, 1303, 721)
("'13:24:18.79098'", 22, 755, 253, 1303, 437)
("'13:24:18.79098'", 32, 205, 424, 880, 672)
("'13:24:18.79098'", 35, 274, 320, 761, 468)
("'13:24:18.79098'", 52, 11, 122, 257, 245)
("'13:24:18.79098'", 58, 255, 321, 727, 477)
("'13:24:18.79098'", 72, 792, 17, 1298, 244)
("'13:24:18.79098'", 84, 651, 61, 990, 225)
("'13:24:18.79098'", 104, 139, 1, 522, 132)
("'13:24:18.79098'", 112, 129, 109, 529, 354)
("'13:24:18.97274'", 22, 804, 206, 1329, 405)
("'13:24:18.97274'", 32, 415, 376, 1049, 601)
("'13:24:18.97274'", 54, 767, 153, 1048, 246)
("'13:24:18.97274'", 58, 395, 263, 925, 440)
("'13:24:18.97274'", 59, -5, 182, 441, 406)
("'13:24:18.97274'", 91, 19, 182, 375, 420)
("'13:24:18.97274'", 104, 272, 0, 790, 133)
("'13:24:19.14983'", 32, 526, 363, 1132, 580)
("'13:24:19.14983'", 53, 160, 84, 520, 192)
("'13:24:19.14983'", 58, 522, 260, 984, 408)
("'13:24:19.14983'", 59, 41, 166, 483, 377)
("'13:24:19.14983'", 63, 466, 345, 1203, 619)
("'13:24:19.14983'", 92, 493, 266, 1036, 416)
("'13:24:19.14983'", 104, 384, 0, 933, 138)
("'13:24:19.14983'", 113, 944, 198, 1271, 394)
("'13:24:19.14983'", 121, 61, 0, 366, 104)
("'13:24:19.32826'", 15, 549, -2, 1063, 157)
("'13:24:19.32826'", 54, 913, 135, 1182, 221)
("'13:24:19.32826'", 63, 606, 363, 1238, 589)
("'13:24:19.32826'", 68, 557, 255, 997, 414)
("'13:24:19.32826'", 84, 605, 217, 1025, 421)
("'13:24:19.32826'", 108, 2, 147, 637, 359)
("'13:24:19.32826'", 113, 999, 219, 1248, 371)
("'13:24:19.32826'", 121, 77, 2, 459, 116)
("'13:24:19.32826'", 128, 3, 459, 409, 711)
("'13:24:19.32826'", 130, 0, 355, 311, 495)
("'13:24:19.51088'", 1, 200, 335, 441, 448)
("'13:24:19.51088'", 27, 604, 557, 1278, 718)
("'13:24:19.51088'", 35, 13, 140, 658, 334)
("'13:24:19.51088'", 63, 587, 338, 1274, 575)
("'13:24:19.51088'", 84, 632, 221, 1013, 406)
("'13:24:19.51088'", 91, 24, 328, 272, 487)
("'13:24:19.51088'", 92, 530, -9, 1091, 145)
("'13:24:19.51088'", 113, 1009, 186, 1236, 321)
("'13:24:19.51088'", 121, 93, 0, 550, 123)
("'13:24:19.51088'", 128, 30, 466, 433, 718)
("'13:24:19.51088'", 130, 0, 343, 314, 485)
("'13:24:19.51088'", 134, 618, 230, 1037, 401)
("'13:24:19.69135'", 27, 570, 543, 1280, 717)
("'13:24:19.69135'", 35, 35, 136, 663, 315)
("'13:24:19.69135'", 63, 590, 350, 1237, 569)
("'13:24:19.69135'", 72, 1031, 70, 1248, 173)
("'13:24:19.69135'", 92, 522, -4, 1132, 161)
("'13:24:19.69135'", 128, 31, 474, 436, 718)
("'13:24:19.69135'", 130, -9, 323, 311, 472)
("'13:24:19.69135'", 137, 68, 0, 592, 114)
("'13:24:19.86840'", 27, 567, 535, 1266, 713)
("'13:24:19.86840'", 59, 83, 85, 643, 333)
("'13:24:19.86840'", 63, 530, 347, 1206, 580)
("'13:24:19.86840'", 84, 677, 238, 978, 379)
("'13:24:19.86840'", 91, 0, 319, 247, 471)
("'13:24:19.86840'", 92, 485, 5, 1162, 188)
("'13:24:19.86840'", 108, 28, 99, 682, 323)
("'13:24:19.86840'", 128, 71, 516, 443, 715)
("'13:24:19.86840'", 137, 40, 1, 603, 123)
("'13:24:20.04464'", 27, 589, 541, 1236, 710)
("'13:24:20.04464'", 63, 569, 351, 1259, 587)
("'13:24:20.04464'", 91, 11, 329, 227, 458)
("'13:24:20.04464'", 92, 504, 20, 1172, 206)
("'13:24:20.04464'", 108, 21, 94, 676, 326)
("'13:24:20.04464'", 128, 57, 509, 505, 720)
("'13:24:20.04464'", 134, 573, 346, 1284, 633)
("'13:24:20.22920'", 1, 434, 391, 584, 461)
("'13:24:20.22920'", 10, 741, 247, 985, 371)
("'13:24:20.22920'", 27, 632, 543, 1262, 706)
("'13:24:20.22920'", 63, 649, 357, 1241, 557)
("'13:24:20.22920'", 91, 9, 289, 315, 464)
("'13:24:20.22920'", 92, 576, 27, 1218, 220)
("'13:24:20.22920'", 108, 30, 88, 699, 322)
("'13:24:20.22920'", 128, 107, 527, 573, 706)
("'13:24:20.40939'", 32, 771, 27, 1268, 216)
("'13:24:20.40939'", 35, 141, 99, 892, 324)
("'13:24:20.40939'", 52, -2, -1, 210, 110)
("'13:24:20.40939'", 63, 733, 358, 1314, 561)
("'13:24:20.40939'", 112, 1049, 195, 1269, 323)
("'13:24:20.40939'", 121, 306, 0, 838, 139)
("'13:24:20.40939'", 128, 137, 531, 753, 719)
("'13:24:20.40939'", 130, 15, 299, 425, 492)
("'13:24:20.40939'", 144, 227, 0, 885, 133)
("'13:24:20.58895'", 15, 470, 0, 963, 143)
("'13:24:20.58895'", 32, 897, 41, 1268, 187)
("'13:24:20.58895'", 35, 375, 130, 1026, 329)
("'13:24:20.58895'", 52, 51, 12, 308, 121)
("'13:24:20.58895'", 63, 875, 366, 1339, 550)
("'13:24:20.58895'", 72, 923, 35, 1277, 201)
("'13:24:20.58895'", 112, 1050, 247, 1251, 365)
("'13:24:20.58895'", 122, 1148, 209, 1277, 305)
("'13:24:20.58895'", 128, 178, 522, 934, 720)
("'13:24:20.58895'", 130, 76, 285, 574, 484)
("'13:24:20.58895'", 149, 72, 76, 230, 293)
("'13:24:20.58895'", 150, 989, 559, 1279, 710)
("'13:24:20.76850'", 35, 545, 109, 1254, 339)
("'13:24:20.76850'", 91, 18, 72, 479, 330)
("'13:24:20.76850'", 92, 743, 0, 1279, 166)
("'13:24:20.76850'", 108, 194, 39, 512, 149)
("'13:24:20.76850'", 113, 998, 417, 1244, 565)
("'13:24:20.98243'", 68, 710, 114, 1314, 374)
("'13:24:20.98243'", 72, 930, 2, 1287, 190)
("'13:24:20.98243'", 91, 57, 101, 624, 369)
("'13:24:20.98243'", 108, 296, 39, 636, 158)
("'13:24:20.98243'", 156, 294, 332, 827, 506)
("'13:24:20.98243'", 157, 16, 500, 335, 709)
("'13:24:21.16235'", 68, 764, 121, 1310, 372)
("'13:24:21.16235'", 72, 944, 5, 1281, 184)
("'13:24:21.16235'", 91, 59, 100, 680, 366)
("'13:24:21.16235'", 156, 339, 321, 901, 501)
("'13:24:21.16235'", 157, 19, 462, 418, 719)
("'13:24:21.34162'", 68, 836, 178, 1298, 407)
("'13:24:21.34162'", 72, 897, 7, 1297, 227)
("'13:24:21.34162'", 91, 15, 95, 772, 402)
("'13:24:21.34162'", 130, 316, 335, 834, 524)
("'13:24:21.34162'", 157, 54, 488, 409, 705)
("'13:24:21.52078'", 68, 821, 193, 1266, 406)
("'13:24:21.52078'", 72, 883, 1, 1315, 259)
("'13:24:21.52078'", 91, 43, 91, 812, 393)
("'13:24:21.52078'", 130, 288, 346, 780, 506)
("'13:24:21.52078'", 134, 956, 521, 1273, 641)
("'13:24:21.69969'", 52, 579, 0, 938, 130)
("'13:24:21.69969'", 63, 1006, 415, 1281, 539)
("'13:24:21.69969'", 68, 800, 209, 1251, 418)
("'13:24:21.69969'", 72, 905, 4, 1319, 285)
("'13:24:21.69969'", 91, 40, 105, 835, 406)
("'13:24:21.69969'", 157, 17, 470, 418, 709)
("'13:24:21.69969'", 166, 369, 429, 894, 639)
("'13:24:21.69969'", 168, 831, 509, 1286, 660)
("'13:24:21.88116'", 52, 550, 1, 882, 118)
("'13:24:21.88116'", 63, 1015, 401, 1285, 522)
("'13:24:21.88116'", 68, 841, 228, 1264, 423)
("'13:24:21.88116'", 72, 975, 3, 1341, 291)
("'13:24:21.88116'", 84, 815, 504, 1283, 677)
("'13:24:21.88116'", 91, 23, 83, 874, 412)
("'13:24:21.88116'", 130, 254, 346, 807, 525)
("'13:24:21.88116'", 157, 11, 452, 442, 692)
("'13:24:21.88116'", 165, 162, 24, 730, 193)
("'13:24:22.06288'", 52, 548, 0, 916, 101)
("'13:24:22.06288'", 68, 919, 251, 1292, 426)
("'13:24:22.06288'", 91, 104, 94, 982, 422)
("'13:24:22.06288'", 157, -1, 413, 530, 718)
("'13:24:22.24425'", 91, 387, 112, 1234, 421)
("'13:24:22.24425'", 121, 343, 3, 931, 160)
("'13:24:22.24425'", 156, 455, 343, 1001, 521)
("'13:24:22.24425'", 157, 25, 350, 684, 720)
("'13:24:22.42476'", 91, 499, 108, 1347, 421)
("'13:24:22.42476'", 121, 492, 3, 991, 128)
("'13:24:22.42476'", 128, 535, 337, 1141, 495)
("'13:24:22.42476'", 149, 34, 8, 185, 149)
("'13:24:22.42476'", 174, 63, 365, 798, 691)
("'13:24:22.60306'", 15, 500, 236, 1003, 380)
("'13:24:22.60306'", 27, 93, 287, 537, 405)
("'13:24:22.60306'", 92, 525, 84, 1100, 280)
("'13:24:22.60306'", 121, 604, 0, 1191, 132)
("'13:24:22.60306'", 134, 732, 331, 1277, 529)
("'13:24:22.60306'", 149, 61, 0, 353, 184)
("'13:24:22.60306'", 174, 157, 360, 929, 666)
("'13:24:22.60306'", 179, 18, 175, 304, 317)
("'13:24:22.77928'", 10, 405, 183, 627, 274)
("'13:24:22.77928'", 27, 87, 279, 575, 410)
("'13:24:22.77928'", 108, 589, 56, 1268, 284)
("'13:24:22.77928'", 149, 73, 0, 444, 183)
("'13:24:22.77928'", 166, 6, 166, 354, 297)
("'13:24:22.77928'", 168, 420, 68, 844, 210)
("'13:24:22.77928'", 174, 273, 320, 1146, 657)
("'13:24:22.77928'", 181, 23, 576, 862, 717)
("'13:24:22.95674'", 59, 29, 162, 401, 319)
("'13:24:22.95674'", 91, 653, 59, 1252, 292)
("'13:24:22.95674'", 112, 827, 352, 1248, 581)
("'13:24:22.95674'", 121, 805, 0, 1274, 98)
("'13:24:22.95674'", 149, 78, 0, 538, 195)
("'13:24:22.95674'", 174, 330, 359, 1179, 683)
("'13:24:22.95674'", 184, 12, 340, 310, 565)
("'13:24:23.13345'", 59, 6, 148, 434, 324)
("'13:24:23.13345'", 91, 800, 66, 1238, 232)
("'13:24:23.13345'", 108, 743, 70, 1261, 244)
("'13:24:23.13345'", 121, 815, 0, 1272, 97)
("'13:24:23.13345'", 130, 173, 280, 581, 408)
("'13:24:23.13345'", 149, 80, 0, 613, 196)
("'13:24:23.13345'", 174, 379, 348, 1239, 673)
("'13:24:23.13345'", 181, 134, 579, 932, 713)
("'13:24:23.13345'", 184, 33, 325, 337, 536)
("'13:24:23.31058'", 59, -9, 173, 395, 341)
("'13:24:23.31058'", 92, 12, -1, 650, 205)
("'13:24:23.31058'", 112, 834, 362, 1262, 586)
("'13:24:23.31058'", 121, 774, 0, 1249, 101)
("'13:24:23.31058'", 128, 762, 0, 1235, 126)
("'13:24:23.31058'", 156, 681, 86, 1254, 269)
("'13:24:23.31058'", 174, 416, 367, 1276, 691)
("'13:24:23.31058'", 179, -4, 153, 377, 342)
("'13:24:23.31058'", 184, 4, 327, 372, 586)
("'13:24:23.49021'", 22, 817, 378, 1276, 577)
("'13:24:23.49021'", 52, 754, 7, 1194, 126)
("'13:24:23.49021'", 59, -13, 186, 375, 351)
("'13:24:23.49021'", 113, 992, 241, 1267, 387)
("'13:24:23.49021'", 128, 779, -5, 1230, 114)
("'13:24:23.49021'", 134, 683, 83, 1235, 286)
("'13:24:23.49021'", 149, 31, 0, 667, 224)
("'13:24:23.49021'", 174, 440, 388, 1277, 702)
("'13:24:23.49021'", 179, -3, 173, 362, 355)
("'13:24:23.49021'", 184, 25, 335, 406, 589)
("'13:24:23.66967'", 52, 766, 5, 1260, 134)
("'13:24:23.66967'", 84, 557, 296, 871, 409)
("'13:24:23.66967'", 134, 739, 86, 1281, 287)
("'13:24:23.66967'", 149, 23, 0, 780, 262)
("'13:24:23.66967'", 165, 789, 0, 1265, 138)
("'13:24:23.66967'", 174, 511, 395, 1331, 721)
("'13:24:23.66967'", 179, 20, 209, 382, 384)
("'13:24:23.66967'", 184, 21, 340, 460, 624)
("'13:24:23.85021'", 10, 200, 9, 858, 281)
("'13:24:23.85021'", 59, 17, 219, 438, 395)
("'13:24:23.85021'", 68, 813, 85, 1282, 302)
("'13:24:23.85021'", 84, 578, 290, 909, 424)
("'13:24:23.85021'", 108, 850, 2, 1281, 149)
("'13:24:23.85021'", 112, 653, 410, 1266, 718)
("'13:24:23.85021'", 149, 81, 0, 878, 277)
("'13:24:23.85021'", 174, 605, 423, 1321, 721)
("'13:24:23.85021'", 184, 83, 354, 539, 624)
("'13:24:23.85021'", 186, 13, 21, 319, 232)
("'13:24:24.02902'", 22, 675, 284, 986, 418)
("'13:24:24.02902'", 91, 918, -1, 1282, 136)
("'13:24:24.02902'", 112, 787, 455, 1292, 722)
("'13:24:24.02902'", 113, 959, 93, 1269, 264)
("'13:24:24.02902'", 149, 333, 42, 1010, 276)
("'13:24:24.02902'", 166, 130, 238, 557, 405)
("'13:24:24.02902'", 184, 189, 366, 673, 614)
("'13:24:24.02902'", 186, 54, 27, 358, 226)
("'13:24:24.02902'", 189, 35, 218, 277, 404)
("'13:24:24.02902'", 191, 0, 313, 320, 544)
("'13:24:24.21109'", 15, 551, 350, 911, 453)
("'13:24:24.21109'", 149, 564, 43, 1294, 302)
("'13:24:24.21109'", 156, 744, 288, 1129, 420)
("'13:24:24.21109'", 168, 18, 40, 562, 231)
("'13:24:24.21109'", 174, 850, 406, 1258, 576)
("'13:24:24.21109'", 179, 12, 194, 459, 410)
("'13:24:24.21109'", 191, 28, 280, 451, 577)
("'13:24:24.21109'", 192, 401, 377, 923, 593)
("'13:24:24.21109'", 193, 336, 247, 720, 399)
("'13:24:24.42255'", 59, 93, 205, 624, 422)
("'13:24:24.42255'", 68, 758, 45, 1295, 300)
("'13:24:24.42255'", 92, 180, 57, 725, 235)
("'13:24:24.42255'", 112, 995, 441, 1284, 602)
("'13:24:24.42255'", 191, 38, 228, 625, 628)
("'13:24:24.42255'", 192, 529, 367, 1072, 591)
("'13:24:24.42255'", 199, 7, 49, 159, 227)
("'13:24:24.60745'", 27, 308, 68, 860, 222)
("'13:24:24.60745'", 59, 153, 190, 765, 435)
("'13:24:24.60745'", 92, 339, 63, 869, 236)
("'13:24:24.60745'", 113, 924, 63, 1272, 260)
("'13:24:24.60745'", 156, 669, 278, 1023, 398)
("'13:24:24.60745'", 189, 28, 71, 239, 217)
("'13:24:24.60745'", 191, 123, 267, 729, 657)
("'13:24:24.60745'", 192, 696, 366, 1251, 595)
("'13:24:24.78529'", 27, 414, 71, 952, 223)
("'13:24:24.78529'", 63, -2, 84, 326, 231)
("'13:24:24.78529'", 92, 439, 70, 932, 234)
("'13:24:24.78529'", 113, 1010, 82, 1280, 234)
("'13:24:24.78529'", 130, 198, 207, 901, 433)
("'13:24:24.78529'", 184, 146, 269, 930, 685)
("'13:24:24.78529'", 192, 780, 373, 1299, 588)
("'13:24:24.96247'", 68, 962, 103, 1243, 237)
("'13:24:24.96247'", 92, 475, 74, 997, 243)
("'13:24:24.96247'", 113, 979, 93, 1250, 245)
("'13:24:24.96247'", 130, 210, 213, 929, 435)
("'13:24:24.96247'", 179, 0, 101, 355, 271)
("'13:24:24.96247'", 184, 203, 345, 915, 706)
("'13:24:24.96247'", 189, 12, 87, 346, 291)
("'13:24:24.96247'", 192, 771, 399, 1290, 615)
("'13:24:25.14178'", 10, 783, 305, 1072, 420)
("'13:24:25.14178'", 68, 953, 103, 1269, 255)
("'13:24:25.14178'", 92, 473, 76, 992, 244)
("'13:24:25.14178'", 130, 298, 223, 929, 419)
("'13:24:25.14178'", 166, 235, 415, 1058, 735)
("'13:24:25.14178'", 174, 943, 94, 1271, 229)
("'13:24:25.14178'", 179, -15, 63, 353, 246)
("'13:24:25.14178'", 184, 258, 367, 983, 721)
("'13:24:25.14178'", 192, 792, 409, 1293, 624)
("'13:24:25.32438'", 22, 343, 130, 676, 275)
("'13:24:25.32438'", 68, 959, 125, 1265, 275)
("'13:24:25.32438'", 84, 786, 305, 1091, 432)
("'13:24:25.32438'", 92, 498, 97, 1009, 262)
("'13:24:25.32438'", 130, 309, 242, 957, 435)
("'13:24:25.32438'", 166, 321, 467, 1040, 722)
("'13:24:25.32438'", 179, 2, 96, 320, 251)
("'13:24:25.32438'", 189, 3, 92, 331, 289)
("'13:24:25.32438'", 192, 812, 433, 1292, 642)
("'13:24:25.49919'", 15, 328, 488, 1156, 716)
("'13:24:25.49919'", 59, 592, 95, 1015, 260)
("'13:24:25.49919'", 92, 521, 90, 1040, 262)
("'13:24:25.49919'", 113, 984, 115, 1259, 269)
("'13:24:25.49919'", 156, 395, 215, 1037, 426)
("'13:24:25.49919'", 168, -4, 86, 374, 228)
("'13:24:25.49919'", 179, -11, 77, 367, 265)
("'13:24:25.49919'", 192, 848, 442, 1287, 638)
("'13:24:25.67611'", 92, 615, 110, 1101, 270)
("'13:24:25.67611'", 113, 1024, 126, 1245, 245)
("'13:24:25.67611'", 156, 494, 216, 1096, 416)
("'13:24:25.67611'", 179, 1, 60, 380, 248)
("'13:24:25.67611'", 191, 963, 436, 1282, 630)
("'13:24:25.85735'", 15, 552, 516, 1298, 721)
("'13:24:25.85735'", 59, 709, 101, 1242, 316)
("'13:24:25.85735'", 92, 687, 102, 1234, 283)
("'13:24:25.85735'", 113, 1036, 113, 1281, 244)
("'13:24:25.85735'", 134, 552, 164, 1270, 432)
("'13:24:25.85735'", 156, 558, 185, 1259, 417)
("'13:24:25.85735'", 166, 674, 522, 1233, 716)
("'13:24:25.85735'", 168, 31, 102, 453, 253)
("'13:24:25.85735'", 189, -8, 342, 280, 519)
("'13:24:26.03810'", 59, 850, 97, 1307, 286)
("'13:24:26.03810'", 84, 851, 376, 1134, 483)
("'13:24:26.03810'", 92, 822, 112, 1305, 275)
("'13:24:26.03810'", 156, 653, 194, 1257, 396)
("'13:24:26.03810'", 179, 37, 107, 426, 291)
("'13:24:26.03810'", 184, 9, 322, 400, 513)
("'13:24:26.03810'", 189, 18, 339, 345, 533)
("'13:24:26.03810'", 192, 740, 467, 1292, 719)
("'13:24:26.03810'", 212, 312, 451, 615, 564)
("'13:24:26.03810'", 213, 24, 478, 305, 676)
("'13:24:26.21664'", 59, 988, 87, 1270, 205)
("'13:24:26.21664'", 68, 699, 130, 945, 252)
("'13:24:26.21664'", 108, 902, 350, 1218, 456)
("'13:24:26.21664'", 134, 778, 161, 1296, 363)
("'13:24:26.21664'", 168, 56, 125, 596, 297)
("'13:24:26.21664'", 184, 57, 322, 469, 500)
("'13:24:26.21664'", 192, 817, 483, 1282, 703)
("'13:24:26.21664'", 220, 511, 215, 805, 370)
