['RX Timestamp', 'Tracked ID', 'BBox Coords (xmin, ymin, xmax, ymax)']
("'13:22:24.31674'", 63, 22, 204, 629, 437)
("'13:22:24.49575'", 4, 13, 403, 478, 539)
("'13:22:24.49575'", 7, 477, 571, 1073, 718)
("'13:22:24.49575'", 39, 696, 319, 1034, 421)
("'13:22:24.49575'", 41, -5, 145, 323, 340)
("'13:22:24.49575'", 47, 1106, 226, 1280, 331)
("'13:22:24.49575'", 63, 34, 202, 675, 446)
("'13:22:24.49575'", 64, 707, 171, 900, 298)
("'13:22:24.49575'", 81, 615, 391, 1009, 518)
("'13:22:24.67591'", 4, 2, 380, 532, 546)
("'13:22:24.67591'", 7, 522, 564, 1118, 714)
("'13:22:24.67591'", 40, 1058, 229, 1275, 332)
("'13:22:24.67591'", 50, 707, 293, 1106, 423)
("'13:22:24.67591'", 63, 4, 176, 705, 445)
("'13:22:24.67591'", 73, -5, 434, 453, 703)
("'13:22:24.67591'", 81, 646, 392, 1036, 518)
("'13:22:24.85659'", 40, 1103, 249, 1276, 331)
("'13:22:24.85659'", 43, 657, 288, 1174, 523)
("'13:22:24.85659'", 63, 148, 224, 737, 446)
("'13:22:24.85659'", 73, 45, 463, 498, 703)
("'13:22:24.85659'", 91, 681, 213, 830, 306)
("'13:22:25.03782'", 35, 279, 259, 777, 449)
("'13:22:25.03782'", 47, 1132, 244, 1280, 333)
("'13:22:25.03782'", 66, 800, 318, 1145, 436)
("'13:22:25.03782'", 73, 96, 455, 597, 683)
("'13:22:25.03782'", 81, 727, 408, 1155, 549)
("'13:22:25.03782'", 91, 717, 219, 866, 308)
("'13:22:25.21908'", 1, 885, 434, 1242, 582)
("'13:22:25.21908'", 4, 34, 308, 602, 486)
("'13:22:25.21908'", 8, 896, 312, 1173, 450)
("'13:22:25.21908'", 9, 103, 8, 322, 84)
("'13:22:25.21908'", 35, 402, 281, 905, 472)
("'13:22:25.21908'", 57, 13, 402, 167, 522)
("'13:22:25.21908'", 66, 878, 324, 1203, 436)
("'13:22:25.21908'", 73, 158, 454, 727, 677)
("'13:22:25.21908'", 91, 745, 233, 897, 323)
("'13:22:25.21908'", 96, 61, 7, 307, 85)
("'13:22:25.39956'", 4, 126, 314, 668, 483)
("'13:22:25.39956'", 8, 942, 328, 1274, 497)
("'13:22:25.39956'", 21, 968, 441, 1264, 621)
("'13:22:25.39956'", 35, 496, 280, 1020, 481)
("'13:22:25.39956'", 73, 297, 439, 917, 661)
("'13:22:25.39956'", 91, 788, 246, 933, 328)
("'13:22:25.39956'", 98, 73, 553, 370, 715)
("'13:22:25.39956'", 100, 28, 412, 245, 536)
("'13:22:25.58786'", 35, 602, 267, 1180, 488)
("'13:22:25.58786'", 39, 526, 446, 1122, 639)
("'13:22:25.58786'", 41, -5, 282, 265, 445)
("'13:22:25.58786'", 50, 617, 275, 1254, 485)
("'13:22:25.58786'", 91, 838, 241, 1000, 329)
("'13:22:25.58786'", 98, 162, 561, 486, 707)
("'13:22:25.77201'", 35, 716, 288, 1276, 502)
("'13:22:25.77201'", 41, -1, 248, 328, 464)
("'13:22:25.77201'", 43, 408, 327, 835, 505)
("'13:22:25.77201'", 50, 691, 304, 1304, 503)
("'13:22:25.77201'", 63, 121, 405, 485, 547)
("'13:22:25.77201'", 73, 609, 443, 1279, 679)
("'13:22:25.77201'", 97, 568, 433, 1278, 658)
("'13:22:25.95476'", 4, 362, 281, 597, 355)
("'13:22:25.95476'", 63, 198, 395, 548, 528)
("'13:22:25.95476'", 97, 642, 422, 1320, 650)
("'13:22:25.95476'", 100, 13, 243, 367, 434)
("'13:22:25.95476'", 109, 242, 557, 669, 708)
("'13:22:25.95476'", 111, 77, 2, 229, 182)
("'13:22:25.95476'", 114, 623, 243, 1068, 400)
("'13:22:26.13445'", 40, 808, 304, 1283, 535)
("'13:22:26.13445'", 41, 10, 248, 358, 474)
("'13:22:26.13445'", 43, 458, 497, 763, 622)
("'13:22:26.13445'", 63, 238, 384, 635, 544)
("'13:22:26.13445'", 97, 693, 404, 1351, 646)
("'13:22:26.13445'", 111, 80, 0, 299, 187)
("'13:22:26.13445'", 114, 653, 251, 1056, 395)
("'13:22:26.13445'", 116, 9, 499, 348, 700)
("'13:22:26.31057'", 7, 405, 505, 892, 627)
("'13:22:26.31057'", 21, 844, 396, 1257, 646)
("'13:22:26.31057'", 50, 837, 333, 1274, 475)
("'13:22:26.31057'", 64, -19, 137, 294, 341)
("'13:22:26.31057'", 98, 315, 567, 677, 707)
("'13:22:26.31057'", 100, 1, 225, 417, 445)
("'13:22:26.31057'", 111, 89, 0, 360, 163)
("'13:22:26.31057'", 114, 668, 247, 1059, 392)
("'13:22:26.31057'", 116, -10, 448, 383, 685)
("'13:22:26.49238'", 35, 832, 330, 1272, 493)
("'13:22:26.49238'", 40, 831, 422, 1286, 652)
("'13:22:26.49238'", 41, 21, 154, 314, 339)
("'13:22:26.49238'", 63, 244, 387, 662, 556)
("'13:22:26.49238'", 81, 707, 247, 1094, 369)
("'13:22:26.49238'", 100, 10, 236, 421, 446)
("'13:22:26.49238'", 111, 82, 0, 449, 161)
("'13:22:26.49238'", 114, 711, 245, 1093, 384)
("'13:22:26.49238'", 116, 21, 421, 426, 659)
("'13:22:26.49238'", 123, -9, 158, 309, 304)
("'13:22:26.68350'", 21, 871, 413, 1263, 648)
("'13:22:26.68350'", 63, 261, 375, 689, 542)
("'13:22:26.68350'", 100, 21, 212, 431, 423)
("'13:22:26.68350'", 111, 129, 0, 519, 126)
("'13:22:26.68350'", 114, 709, 226, 1105, 367)
("'13:22:26.68350'", 116, 9, 363, 459, 613)
("'13:22:26.68350'", 123, -12, 135, 366, 313)
("'13:22:26.68350'", 128, 16, 579, 466, 712)
("'13:22:26.87538'", 64, 6, 169, 415, 435)
("'13:22:26.87538'", 111, 121, 0, 615, 121)
("'13:22:26.87538'", 114, 730, 227, 1145, 374)
("'13:22:26.87538'", 116, 89, 372, 512, 589)
("'13:22:27.08839'", 35, 818, 228, 1241, 384)
("'13:22:27.08839'", 39, 39, 368, 660, 568)
("'13:22:27.08839'", 57, 7, 453, 356, 710)
("'13:22:27.08839'", 64, 3, 70, 544, 418)
("'13:22:27.08839'", 97, 769, 314, 1281, 518)
("'13:22:27.08839'", 111, 112, 0, 785, 129)
("'13:22:27.08839'", 132, 82, 362, 621, 575)
("'13:22:27.26263'", 8, 864, 314, 1257, 520)
("'13:22:27.26263'", 35, 907, 253, 1281, 388)
("'13:22:27.26263'", 57, 41, 459, 427, 712)
("'13:22:27.26263'", 97, 878, 348, 1255, 496)
("'13:22:27.26263'", 100, 42, 127, 625, 412)
("'13:22:27.26263'", 111, 151, 2, 953, 147)
("'13:22:27.26263'", 132, 173, 358, 715, 570)
("'13:22:27.26263'", 133, 621, 437, 939, 600)
("'13:22:27.44191'", 1, 951, 250, 1282, 392)
("'13:22:27.44191'", 21, 991, 236, 1259, 385)
("'13:22:27.44191'", 39, 208, 361, 794, 553)
("'13:22:27.44191'", 97, 916, 353, 1295, 507)
("'13:22:27.44191'", 100, 54, 119, 681, 400)
("'13:22:27.44191'", 111, 279, 1, 1164, 164)
("'13:22:27.44191'", 116, -6, 448, 516, 717)
("'13:22:27.44191'", 133, 672, 426, 1014, 603)
("'13:22:27.62002'", 8, 796, 312, 1014, 429)
("'13:22:27.62002'", 21, 994, 276, 1272, 430)
("'13:22:27.62002'", 39, 251, 359, 864, 556)
("'13:22:27.62002'", 57, -7, 312, 337, 541)
("'13:22:27.62002'", 63, 728, 477, 1145, 646)
("'13:22:27.62002'", 98, 433, 554, 892, 721)
("'13:22:27.62002'", 100, 80, 131, 762, 397)
("'13:22:27.62002'", 111, 316, 3, 1249, 170)
("'13:22:27.62002'", 116, 74, 475, 562, 703)
("'13:22:27.62002'", 133, 759, 459, 1094, 630)
("'13:22:27.79282'", 21, 988, 287, 1277, 454)
("'13:22:27.79282'", 39, 297, 355, 912, 553)
("'13:22:27.79282'", 100, 57, 118, 863, 417)
("'13:22:27.79282'", 111, 382, 6, 1315, 178)
("'13:22:27.79282'", 132, 300, 349, 860, 565)
("'13:22:27.96989'", 4, 62, 108, 1000, 423)
("'13:22:27.96989'", 21, 1033, 290, 1280, 445)
("'13:22:27.96989'", 39, 319, 365, 925, 556)
("'13:22:27.96989'", 111, 419, 10, 1285, 171)
("'13:22:27.96989'", 128, -17, 475, 749, 713)
("'13:22:27.96989'", 141, 814, 377, 1045, 490)
("'13:22:28.15192'", 4, 192, 140, 1082, 438)
("'13:22:28.15192'", 21, 1022, 305, 1259, 456)
("'13:22:28.15192'", 57, 6, 400, 219, 537)
("'13:22:28.15192'", 111, 485, 8, 1360, 187)
("'13:22:28.15192'", 148, 213, 375, 1081, 567)
("'13:22:28.15192'", 151, 172, 328, 697, 473)
("'13:22:28.33263'", 4, 290, 167, 1176, 465)
("'13:22:28.33263'", 39, 298, 368, 1040, 603)
("'13:22:28.33263'", 64, -8, 384, 258, 571)
("'13:22:28.33263'", 114, 633, -2, 1281, 237)
("'13:22:28.33263'", 148, 160, 359, 1140, 582)
("'13:22:28.50974'", 39, 353, 357, 1168, 615)
("'13:22:28.50974'", 40, 815, -3, 1284, 241)
("'13:22:28.50974'", 41, 5, 426, 305, 606)
("'13:22:28.50974'", 100, 428, 186, 1275, 499)
("'13:22:28.50974'", 116, -1, 437, 343, 592)
("'13:22:28.50974'", 132, 757, 521, 1275, 720)
("'13:22:28.68634'", 40, 961, -4, 1288, 173)
("'13:22:28.68634'", 100, 559, 179, 1317, 477)
("'13:22:28.68634'", 128, 362, 232, 602, 307)
("'13:22:28.68634'", 155, 57, 138, 261, 346)
("'13:22:28.68634'", 157, 490, 365, 1239, 547)
("'13:22:28.86237'", 4, 592, 313, 1284, 548)
("'13:22:28.86237'", 97, 746, 163, 1272, 423)
("'13:22:28.86237'", 98, 400, 213, 642, 303)
("'13:22:28.86237'", 100, 659, 160, 1342, 445)
("'13:22:28.86237'", 123, 5, 171, 332, 336)
("'13:22:28.86237'", 162, 23, 300, 141, 446)
("'13:22:29.04275'", 4, 696, 308, 1290, 519)
("'13:22:29.04275'", 97, 860, 144, 1305, 378)
("'13:22:29.04275'", 98, 447, 206, 679, 301)
("'13:22:29.04275'", 116, -16, 263, 391, 454)
("'13:22:29.04275'", 123, 57, 195, 352, 325)
("'13:22:29.04275'", 151, 430, 493, 1258, 721)
("'13:22:29.04275'", 164, -8, 442, 715, 712)
("'13:22:29.22112'", 41, 60, 421, 593, 723)
("'13:22:29.22112'", 98, 531, 205, 758, 300)
("'13:22:29.22112'", 100, 824, 299, 1281, 495)
("'13:22:29.22112'", 114, 621, 198, 1220, 422)
("'13:22:29.22112'", 116, -19, 202, 462, 427)
("'13:22:29.22112'", 123, 62, 177, 463, 334)
("'13:22:29.22112'", 141, 640, 190, 1297, 520)
("'13:22:29.22112'", 151, 537, 499, 1288, 707)
("'13:22:29.40111'", 41, 32, 391, 669, 721)
("'13:22:29.40111'", 50, 91, 175, 548, 324)
("'13:22:29.40111'", 100, 905, 303, 1313, 504)
("'13:22:29.40111'", 116, 13, 206, 503, 427)
("'13:22:29.40111'", 141, 723, 167, 1267, 441)
("'13:22:29.40111'", 151, 598, 493, 1313, 706)
("'13:22:29.58195'", 21, 1015, 325, 1291, 505)
("'13:22:29.58195'", 50, 81, 178, 590, 331)
("'13:22:29.58195'", 64, 22, 507, 221, 650)
("'13:22:29.58195'", 114, 753, 212, 1300, 431)
("'13:22:29.58195'", 123, 19, 226, 533, 420)
("'13:22:29.58195'", 151, 766, 546, 1276, 697)
("'13:22:29.58195'", 155, 26, 425, 248, 647)
("'13:22:29.58195'", 162, 1, 1, 112, 138)
("'13:22:29.58195'", 164, 91, 451, 771, 714)
("'13:22:29.76879'", 21, 1029, 314, 1283, 486)
("'13:22:29.76879'", 41, 148, 448, 705, 720)
("'13:22:29.76879'", 109, 790, 543, 1278, 719)
("'13:22:29.76879'", 116, 51, 179, 600, 421)
("'13:22:29.76879'", 123, 30, 206, 589, 415)
("'13:22:29.76879'", 141, 857, 247, 1250, 438)
("'13:22:29.76879'", 162, 5, 7, 133, 163)
("'13:22:29.94751'", 4, 934, 592, 1283, 718)
("'13:22:29.94751'", 81, 207, 194, 654, 332)
("'13:22:29.94751'", 97, 835, 227, 1271, 479)
("'13:22:29.94751'", 109, 899, 598, 1238, 718)
("'13:22:29.94751'", 123, -2, 208, 593, 427)
("'13:22:29.94751'", 140, 641, 503, 1087, 694)
("'13:22:29.94751'", 162, -9, 9, 157, 238)
("'13:22:29.94751'", 164, 121, 372, 618, 571)
("'13:22:30.12475'", 41, 62, 475, 570, 716)
("'13:22:30.12475'", 81, 259, 199, 679, 328)
("'13:22:30.12475'", 97, 891, 251, 1204, 416)
("'13:22:30.12475'", 114, 857, 291, 1279, 459)
("'13:22:30.12475'", 116, 23, 207, 559, 433)
("'13:22:30.12475'", 140, 671, 519, 1069, 679)
("'13:22:30.12475'", 162, 12, 0, 155, 182)
("'13:22:30.12475'", 164, 59, 367, 625, 590)
("'13:22:30.30288'", 50, -17, 195, 670, 398)
("'13:22:30.30288'", 140, 646, 507, 1070, 670)
("'13:22:30.30288'", 141, 854, 254, 1271, 459)
("'13:22:30.30288'", 162, 11, 0, 162, 175)
("'13:22:30.30288'", 164, 62, 355, 626, 572)
("'13:22:30.51167'", 50, 0, 194, 646, 385)
("'13:22:30.51167'", 57, 4, 0, 215, 137)
("'13:22:30.51167'", 81, 303, 189, 717, 326)
("'13:22:30.51167'", 140, 698, 503, 1075, 637)
("'13:22:30.51167'", 141, 911, 258, 1287, 445)
("'13:22:30.51167'", 164, 106, 351, 673, 553)
("'13:22:30.68782'", 7, 315, 192, 771, 309)
("'13:22:30.68782'", 21, 1042, 257, 1290, 431)
("'13:22:30.68782'", 50, 90, 188, 740, 382)
("'13:22:30.68782'", 57, 8, 1, 281, 160)
("'13:22:30.68782'", 140, 786, 497, 1183, 639)
("'13:22:30.68782'", 141, 908, 241, 1234, 396)
("'13:22:30.68782'", 164, 249, 357, 774, 541)
("'13:22:30.68782'", 171, 276, 356, 737, 536)
("'13:22:30.68782'", 183, -38, 419, 766, 720)
("'13:22:30.86074'", 50, 225, 198, 847, 389)
("'13:22:30.86074'", 57, 15, 0, 345, 183)
("'13:22:30.86074'", 97, 1050, 231, 1274, 345)
("'13:22:30.86074'", 98, 891, 497, 1288, 670)
("'13:22:30.86074'", 100, 990, 241, 1279, 394)
("'13:22:30.86074'", 116, 12, 10, 402, 175)
("'13:22:30.86074'", 164, 361, 358, 871, 539)
("'13:22:30.86074'", 183, 106, 459, 812, 720)
("'13:22:31.04827'", 21, 1122, 230, 1276, 346)
("'13:22:31.04827'", 50, 373, 208, 955, 395)
("'13:22:31.04827'", 98, 1008, 506, 1307, 659)
("'13:22:31.04827'", 116, 97, 22, 498, 197)
("'13:22:31.04827'", 164, 509, 364, 1002, 543)
("'13:22:31.04827'", 189, 185, 355, 462, 460)
("'13:22:31.04827'", 190, 170, 208, 365, 331)
("'13:22:31.22197'", 50, 478, 212, 1037, 398)
("'13:22:31.22197'", 116, 161, 34, 567, 222)
("'13:22:31.22197'", 123, 235, 355, 530, 455)
("'13:22:31.22197'", 148, 932, 627, 1288, 716)
("'13:22:31.22197'", 155, 5, 487, 124, 593)
("'13:22:31.22197'", 162, 6, 225, 165, 391)
("'13:22:31.22197'", 164, 624, 364, 1102, 540)
("'13:22:31.22197'", 171, 227, 357, 487, 452)
("'13:22:31.22197'", 183, 398, 453, 745, 579)
("'13:22:31.22197'", 194, 296, 234, 564, 369)
("'13:22:31.22197'", 196, 24, 643, 424, 713)
("'13:22:31.39868'", 1, 1, 264, 237, 369)
("'13:22:31.39868'", 50, 594, 233, 1127, 412)
("'13:22:31.39868'", 114, 593, 234, 1109, 439)
("'13:22:31.39868'", 116, 238, 50, 644, 240)
("'13:22:31.39868'", 123, 275, 358, 612, 488)
("'13:22:31.39868'", 164, 688, 368, 1218, 566)
("'13:22:31.39868'", 189, 319, 267, 614, 378)
("'13:22:31.39868'", 190, 355, 248, 611, 407)
("'13:22:31.39868'", 200, 21, 165, 152, 291)
("'13:22:31.39868'", 201, 76, 483, 165, 593)
("'13:22:31.57337'", 1, -17, 269, 279, 408)
("'13:22:31.57337'", 21, 1148, 296, 1284, 399)
("'13:22:31.57337'", 50, 649, 265, 1190, 451)
("'13:22:31.57337'", 57, -17, 170, 259, 336)
("'13:22:31.57337'", 116, 282, 102, 652, 262)
("'13:22:31.57337'", 123, 326, 385, 620, 494)
("'13:22:31.57337'", 141, 759, 388, 1227, 603)
("'13:22:31.57337'", 164, 767, 410, 1283, 604)
("'13:22:31.57337'", 189, 349, 284, 703, 420)
("'13:22:31.57337'", 207, 18, 494, 251, 682)
("'13:22:31.57337'", 208, 463, 545, 952, 703)
("'13:22:31.74675'", 21, 1128, 314, 1272, 418)
("'13:22:31.74675'", 50, 680, 279, 1180, 455)
("'13:22:31.74675'", 57, -21, 160, 250, 335)
("'13:22:31.74675'", 116, 280, 129, 646, 275)
("'13:22:31.74675'", 164, 770, 416, 1266, 602)
("'13:22:31.74675'", 183, 480, 502, 875, 631)
("'13:22:31.74675'", 200, 10, 143, 216, 338)
("'13:22:31.74675'", 207, 34, 499, 308, 702)
("'13:22:31.74675'", 210, 315, 405, 612, 502)
("'13:22:31.74675'", 212, 75, 480, 417, 581)
("'13:22:31.92000'", 1, -4, 338, 236, 453)
("'13:22:31.92000'", 7, 289, 433, 624, 520)
("'13:22:31.92000'", 21, 1129, 330, 1277, 435)
("'13:22:31.92000'", 50, 683, 293, 1195, 475)
("'13:22:31.92000'", 57, -8, 210, 221, 359)
("'13:22:31.92000'", 116, 277, 135, 664, 294)
("'13:22:31.92000'", 123, 372, 342, 667, 451)
("'13:22:31.92000'", 141, 771, 410, 1228, 616)
("'13:22:31.92000'", 164, 788, 439, 1265, 618)
("'13:22:31.92000'", 183, 509, 514, 873, 636)
("'13:22:31.92000'", 200, 16, 179, 222, 360)
("'13:22:31.92000'", 207, 56, 521, 362, 721)
("'13:22:31.92000'", 210, 232, 395, 642, 537)
("'13:22:31.92000'", 216, 595, 60, 903, 257)
("'13:22:32.09913'", 7, 275, 426, 629, 543)
("'13:22:32.09913'", 21, 1152, 335, 1280, 423)
("'13:22:32.09913'", 50, 702, 301, 1212, 486)
("'13:22:32.09913'", 57, 9, 231, 240, 381)
("'13:22:32.09913'", 114, 567, 501, 908, 635)
("'13:22:32.09913'", 116, 315, 164, 650, 303)
("'13:22:32.09913'", 141, 834, 437, 1266, 625)
("'13:22:32.09913'", 183, 513, 505, 932, 648)
("'13:22:32.09913'", 207, 66, 517, 430, 716)
("'13:22:32.09913'", 214, 406, 350, 656, 477)
("'13:22:32.09913'", 216, 620, 89, 904, 279)
("'13:22:32.27575'", 7, 342, 446, 624, 541)
("'13:22:32.27575'", 41, 358, 156, 729, 329)
("'13:22:32.27575'", 50, 754, 315, 1282, 510)
("'13:22:32.27575'", 57, 49, 264, 269, 390)
("'13:22:32.27575'", 114, 583, 521, 948, 667)
("'13:22:32.27575'", 141, 930, 480, 1289, 639)
("'13:22:32.27575'", 164, 909, 469, 1305, 626)
("'13:22:32.27575'", 183, 587, 524, 963, 654)
("'13:22:32.27575'", 200, 11, 285, 153, 404)
("'13:22:32.27575'", 207, 85, 525, 522, 719)
("'13:22:32.27575'", 214, 486, 389, 702, 480)
("'13:22:32.27575'", 216, 677, 129, 923, 298)
("'13:22:32.45222'", 1, -7, 351, 279, 494)
("'13:22:32.45222'", 7, 441, 441, 742, 546)
("'13:22:32.45222'", 41, 460, 166, 793, 332)
("'13:22:32.45222'", 50, 828, 323, 1295, 512)
("'13:22:32.45222'", 57, 34, 260, 360, 416)
("'13:22:32.45222'", 114, 707, 517, 1021, 650)
("'13:22:32.45222'", 141, 997, 481, 1295, 620)
("'13:22:32.45222'", 190, 1036, 489, 1298, 651)
("'13:22:32.45222'", 212, 56, 526, 759, 721)
("'13:22:32.45222'", 216, 763, 146, 1014, 322)
("'13:22:32.62819'", 41, 556, 161, 873, 331)
("'13:22:32.62819'", 98, 933, 323, 1269, 501)
("'13:22:32.62819'", 100, 990, 337, 1272, 500)
("'13:22:32.62819'", 114, 821, 520, 1120, 639)
("'13:22:32.62819'", 210, -78, 241, 524, 483)
("'13:22:32.62819'", 212, 212, 520, 925, 716)
("'13:22:32.62819'", 216, 842, 162, 1079, 329)
("'13:22:32.80935'", 41, 671, 177, 947, 325)
("'13:22:32.80935'", 57, 25, 247, 536, 479)
("'13:22:32.80935'", 114, 927, 507, 1241, 629)
("'13:22:32.80935'", 116, 649, 173, 977, 315)
("'13:22:32.80935'", 212, 399, 505, 1069, 691)
("'13:22:32.80935'", 216, 938, 169, 1154, 320)
("'13:22:32.98741'", 1, 3, 438, 343, 600)
("'13:22:32.98741'", 41, 790, 159, 1121, 322)
("'13:22:32.98741'", 57, 101, 246, 653, 461)
("'13:22:32.98741'", 97, 1051, 379, 1255, 487)
("'13:22:32.98741'", 116, 753, 167, 1108, 322)
("'13:22:32.98741'", 148, 722, 417, 1111, 514)
("'13:22:32.98741'", 162, 29, 515, 213, 655)
("'13:22:32.98741'", 212, 501, 472, 1245, 687)
("'13:22:33.16555'", 1, -4, 508, 268, 642)
("'13:22:33.16555'", 50, 766, 472, 1278, 679)
("'13:22:33.16555'", 97, 1093, 381, 1281, 483)
("'13:22:33.16555'", 116, 771, 161, 1155, 328)
("'13:22:33.16555'", 123, 177, 253, 753, 453)
("'13:22:33.16555'", 148, 742, 421, 1107, 515)
("'13:22:33.16555'", 164, 654, 461, 1239, 692)
("'13:22:33.16555'", 207, 3, 597, 262, 712)
("'13:22:33.16555'", 210, -8, 466, 347, 613)
("'13:22:33.16555'", 231, 263, 461, 767, 625)
("'13:22:33.34082'", 50, 719, 460, 1283, 690)
("'13:22:33.34082'", 97, 1064, 369, 1276, 482)
("'13:22:33.34082'", 98, 779, 153, 1144, 341)
("'13:22:33.34082'", 100, 817, 452, 1240, 682)
("'13:22:33.34082'", 116, 792, 153, 1244, 351)
("'13:22:33.34082'", 123, 258, 249, 805, 439)
("'13:22:33.34082'", 207, 3, 579, 280, 699)
("'13:22:33.34082'", 210, -21, 449, 338, 612)
("'13:22:33.34082'", 231, 257, 447, 803, 631)
("'13:22:33.34082'", 236, 19, 274, 246, 401)
("'13:22:33.34082'", 237, 917, 582, 1287, 720)
("'13:22:33.52254'", 1, -3, 568, 275, 708)
("'13:22:33.52254'", 7, 744, 193, 1186, 360)
("'13:22:33.52254'", 50, 768, 493, 1277, 702)
("'13:22:33.52254'", 57, 304, 243, 868, 461)
("'13:22:33.52254'", 97, 1052, 404, 1270, 514)
("'13:22:33.52254'", 155, 31, 238, 252, 401)
("'13:22:33.52254'", 207, 1, 556, 282, 681)
("'13:22:33.52254'", 210, 15, 440, 325, 585)
("'13:22:33.52254'", 224, 381, 253, 834, 459)
