['RX Timestamp', 'Tracked ID', 'BBox Coords (xmin, ymin, xmax, ymax)']
("'13:04:23.14299'", 99, 13, 507, 273, 692)
("'13:04:23.14299'", 103, 765, 342, 1291, 508)
("'13:04:23.14299'", 105, 77, 13, 438, 232)
("'13:04:23.32592'", 68, 275, 75, 1041, 348)
("'13:04:23.32592'", 93, 396, 418, 1325, 720)
("'13:04:23.32592'", 99, 10, 492, 327, 706)
("'13:04:23.52978'", 68, 329, 71, 1107, 339)
("'13:04:23.52978'", 93, 524, 464, 1281, 719)
("'13:04:23.52978'", 99, 0, 486, 341, 713)
("'13:04:23.52978'", 113, 240, 442, 855, 646)
("'13:04:23.75208'", 19, 1017, 314, 1289, 516)
("'13:04:23.75208'", 59, 926, 293, 1290, 549)
("'13:04:23.75208'", 68, 524, 88, 1225, 322)
("'13:04:23.75208'", 91, 266, 444, 894, 707)
("'13:04:23.75208'", 99, 18, 508, 345, 720)
("'13:04:23.75208'", 105, 200, 158, 514, 380)
("'13:04:23.75208'", 106, 639, 542, 1278, 719)
("'13:04:23.75208'", 113, 267, 452, 983, 695)
("'13:04:23.96821'", 4, 885, 490, 1345, 711)
("'13:04:23.96821'", 68, 590, 80, 1280, 309)
("'13:04:23.96821'", 85, 126, 207, 487, 389)
("'13:04:23.96821'", 91, 292, 444, 955, 725)
("'13:04:23.96821'", 99, -1, 491, 366, 719)
("'13:04:23.96821'", 113, 256, 453, 1006, 710)
("'13:04:23.96821'", 117, 4, 402, 241, 520)
("'13:04:24.13381'", 68, 626, 85, 1294, 309)
("'13:04:24.13381'", 99, 30, 510, 385, 716)
("'13:04:24.13381'", 105, 252, 263, 508, 438)
("'13:04:24.13381'", 113, 301, 455, 1017, 709)
("'13:04:24.13381'", 117, 19, 412, 268, 537)
("'13:04:24.29343'", 14, 721, 73, 1322, 323)
("'13:04:24.29343'", 19, 1096, 400, 1294, 570)
("'13:04:24.29343'", 99, 26, 488, 440, 716)
("'13:04:24.29343'", 105, 362, 276, 632, 440)
("'13:04:24.29343'", 113, 389, 461, 1086, 706)
("'13:04:24.45358'", 59, 909, 70, 1296, 331)
("'13:04:24.45358'", 99, 35, 476, 506, 719)
("'13:04:24.45358'", 105, 393, 283, 705, 439)
("'13:04:24.45358'", 113, 460, 447, 1211, 715)
("'13:04:24.45358'", 122, 20, 237, 262, 382)
("'13:04:24.61744'", 5, 161, 402, 485, 528)
("'13:04:24.61744'", 59, 1053, 87, 1317, 307)
("'13:04:24.61744'", 91, 454, 279, 785, 414)
("'13:04:24.61744'", 99, 72, 475, 571, 710)
("'13:04:24.61744'", 113, 505, 436, 1291, 720)
("'13:04:24.61744'", 122, 45, 226, 304, 365)
("'13:04:24.78961'", 59, 1101, 90, 1307, 291)
("'13:04:24.78961'", 99, 48, 463, 613, 711)
("'13:04:24.78961'", 113, 531, 422, 1320, 720)
("'13:04:24.78961'", 122, 65, 220, 369, 355)
("'13:04:25.01292'", 14, 809, 232, 1100, 353)
("'13:04:25.01292'", 59, 1115, 97, 1297, 303)
("'13:04:25.01292'", 99, 17, 449, 621, 704)
("'13:04:25.01292'", 113, 483, 369, 1331, 714)
("'13:04:25.01292'", 122, 59, 205, 403, 341)
("'13:04:25.22567'", 91, 470, 263, 856, 418)
("'13:04:25.22567'", 99, -6, 430, 636, 705)
("'13:04:25.22567'", 113, 515, 362, 1326, 716)
("'13:04:25.22567'", 122, 62, 196, 423, 333)
("'13:04:25.39861'", 14, 772, 175, 1149, 334)
("'13:04:25.39861'", 68, 765, 187, 1163, 327)
("'13:04:25.39861'", 91, 525, 251, 878, 396)
("'13:04:25.39861'", 99, -26, 405, 677, 720)
("'13:04:25.39861'", 113, 571, 358, 1304, 694)
("'13:04:25.39861'", 122, 87, 195, 462, 328)
("'13:04:25.57018'", 4, 613, 329, 1258, 696)
("'13:04:25.57018'", 68, 805, 162, 1274, 329)
("'13:04:25.57018'", 99, 7, 383, 681, 697)
("'13:04:25.57018'", 122, 128, 195, 562, 338)
("'13:04:25.57018'", 133, 238, 340, 698, 555)
("'13:04:25.73814'", 4, 599, 335, 1245, 683)
("'13:04:25.73814'", 14, 868, 153, 1268, 323)
("'13:04:25.73814'", 68, 864, 181, 1261, 325)
("'13:04:25.73814'", 99, 38, 397, 672, 676)
("'13:04:25.73814'", 122, 213, 203, 628, 337)
("'13:04:25.90967'", 99, 70, 399, 768, 686)
("'13:04:25.90967'", 113, 542, 343, 1272, 676)
("'13:04:25.90967'", 122, 309, 225, 684, 350)
("'13:04:25.90967'", 130, 613, 269, 1082, 424)
("'13:04:25.90967'", 135, 38, 240, 194, 484)
("'13:04:26.08178'", 4, 595, 329, 1272, 693)
("'13:04:26.08178'", 99, 85, 442, 789, 688)
("'13:04:26.08178'", 122, 352, 235, 727, 356)
("'13:04:26.08178'", 135, 47, 233, 255, 501)
("'13:04:26.26001'", 4, 623, 349, 1290, 713)
("'13:04:26.26001'", 99, 60, 458, 851, 717)
("'13:04:26.26001'", 122, 410, 250, 804, 373)
("'13:04:26.26001'", 130, 639, 264, 1274, 469)
("'13:04:26.26001'", 135, 64, 230, 338, 519)
("'13:04:26.43109'", 4, 620, 362, 1269, 718)
("'13:04:26.43109'", 99, 23, 441, 888, 720)
("'13:04:26.43109'", 122, 453, 257, 881, 394)
("'13:04:26.43109'", 135, 68, 220, 409, 501)
("'13:04:26.59945'", 4, 756, 414, 1289, 719)
("'13:04:26.59945'", 99, 29, 461, 830, 711)
("'13:04:26.59945'", 113, 432, 312, 957, 533)
("'13:04:26.59945'", 122, 549, 269, 902, 379)
("'13:04:26.59945'", 135, 57, 204, 471, 494)
("'13:04:26.78100'", 4, 802, 407, 1304, 716)
("'13:04:26.78100'", 99, -45, 437, 828, 716)
("'13:04:26.78100'", 113, 458, 286, 1015, 521)
("'13:04:26.78100'", 135, 61, 169, 541, 466)
("'13:04:26.95974'", 91, 737, 252, 1294, 480)
("'13:04:26.95974'", 99, 33, 447, 858, 711)
("'13:04:26.95974'", 113, 465, 265, 1047, 497)
("'13:04:26.95974'", 133, 489, 248, 1157, 547)
("'13:04:26.95974'", 135, 56, 165, 616, 476)
("'13:04:27.13989'", 68, 637, 241, 1262, 463)
("'13:04:27.13989'", 99, -1, 429, 895, 720)
("'13:04:27.13989'", 133, 634, 258, 1184, 475)
("'13:04:27.13989'", 135, 92, 169, 714, 466)
("'13:04:27.35280'", 14, 845, 400, 1221, 561)
("'13:04:27.35280'", 91, 781, 230, 1284, 429)
("'13:04:27.35280'", 99, 172, 439, 1081, 720)
("'13:04:27.35280'", 135, 182, 187, 842, 448)
