['RX Timestamp', 'Tracked ID', 'BBox Coords (xmin, ymin, xmax, ymax)']
("'13:22:45.24234'", 113, 54, 230, 311, 353)
("'13:22:45.24234'", 117, 28, 555, 632, 720)
("'13:22:45.24234'", 118, 1036, 206, 1294, 492)
("'13:22:45.41739'", 51, 502, 308, 964, 482)
("'13:22:45.41739'", 52, 51, 219, 423, 346)
("'13:22:45.41739'", 75, 1140, 645, 1264, 716)
("'13:22:45.41739'", 76, 508, 296, 968, 501)
("'13:22:45.41739'", 108, 994, 409, 1313, 697)
("'13:22:45.41739'", 110, 449, 404, 831, 542)
("'13:22:45.41739'", 117, 3, 519, 724, 713)
("'13:22:45.41739'", 118, 1124, 246, 1293, 443)
("'13:22:45.41739'", 127, 1, 270, 138, 387)
("'13:22:45.41739'", 128, 41, 358, 439, 479)
("'13:22:45.59370'", 52, 201, 228, 524, 340)
("'13:22:45.59370'", 53, 544, 406, 916, 548)
("'13:22:45.59370'", 93, 630, 305, 1118, 482)
("'13:22:45.59370'", 108, 1012, 379, 1311, 695)
("'13:22:45.59370'", 123, 7, 491, 914, 714)
("'13:22:45.59370'", 127, 42, 281, 197, 391)
("'13:22:45.59370'", 128, 156, 352, 509, 464)
("'13:22:45.77262'", 36, 330, 217, 611, 321)
("'13:22:45.77262'", 93, 791, 296, 1238, 458)
("'13:22:45.77262'", 97, 613, 398, 1006, 526)
("'13:22:45.77262'", 108, 1143, 493, 1292, 648)
("'13:22:45.77262'", 110, 659, 389, 1047, 528)
("'13:22:45.77262'", 117, 216, 472, 1065, 703)
("'13:22:45.77262'", 122, 23, 540, 491, 722)
("'13:22:45.77262'", 127, 89, 264, 282, 362)
("'13:22:45.77262'", 128, 313, 338, 585, 422)
("'13:22:45.96972'", 36, 457, 224, 715, 321)
("'13:22:45.96972'", 62, 640, 352, 819, 440)
("'13:22:45.96972'", 93, 858, 315, 1295, 478)
("'13:22:45.96972'", 110, 734, 393, 1190, 547)
("'13:22:45.96972'", 113, 161, 260, 404, 360)
("'13:22:45.96972'", 117, 381, 470, 1233, 707)
("'13:22:45.96972'", 122, 77, 511, 613, 703)
("'13:22:45.96972'", 128, 389, 335, 680, 420)
("'13:22:45.96972'", 133, 4, 196, 331, 418)
("'13:22:45.96972'", 134, 3, 379, 152, 581)
("'13:22:46.16016'", 36, 539, 230, 771, 315)
("'13:22:46.16016'", 51, 778, 382, 1282, 576)
("'13:22:46.16016'", 56, 976, 295, 1265, 445)
("'13:22:46.16016'", 101, 5, 189, 419, 397)
("'13:22:46.16016'", 102, 0, 305, 335, 550)
("'13:22:46.16016'", 117, 435, 456, 1302, 705)
("'13:22:46.16016'", 128, 419, 321, 722, 412)
("'13:22:46.33899'", 52, 454, 336, 705, 421)
("'13:22:46.33899'", 56, 1022, 345, 1287, 480)
("'13:22:46.33899'", 76, 776, 372, 1302, 613)
("'13:22:46.33899'", 87, 564, 442, 1299, 720)
("'13:22:46.33899'", 101, -17, 178, 484, 446)
("'13:22:46.33899'", 102, 31, 268, 393, 523)
("'13:22:46.33899'", 104, 711, 376, 905, 462)
("'13:22:46.33899'", 119, 546, 244, 778, 346)
("'13:22:46.33899'", 133, -11, 203, 458, 522)
("'13:22:46.33899'", 136, 210, 493, 839, 685)
("'13:22:46.51532'", 39, 1025, 369, 1273, 517)
("'13:22:46.51532'", 52, 456, 339, 703, 423)
("'13:22:46.51532'", 87, 624, 462, 1283, 712)
("'13:22:46.51532'", 119, 553, 264, 766, 354)
("'13:22:46.51532'", 133, 11, 200, 473, 518)
("'13:22:46.51532'", 136, 252, 504, 825, 682)
("'13:22:46.69432'", 39, 1046, 383, 1297, 540)
("'13:22:46.69432'", 87, 709, 491, 1282, 708)
("'13:22:46.69432'", 97, 565, 284, 777, 355)
("'13:22:46.69432'", 101, 23, 234, 536, 499)
("'13:22:46.69432'", 122, 311, 524, 758, 694)
("'13:22:46.87917'", 87, 773, 527, 1268, 712)
("'13:22:46.87917'", 104, 772, 404, 1114, 554)
("'13:22:46.87917'", 113, 10, 231, 636, 480)
("'13:22:46.87917'", 118, 1131, 395, 1282, 564)
("'13:22:46.87917'", 119, 609, 298, 809, 378)
("'13:22:46.87917'", 122, 404, 549, 767, 689)
("'13:22:46.87917'", 123, 0, 437, 313, 515)
("'13:22:47.05852'", 76, 847, 534, 1264, 718)
("'13:22:47.05852'", 102, -11, 484, 250, 676)
("'13:22:47.05852'", 104, 836, 403, 1174, 539)
("'13:22:47.05852'", 113, 105, 248, 755, 468)
("'13:22:47.05852'", 122, 510, 549, 863, 686)
("'13:22:47.05852'", 133, 8, 486, 236, 636)
("'13:22:47.05852'", 147, -7, 329, 284, 493)
("'13:22:47.23712'", 53, 1, 305, 439, 478)
("'13:22:47.23712'", 76, 791, 546, 1184, 701)
("'13:22:47.23712'", 101, 4, 318, 332, 478)
("'13:22:47.23712'", 102, 13, 464, 333, 686)
("'13:22:47.23712'", 104, 903, 415, 1246, 550)
("'13:22:47.23712'", 113, 272, 261, 910, 465)
("'13:22:47.23712'", 152, 493, 0, 1025, 154)
("'13:22:47.41147'", 87, 779, 540, 1258, 718)
("'13:22:47.41147'", 101, 106, 323, 508, 480)
("'13:22:47.41147'", 113, 417, 253, 1074, 467)
("'13:22:47.41147'", 117, 634, 6, 1213, 176)
("'13:22:47.41147'", 128, 560, -11, 1152, 160)
("'13:22:47.41147'", 136, 755, 545, 1280, 705)
("'13:22:47.41147'", 144, 29, 459, 465, 675)
("'13:22:47.41147'", 147, 18, 294, 312, 453)
("'13:22:47.59110'", 36, 762, -3, 1268, 180)
("'13:22:47.59110'", 51, 878, 526, 1305, 708)
("'13:22:47.59110'", 53, 40, 306, 404, 438)
("'13:22:47.59110'", 113, 637, 230, 1225, 429)
("'13:22:47.59110'", 144, 77, 446, 544, 642)
("'13:22:47.77058'", 36, 827, -2, 1330, 194)
("'13:22:47.77058'", 53, 84, 305, 558, 447)
("'13:22:47.77058'", 56, 939, 524, 1293, 715)
("'13:22:47.77058'", 93, 772, 222, 1270, 418)
("'13:22:47.77058'", 119, 616, 313, 1089, 503)
("'13:22:47.77058'", 144, 100, 426, 650, 628)
("'13:22:47.94755'", 39, 940, -5, 1279, 206)
("'13:22:47.94755'", 53, 92, 300, 610, 457)
("'13:22:47.94755'", 56, 1018, 522, 1290, 674)
("'13:22:47.94755'", 97, 148, 318, 591, 468)
("'13:22:47.94755'", 119, 689, 310, 1191, 512)
("'13:22:47.94755'", 127, 867, 204, 1297, 414)
("'13:22:47.94755'", 144, 184, 427, 735, 621)
("'13:22:48.13237'", 39, 986, 7, 1310, 249)
("'13:22:48.13237'", 53, 226, 321, 709, 466)
("'13:22:48.13237'", 76, 218, 319, 673, 474)
("'13:22:48.13237'", 118, 1132, 528, 1290, 680)
("'13:22:48.13237'", 119, 787, 316, 1274, 521)
("'13:22:48.13237'", 127, 966, 221, 1280, 391)
("'13:22:48.13237'", 144, 244, 406, 838, 612)
("'13:22:48.30757'", 39, 1017, 28, 1301, 260)
("'13:22:48.30757'", 52, 256, 319, 686, 470)
("'13:22:48.30757'", 118, 1132, 531, 1269, 647)
("'13:22:48.30757'", 119, 804, 313, 1282, 522)
("'13:22:48.30757'", 144, 282, 400, 862, 613)
("'13:22:48.52213'", 52, 335, 321, 750, 478)
("'13:22:48.52213'", 93, 671, 283, 969, 405)
("'13:22:48.52213'", 101, 867, 345, 1330, 520)
("'13:22:48.52213'", 119, 862, 338, 1280, 527)
("'13:22:48.52213'", 126, 848, 636, 1268, 720)
("'13:22:48.52213'", 134, 1108, 66, 1289, 279)
("'13:22:48.52213'", 144, 353, 383, 888, 590)
("'13:22:48.69509'", 52, 411, 344, 739, 467)
("'13:22:48.69509'", 87, 731, 297, 1025, 400)
("'13:22:48.69509'", 97, 173, 412, 454, 500)
("'13:22:48.69509'", 102, -13, 307, 152, 427)
("'13:22:48.69509'", 119, 919, 360, 1312, 552)
("'13:22:48.69509'", 134, 1162, 80, 1324, 286)
("'13:22:48.69509'", 147, 481, 397, 907, 605)
("'13:22:48.87554'", 52, 462, 343, 824, 479)
("'13:22:48.87554'", 102, 7, 264, 218, 439)
("'13:22:48.87554'", 119, 988, 365, 1332, 567)
("'13:22:48.87554'", 122, 791, 285, 1108, 401)
("'13:22:48.87554'", 144, 532, 413, 1010, 597)
("'13:22:48.87554'", 147, 520, 402, 1008, 632)
("'13:22:48.87554'", 163, 194, 1, 1043, 138)
("'13:22:48.87554'", 164, -17, 407, 163, 567)
("'13:22:49.05020'", 102, 25, 285, 251, 439)
("'13:22:49.05020'", 118, 1076, 370, 1279, 547)
("'13:22:49.05020'", 122, 827, 270, 1221, 406)
("'13:22:49.05020'", 133, 7, 419, 230, 581)
("'13:22:49.05020'", 147, 616, 384, 1048, 587)
("'13:22:49.05020'", 163, 303, 0, 1234, 156)
("'13:22:49.05020'", 165, 269, 387, 581, 492)
("'13:22:49.05020'", 167, 1029, 645, 1272, 715)
("'13:22:49.22786'", 102, 13, 265, 320, 450)
("'13:22:49.22786'", 104, 1058, 636, 1269, 715)
("'13:22:49.22786'", 118, 1142, 363, 1284, 493)
("'13:22:49.22786'", 122, 924, 257, 1260, 375)
("'13:22:49.22786'", 133, 10, 379, 335, 591)
("'13:22:49.22786'", 144, 661, 394, 1107, 566)
("'13:22:49.22786'", 147, 629, 361, 1095, 585)
("'13:22:49.22786'", 152, 589, 501, 937, 609)
("'13:22:49.22786'", 163, 452, 0, 1300, 150)
("'13:22:49.22786'", 165, 337, 392, 629, 495)
("'13:22:49.22786'", 170, 369, 560, 565, 638)
("'13:22:49.40749'", 36, 992, 256, 1267, 377)
("'13:22:49.40749'", 52, 670, 487, 973, 600)
("'13:22:49.40749'", 56, 1127, 631, 1279, 717)
("'13:22:49.40749'", 93, 377, 395, 650, 508)
("'13:22:49.40749'", 102, 23, 279, 343, 457)
("'13:22:49.40749'", 123, 648, 0, 1258, 155)
("'13:22:49.40749'", 127, 1007, 257, 1241, 389)
("'13:22:49.40749'", 133, 63, 415, 354, 584)
("'13:22:49.40749'", 147, 713, 361, 1161, 578)
("'13:22:49.40749'", 152, 645, 502, 980, 610)
("'13:22:49.40749'", 163, 561, 0, 1379, 154)
("'13:22:49.40749'", 170, 412, 566, 604, 641)
("'13:22:49.58408'", 93, 470, 402, 718, 509)
("'13:22:49.58408'", 97, 10, 328, 430, 462)
("'13:22:49.58408'", 117, 744, 527, 1043, 610)
("'13:22:49.58408'", 123, 694, -1, 1317, 163)
("'13:22:49.58408'", 127, 1021, 243, 1282, 394)
("'13:22:49.58408'", 128, 752, 512, 1080, 607)
("'13:22:49.58408'", 133, 77, 393, 459, 583)
("'13:22:49.58408'", 144, 777, 382, 1264, 572)
("'13:22:49.58408'", 164, 0, 483, 240, 697)
("'13:22:49.76056'", 53, 93, 326, 529, 460)
("'13:22:49.76056'", 87, 781, -6, 1291, 169)
("'13:22:49.76056'", 93, 556, 386, 788, 487)
("'13:22:49.76056'", 118, 1129, 213, 1281, 358)
("'13:22:49.76056'", 133, 176, 408, 574, 570)
("'13:22:49.76056'", 144, 870, 403, 1278, 561)
("'13:22:49.76056'", 164, 69, 520, 362, 720)
("'13:22:49.93667'", 52, 895, 479, 1282, 609)
("'13:22:49.93667'", 53, 228, 343, 607, 456)
("'13:22:49.93667'", 87, 866, -4, 1339, 179)
("'13:22:49.93667'", 102, -1, 403, 243, 539)
("'13:22:49.93667'", 133, 276, 431, 679, 580)
("'13:22:49.93667'", 147, 935, 402, 1279, 565)
("'13:22:49.93667'", 164, 85, 518, 483, 720)
("'13:22:49.93667'", 165, 624, 411, 886, 507)
("'13:22:50.11639'", 53, 267, 339, 662, 459)
("'13:22:50.11639'", 97, 162, 308, 448, 395)
("'13:22:50.11639'", 102, 47, 404, 280, 527)
("'13:22:50.11639'", 119, 1041, -7, 1275, 147)
("'13:22:50.11639'", 127, 1001, 399, 1282, 563)
("'13:22:50.11639'", 133, 304, 383, 822, 578)
("'13:22:50.11639'", 147, 977, 409, 1294, 565)
("'13:22:50.11639'", 164, 118, 524, 603, 707)
("'13:22:50.29023'", 53, 315, 332, 734, 457)
("'13:22:50.29023'", 127, 1052, 448, 1319, 619)
("'13:22:50.29023'", 133, 442, 433, 865, 575)
("'13:22:50.29023'", 164, 147, 511, 771, 702)
("'13:22:50.46798'", 53, 332, 343, 784, 488)
("'13:22:50.46798'", 133, 452, 425, 986, 594)
("'13:22:50.46798'", 147, 1001, 458, 1272, 594)
("'13:22:50.46798'", 164, 231, 516, 915, 713)
("'13:22:50.46798'", 180, 64, 422, 379, 517)
("'13:22:50.64494'", 51, 80, 412, 396, 543)
("'13:22:50.64494'", 53, 422, 374, 763, 482)
("'13:22:50.64494'", 152, 323, 492, 1011, 716)
("'13:22:50.64494'", 164, 265, 486, 1058, 715)
("'13:22:50.64494'", 180, 36, 417, 422, 535)
("'13:22:50.82632'", 51, 87, 411, 399, 538)
("'13:22:50.82632'", 53, 473, 400, 800, 505)
("'13:22:50.82632'", 102, 318, 343, 557, 457)
("'13:22:50.82632'", 164, 453, 515, 1147, 711)
("'13:22:50.82632'", 170, 458, 374, 803, 507)
("'13:22:50.82632'", 185, 319, 344, 542, 436)
("'13:22:51.00457'", 53, 492, 419, 843, 534)
("'13:22:51.00457'", 133, 585, 499, 1228, 702)
("'13:22:51.00457'", 164, 523, 501, 1233, 705)
("'13:22:51.00457'", 180, 118, 439, 448, 539)
("'13:22:51.00457'", 185, 356, 364, 572, 452)
("'13:22:51.18701'", 97, 403, 391, 643, 466)
("'13:22:51.18701'", 102, 440, 390, 621, 469)
("'13:22:51.18701'", 133, 646, 524, 1291, 720)
("'13:22:51.18701'", 164, 647, 523, 1298, 709)
("'13:22:51.18701'", 170, 544, 414, 909, 553)
("'13:22:51.36635'", 93, 815, 516, 1280, 723)
("'13:22:51.36635'", 97, 459, 399, 681, 471)
("'13:22:51.36635'", 152, 257, 459, 561, 561)
("'13:22:51.36635'", 185, 473, 398, 666, 474)
("'13:22:51.36635'", 188, 75, 155, 226, 458)
("'13:22:51.36635'", 190, 264, 458, 507, 556)
("'13:22:51.54379'", 51, 3, 625, 228, 716)
("'13:22:51.54379'", 93, 903, 539, 1279, 710)
("'13:22:51.54379'", 102, 529, 383, 759, 482)
("'13:22:51.54379'", 123, 565, 618, 928, 719)
("'13:22:51.54379'", 170, 644, 467, 1056, 626)
("'13:22:51.54379'", 180, 249, 543, 561, 640)
("'13:22:51.54379'", 185, 538, 395, 742, 474)
("'13:22:51.54379'", 188, 99, 154, 314, 475)
("'13:22:51.54379'", 190, 346, 460, 578, 553)
("'13:22:51.54379'", 191, 607, 432, 1049, 640)
("'13:22:51.72781'", 53, 657, 600, 1033, 719)
("'13:22:51.72781'", 170, 730, 458, 1122, 609)
("'13:22:51.72781'", 180, 302, 533, 619, 634)
("'13:22:51.72781'", 185, 590, 385, 791, 463)
("'13:22:51.72781'", 188, 121, 232, 417, 476)
("'13:22:51.94915'", 102, 645, 387, 840, 475)
("'13:22:51.94915'", 127, 1028, 541, 1286, 712)
