['RX Timestamp', 'Tracked ID', 'BBox Coords (xmin, ymin, xmax, ymax)']
("'13:22:55.22642'", 26, 541, 394, 715, 462)
("'13:22:55.40421'", 1, 1005, 568, 1280, 709)
("'13:22:55.40421'", 11, 155, 467, 853, 704)
("'13:22:55.40421'", 26, 579, 387, 744, 451)
("'13:22:55.40421'", 33, 1087, 408, 1219, 497)
("'13:22:55.59259'", 11, 328, 460, 961, 670)
("'13:22:55.59259'", 13, 28, 522, 288, 681)
("'13:22:55.59259'", 33, 1102, 371, 1269, 482)
("'13:22:55.59259'", 38, 69, 404, 303, 514)
("'13:22:55.76736'", 1, 1100, 606, 1283, 701)
("'13:22:55.76736'", 11, 474, 443, 1075, 643)
("'13:22:55.76736'", 26, 682, 358, 853, 424)
("'13:22:55.76736'", 33, 1147, 356, 1286, 447)
("'13:22:55.76736'", 40, 73, 521, 395, 656)
("'13:22:55.76736'", 41, 378, 425, 724, 531)
("'13:22:55.94354'", 5, 591, 410, 1146, 638)
("'13:22:55.94354'", 11, 618, 419, 1179, 613)
("'13:22:55.94354'", 26, 745, 341, 908, 406)
("'13:22:55.94354'", 27, 857, 645, 1227, 720)
("'13:22:55.94354'", 40, 163, 492, 536, 643)
("'13:22:56.12415'", 5, 765, 388, 1268, 590)
("'13:22:56.12415'", 11, 736, 387, 1293, 582)
("'13:22:56.12415'", 27, 902, 627, 1303, 715)
("'13:22:56.12415'", 40, 305, 471, 651, 605)
("'13:22:56.12415'", 46, 283, 367, 468, 438)
("'13:22:56.31653'", 3, 951, 613, 1285, 720)
("'13:22:56.31653'", 5, 824, 359, 1328, 580)
("'13:22:56.31653'", 7, 972, 613, 1266, 719)
("'13:22:56.31653'", 40, 378, 462, 716, 592)
("'13:22:56.31653'", 51, 24, 495, 282, 681)
("'13:22:56.49366'", 1, 1044, 591, 1285, 720)
("'13:22:56.49366'", 5, 903, 351, 1325, 566)
("'13:22:56.49366'", 26, 883, 310, 1059, 381)
("'13:22:56.49366'", 40, 481, 443, 808, 569)
("'13:22:56.67487'", 2, 1094, 595, 1280, 719)
("'13:22:56.67487'", 5, 930, 345, 1317, 555)
("'13:22:56.67487'", 15, 807, 592, 1002, 673)
("'13:22:56.67487'", 40, 530, 442, 811, 550)
("'13:22:56.67487'", 41, 704, 386, 944, 461)
("'13:22:56.67487'", 45, 889, 313, 1046, 369)
("'13:22:56.67487'", 59, 37, 468, 405, 629)
("'13:22:56.85474'", 1, 1043, 602, 1269, 715)
("'13:22:56.85474'", 5, 972, 336, 1297, 527)
("'13:22:56.85474'", 22, 492, 434, 814, 542)
("'13:22:56.85474'", 38, 529, 425, 806, 541)
("'13:22:56.85474'", 41, 758, 388, 957, 452)
("'13:22:56.85474'", 51, 1, 481, 268, 671)
("'13:22:56.85474'", 59, 32, 444, 440, 611)
("'13:22:56.85474'", 67, 336, 346, 579, 430)
("'13:22:56.85474'", 68, 738, 578, 952, 661)
("'13:22:57.02952'", 1, 1019, 593, 1265, 709)
("'13:22:57.02952'", 5, 1025, 350, 1288, 508)
("'13:22:57.02952'", 22, 517, 436, 812, 533)
("'13:22:57.02952'", 51, -14, 456, 285, 681)
("'13:22:57.02952'", 59, 2, 442, 486, 631)
("'13:22:57.02952'", 71, 361, 514, 658, 638)
("'13:22:57.20846'", 1, 1022, 581, 1278, 700)
("'13:22:57.20846'", 2, 1064, 566, 1265, 694)
("'13:22:57.20846'", 5, 1053, 323, 1316, 492)
("'13:22:57.20846'", 22, 545, 409, 810, 497)
("'13:22:57.20846'", 51, 11, 389, 337, 624)
("'13:22:57.20846'", 71, 395, 492, 646, 596)
("'13:22:57.20846'", 76, 865, 385, 1062, 482)
("'13:22:57.20846'", 77, 841, 289, 982, 346)
("'13:22:57.43086'", 2, 1110, 546, 1282, 657)
("'13:22:57.43086'", 5, 1068, 297, 1296, 451)
("'13:22:57.43086'", 38, 613, 367, 884, 483)
("'13:22:57.43086'", 46, 626, 375, 909, 482)
("'13:22:57.43086'", 51, 55, 392, 374, 588)
("'13:22:57.43086'", 59, -6, 386, 484, 585)
("'13:22:57.43086'", 67, 433, 475, 692, 564)
("'13:22:57.43086'", 71, 372, 453, 709, 589)
("'13:22:57.43086'", 82, 365, 323, 567, 406)
("'13:22:57.61285'", 1, 1134, 648, 1278, 715)
("'13:22:57.61285'", 2, 1148, 536, 1296, 640)
("'13:22:57.61285'", 7, 1098, 653, 1280, 719)
("'13:22:57.61285'", 38, 676, 338, 971, 468)
("'13:22:57.61285'", 46, 677, 357, 941, 454)
("'13:22:57.61285'", 59, 27, 358, 506, 550)
("'13:22:57.61285'", 68, 468, 439, 733, 534)
("'13:22:57.61285'", 82, 428, 294, 613, 370)
("'13:22:57.61285'", 87, 20, 641, 133, 713)
("'13:22:57.78888'", 6, 27, 373, 702, 559)
("'13:22:57.78888'", 38, 803, 341, 1102, 471)
("'13:22:57.78888'", 82, 533, 309, 703, 378)
("'13:22:57.78888'", 87, 78, 638, 243, 716)
("'13:22:57.78888'", 88, 416, 603, 703, 704)
("'13:22:57.96504'", 6, 225, 368, 854, 553)
("'13:22:57.96504'", 51, 17, 344, 270, 496)
("'13:22:57.96504'", 67, 540, 610, 795, 693)
("'13:22:57.96504'", 82, 638, 312, 801, 378)
("'13:22:57.96504'", 87, 134, 629, 377, 715)
("'13:22:57.96504'", 92, 50, 500, 156, 622)
("'13:22:57.96504'", 93, 189, 308, 386, 372)
("'13:22:58.14050'", 6, 367, 414, 946, 592)
("'13:22:58.14050'", 26, 1027, 387, 1291, 502)
("'13:22:58.14050'", 51, 116, 366, 374, 497)
("'13:22:58.14050'", 67, 630, 631, 886, 714)
("'13:22:58.14050'", 76, 730, 328, 888, 402)
("'13:22:58.14050'", 87, 253, 649, 494, 716)
("'13:22:58.31602'", 15, 499, 417, 982, 627)
("'13:22:58.31602'", 33, 1109, 411, 1274, 511)
("'13:22:58.31602'", 41, 1053, 357, 1292, 438)
("'13:22:58.31602'", 68, 175, 382, 458, 481)
("'13:22:58.31602'", 82, 772, 344, 939, 414)
("'13:22:58.31602'", 99, 691, 644, 965, 714)
("'13:22:58.31602'", 101, 85, 537, 422, 644)
("'13:22:58.49072'", 15, 536, 458, 999, 657)
("'13:22:58.49072'", 33, 1125, 457, 1282, 554)
("'13:22:58.49072'", 96, -1, 621, 279, 719)
("'13:22:58.49072'", 105, 764, 376, 936, 438)
("'13:22:58.66806'", 7, 1000, 405, 1195, 477)
("'13:22:58.66806'", 15, 504, 473, 966, 677)
("'13:22:58.66806'", 33, 1108, 466, 1279, 568)
("'13:22:58.66806'", 88, 973, 415, 1166, 482)
("'13:22:58.85213'", 5, 1124, 364, 1231, 428)
("'13:22:58.85213'", 15, 535, 488, 967, 679)
("'13:22:58.85213'", 26, 1060, 471, 1270, 563)
("'13:22:58.85213'", 33, 1087, 468, 1265, 570)
("'13:22:58.85213'", 107, -7, 632, 358, 720)
("'13:22:58.85213'", 112, 633, 399, 816, 472)
("'13:22:58.85213'", 113, 16, 633, 335, 721)
("'13:22:59.02664'", 15, 603, 489, 1012, 675)
("'13:22:59.02664'", 26, 1051, 464, 1273, 562)
("'13:22:59.02664'", 82, 1075, 353, 1276, 436)
("'13:22:59.02664'", 107, 15, 648, 336, 721)
("'13:22:59.02664'", 112, 612, 398, 787, 468)
("'13:22:59.20940'", 6, 639, 506, 1040, 633)
("'13:22:59.20940'", 15, 687, 499, 1000, 642)
("'13:22:59.20940'", 33, 1117, 460, 1283, 555)
("'13:22:59.20940'", 93, 383, 469, 758, 589)
("'13:22:59.20940'", 107, 0, 639, 332, 715)
("'13:22:59.20940'", 119, 927, 406, 1150, 484)
("'13:22:59.38760'", 15, 785, 484, 1192, 654)
("'13:22:59.38760'", 22, 261, 400, 605, 540)
("'13:22:59.38760'", 107, 79, 637, 457, 714)
("'13:22:59.56763'", 15, 916, 492, 1271, 639)
("'13:22:59.56763'", 123, 787, 443, 1011, 519)
("'13:22:59.74290'", 5, 1001, 503, 1282, 658)
("'13:22:59.74290'", 6, 876, 439, 1130, 518)
("'13:22:59.74290'", 92, 32, 68, 310, 331)
("'13:22:59.74290'", 129, 239, 585, 712, 718)
("'13:22:59.74290'", 130, 27, 348, 286, 506)
("'13:22:59.92233'", 59, 467, 381, 689, 462)
("'13:22:59.92233'", 71, -10, 65, 503, 284)
("'13:22:59.92233'", 129, 259, 548, 835, 720)
("'13:22:59.92233'", 130, 26, 338, 258, 472)
("'13:22:59.92233'", 138, -3, 482, 260, 604)
("'13:22:59.92233'", 141, 586, 378, 888, 474)
("'13:23:00.10412'", 6, 985, 399, 1247, 482)
("'13:23:00.10412'", 71, 43, 38, 548, 241)
("'13:23:00.10412'", 99, 880, 628, 1250, 720)
("'13:23:00.10412'", 126, 49, 308, 448, 423)
("'13:23:00.10412'", 138, -25, 453, 285, 602)
("'13:23:00.10412'", 141, 564, 363, 900, 470)
("'13:23:00.27740'", 71, 78, 7, 599, 208)
("'13:23:00.27740'", 99, 854, 629, 1225, 715)
("'13:23:00.27740'", 105, 458, 331, 821, 465)
("'13:23:00.27740'", 108, 39, 292, 427, 428)
("'13:23:00.27740'", 130, 3, 290, 307, 455)
("'13:23:00.27740'", 138, -11, 447, 266, 586)
("'13:23:00.27740'", 145, 280, 488, 802, 680)
("'13:23:00.27740'", 146, 949, 379, 1155, 465)
("'13:23:00.46506'", 3, 299, 430, 651, 541)
("'13:23:00.46506'", 71, 160, -1, 678, 179)
("'13:23:00.46506'", 93, 835, 578, 1196, 700)
("'13:23:00.46506'", 105, 435, 313, 703, 408)
("'13:23:00.46506'", 129, 279, 500, 783, 658)
("'13:23:00.46506'", 130, 10, 285, 267, 421)
("'13:23:00.46506'", 138, 5, 459, 212, 566)
("'13:23:00.46506'", 146, 875, 362, 1087, 450)
("'13:23:00.64435'", 26, 984, 363, 1278, 503)
("'13:23:00.64435'", 59, 252, 499, 761, 681)
("'13:23:00.64435'", 71, 201, 0, 677, 135)
("'13:23:00.64435'", 93, 806, 543, 1134, 655)
("'13:23:00.64435'", 113, 289, 490, 678, 597)
("'13:23:00.64435'", 130, -11, 273, 233, 404)
("'13:23:00.64435'", 150, 815, 338, 1082, 423)
("'13:23:00.64435'", 151, 552, 324, 782, 403)
("'13:23:00.85341'", 3, 368, 402, 679, 506)
("'13:23:00.85341'", 7, 836, 336, 1071, 423)
("'13:23:00.85341'", 71, 358, 0, 857, 103)
("'13:23:00.85341'", 93, 806, 529, 1140, 646)
("'13:23:00.85341'", 112, 379, 392, 676, 511)
("'13:23:00.85341'", 129, 302, 484, 656, 598)
("'13:23:00.85341'", 150, 840, 335, 1086, 414)
("'13:23:00.85341'", 153, 6, 240, 361, 399)
("'13:23:01.02689'", 92, 21, 404, 242, 559)
("'13:23:01.02689'", 119, 879, 322, 1126, 411)
("'13:23:01.02689'", 129, 337, 463, 745, 599)
("'13:23:01.02689'", 153, 8, 272, 323, 413)
("'13:23:01.02689'", 154, 958, 535, 1163, 649)
("'13:23:01.20689'", 26, 985, 312, 1251, 437)
("'13:23:01.20689'", 129, 420, 463, 881, 619)
("'13:23:01.20689'", 138, 24, 410, 349, 578)
("'13:23:01.20689'", 141, 575, 274, 805, 349)
("'13:23:01.20689'", 153, -11, 267, 407, 451)
("'13:23:01.39344'", 3, 406, 408, 640, 487)
("'13:23:01.39344'", 59, 72, 457, 475, 596)
("'13:23:01.39344'", 76, 574, 487, 1011, 667)
("'13:23:01.39344'", 141, 693, 286, 907, 363)
("'13:23:01.39344'", 153, 15, 280, 420, 457)
("'13:23:01.39344'", 177, 677, 400, 993, 513)
("'13:23:01.57097'", 59, 138, 477, 571, 617)
("'13:23:01.57097'", 76, 652, 525, 1054, 680)
("'13:23:01.57097'", 108, -5, 306, 495, 488)
("'13:23:01.57097'", 129, 614, 529, 1119, 698)
("'13:23:01.57097'", 141, 766, 312, 981, 389)
("'13:23:01.57097'", 151, 368, 277, 624, 366)
("'13:23:01.57097'", 177, 751, 417, 1121, 553)
("'13:23:01.74988'", 59, 229, 501, 638, 634)
("'13:23:01.74988'", 108, 58, 329, 571, 499)
("'13:23:01.74988'", 119, 854, 328, 1065, 404)
("'13:23:01.74988'", 129, 685, 552, 1161, 707)
("'13:23:01.74988'", 154, 848, 387, 1210, 577)
("'13:23:01.74988'", 177, 833, 435, 1222, 585)
("'13:23:01.92416'", 26, 909, 353, 1095, 437)
("'13:23:01.92416'", 59, 251, 537, 639, 663)
("'13:23:01.92416'", 108, 81, 344, 632, 525)
("'13:23:01.92416'", 113, 475, 294, 739, 381)
("'13:23:01.92416'", 119, 891, 351, 1118, 433)
("'13:23:01.92416'", 129, 737, 584, 1180, 721)
("'13:23:01.92416'", 146, 606, 480, 803, 560)
("'13:23:01.92416'", 153, 13, 323, 248, 426)
("'13:23:02.10626'", 3, 490, 328, 724, 408)
("'13:23:02.10626'", 22, 16, 354, 226, 436)
("'13:23:02.10626'", 59, 251, 560, 639, 680)
("'13:23:02.10626'", 99, 701, 603, 1155, 717)
("'13:23:02.10626'", 108, 159, 363, 642, 509)
("'13:23:02.10626'", 119, 899, 371, 1113, 449)
("'13:23:02.28205'", 5, 930, 498, 1169, 617)
("'13:23:02.28205'", 26, 887, 384, 1093, 475)
("'13:23:02.28205'", 59, 269, 584, 646, 700)
("'13:23:02.28205'", 76, 922, 480, 1222, 600)
("'13:23:02.28205'", 108, 145, 377, 684, 533)
("'13:23:02.28205'", 112, 494, 335, 708, 421)
("'13:23:02.28205'", 119, 881, 388, 1117, 473)
("'13:23:02.28205'", 146, 579, 525, 768, 603)
("'13:23:02.45972'", 22, 5, 387, 213, 469)
("'13:23:02.45972'", 26, 913, 396, 1104, 476)
("'13:23:02.45972'", 59, 280, 599, 652, 714)
("'13:23:02.45972'", 76, 936, 515, 1181, 612)
("'13:23:02.45972'", 108, 155, 378, 719, 552)
("'13:23:02.45972'", 113, 502, 347, 724, 422)
("'13:23:02.45972'", 119, 910, 405, 1108, 476)
("'13:23:02.45972'", 197, 777, 639, 1195, 719)
("'13:23:02.64140'", 108, 258, 385, 769, 546)
("'13:23:02.64140'", 154, 968, 397, 1148, 477)
("'13:23:02.81735'", 7, 324, 381, 730, 542)
("'13:23:02.81735'", 76, 1026, 498, 1283, 600)
("'13:23:02.81735'", 108, 372, 388, 769, 516)
("'13:23:02.81735'", 113, 571, 338, 794, 410)
("'13:23:02.81735'", 130, 5, 293, 168, 380)
("'13:23:02.81735'", 150, 997, 385, 1215, 456)
("'13:23:02.81735'", 203, 776, 628, 1276, 719)
("'13:23:02.99266'", 99, 831, 595, 1304, 714)
("'13:23:02.99266'", 108, 486, 371, 859, 492)
("'13:23:02.99266'", 112, 667, 308, 875, 387)
("'13:23:02.99266'", 129, 888, 594, 1257, 705)
("'13:23:02.99266'", 150, 1063, 363, 1282, 442)
("'13:23:02.99266'", 153, 34, 272, 280, 376)
("'13:23:02.99266'", 166, 1107, 464, 1275, 574)
("'13:23:02.99266'", 209, 230, 370, 417, 431)
("'13:23:02.99266'", 211, -26, 557, 701, 717)
("'13:23:03.16794'", 108, 534, 334, 985, 488)
("'13:23:03.16794'", 129, 942, 576, 1288, 689)
("'13:23:03.16794'", 211, -68, 515, 808, 718)
("'13:23:03.16794'", 218, 113, 275, 339, 355)
("'13:23:03.16794'", 219, 33, 398, 167, 559)
("'13:23:03.34252'", 5, 1026, 556, 1284, 676)
("'13:23:03.34252'", 7, -23, 366, 401, 539)
("'13:23:03.34252'", 108, 606, 305, 1080, 484)
("'13:23:03.34252'", 113, 794, 262, 1011, 334)
("'13:23:03.34252'", 119, 863, 604, 1145, 706)
("'13:23:03.34252'", 211, -9, 498, 912, 714)
("'13:23:03.52164'", 3, 694, 270, 1137, 442)
("'13:23:03.52164'", 7, 0, 309, 459, 507)
("'13:23:03.52164'", 59, 184, 452, 946, 685)
("'13:23:03.52164'", 112, 844, 217, 1071, 302)
("'13:23:03.52164'", 166, 1090, 507, 1282, 633)
("'13:23:03.52164'", 177, 896, 568, 1173, 680)
("'13:23:03.52164'", 218, 241, 237, 524, 335)
("'13:23:03.69562'", 3, 763, 270, 1134, 424)
("'13:23:03.69562'", 7, 31, 314, 496, 499)
("'13:23:03.69562'", 59, 281, 438, 973, 660)
("'13:23:03.69562'", 92, -11, 477, 293, 695)
("'13:23:03.69562'", 113, 846, 214, 1079, 291)
("'13:23:03.69562'", 166, 1124, 515, 1278, 617)
("'13:23:03.87652'", 5, 1118, 491, 1287, 578)
("'13:23:03.87652'", 7, 24, 301, 540, 497)
("'13:23:03.87652'", 59, 330, 427, 994, 646)
("'13:23:03.87652'", 92, -11, 443, 350, 718)
("'13:23:03.87652'", 93, 850, 208, 1058, 280)
("'13:23:03.87652'", 108, 756, 261, 1176, 424)
("'13:23:03.87652'", 113, 860, 214, 1072, 281)
("'13:23:04.05260'", 7, 71, 323, 561, 503)
("'13:23:04.05260'", 59, 402, 428, 1038, 642)
("'13:23:04.05260'", 92, 42, 465, 389, 708)
("'13:23:04.05260'", 108, 795, 274, 1136, 404)
("'13:23:04.05260'", 154, 856, 204, 1043, 283)
("'13:23:04.26483'", 3, 799, 266, 1137, 406)
("'13:23:04.26483'", 7, 113, 318, 627, 498)
("'13:23:04.26483'", 59, 527, 419, 1091, 610)
("'13:23:04.26483'", 92, 40, 445, 491, 712)
("'13:23:04.26483'", 93, 847, 188, 1072, 266)
("'13:23:04.26483'", 108, 787, 255, 1148, 395)
("'13:23:04.26483'", 146, 529, 412, 1058, 616)
("'13:23:04.26483'", 153, 275, 227, 504, 309)
("'13:23:04.26483'", 166, 1103, 446, 1281, 563)
("'13:23:04.44057'", 7, 225, 341, 657, 483)
("'13:23:04.44057'", 93, 846, 182, 1088, 266)
("'13:23:04.44057'", 146, 576, 407, 1099, 617)
("'13:23:04.44057'", 153, 256, 237, 596, 359)
("'13:23:04.44057'", 154, 854, 180, 1061, 266)
("'13:23:04.44057'", 221, 8, 450, 647, 697)
("'13:23:04.44057'", 226, 808, 258, 1194, 379)
("'13:23:04.61989'", 3, 878, 263, 1231, 403)
("'13:23:04.61989'", 7, 357, 352, 770, 481)
("'13:23:04.61989'", 59, 626, 408, 1200, 603)
("'13:23:04.61989'", 130, -7, 181, 247, 336)
("'13:23:04.61989'", 154, 898, 193, 1093, 273)
("'13:23:04.61989'", 221, 17, 405, 735, 678)
("'13:23:04.79885'", 22, 441, 349, 880, 513)
("'13:23:04.79885'", 108, 966, 193, 1206, 281)
("'13:23:04.79885'", 130, 14, 156, 344, 366)
("'13:23:04.79885'", 146, 771, 427, 1291, 637)
("'13:23:04.79885'", 160, 961, 276, 1270, 421)
("'13:23:04.79885'", 221, 64, 414, 843, 696)
("'13:23:04.97656'", 5, 1020, 271, 1282, 412)
("'13:23:04.97656'", 22, 508, 339, 999, 524)
("'13:23:04.97656'", 112, 1055, 197, 1280, 281)
("'13:23:04.97656'", 130, 53, 203, 409, 388)
("'13:23:04.97656'", 146, 849, 445, 1337, 664)
("'13:23:04.97656'", 218, 522, 263, 732, 336)
("'13:23:04.97656'", 221, 214, 441, 1003, 709)
("'13:23:04.97656'", 245, 64, 250, 260, 492)
("'13:23:05.15726'", 92, 32, 258, 424, 486)
("'13:23:05.15726'", 130, 83, 218, 486, 393)
("'13:23:05.15726'", 146, 920, 467, 1325, 674)
("'13:23:05.15726'", 211, 664, 389, 1165, 519)
("'13:23:05.15726'", 221, 333, 438, 1214, 721)
("'13:23:05.15726'", 246, 597, 275, 825, 344)
("'13:23:05.15726'", 247, 35, 548, 271, 713)
("'13:23:05.33970'", 92, 38, 227, 520, 480)
("'13:23:05.33970'", 119, 448, 434, 1260, 720)
("'13:23:05.33970'", 130, 169, 226, 566, 369)
("'13:23:05.33970'", 211, 643, 379, 1213, 530)
("'13:23:05.33970'", 221, 433, 440, 1323, 721)
("'13:23:05.33970'", 246, 638, 275, 862, 342)
("'13:23:05.33970'", 247, 42, 558, 293, 717)
("'13:23:05.51900'", 22, 811, 393, 1207, 541)
("'13:23:05.51900'", 92, 80, 227, 585, 466)
("'13:23:05.51900'", 119, 508, 436, 1293, 718)
("'13:23:05.51900'", 130, 195, 219, 634, 373)
("'13:23:05.51900'", 177, -6, 548, 356, 707)
("'13:23:05.51900'", 211, 735, 396, 1218, 525)
("'13:23:05.51900'", 218, 700, 275, 894, 344)
("'13:23:05.51900'", 253, 332, 487, 759, 646)
("'13:23:05.69694'", 22, 821, 416, 1208, 558)
("'13:23:05.69694'", 119, 602, 485, 1258, 711)
("'13:23:05.69694'", 153, 13, 230, 712, 471)
("'13:23:05.69694'", 177, 29, 534, 479, 710)
("'13:23:05.69694'", 218, 731, 289, 904, 355)
("'13:23:05.87193'", 3, 843, 426, 1237, 580)
("'13:23:05.87193'", 119, 657, 509, 1273, 719)
("'13:23:05.87193'", 153, 32, 234, 732, 464)
("'13:23:05.87193'", 177, 22, 545, 470, 712)
("'13:23:05.87193'", 253, 361, 519, 644, 622)
("'13:23:06.04864'", 3, 859, 455, 1253, 612)
("'13:23:06.04864'", 119, 693, 544, 1225, 715)
("'13:23:06.04864'", 153, 115, 253, 799, 467)
("'13:23:06.04864'", 177, 50, 574, 463, 716)
("'13:23:06.04864'", 253, 405, 546, 673, 646)
("'13:23:06.04864'", 259, 542, 560, 893, 721)
("'13:23:06.22547'", 3, 904, 455, 1289, 609)
("'13:23:06.22547'", 119, 748, 535, 1301, 717)
("'13:23:06.22547'", 146, 916, 444, 1274, 621)
("'13:23:06.22547'", 153, 175, 249, 870, 467)
("'13:23:06.22547'", 177, 14, 561, 509, 718)
("'13:23:06.22547'", 253, 418, 542, 709, 644)
("'13:23:06.41715'", 3, 946, 498, 1289, 638)
("'13:23:06.41715'", 22, 908, 576, 1287, 719)
("'13:23:06.41715'", 119, 862, 567, 1289, 717)
("'13:23:06.41715'", 130, 304, 265, 953, 491)
("'13:23:06.41715'", 153, 294, 273, 936, 477)
("'13:23:06.41715'", 177, 100, 581, 549, 718)
("'13:23:06.41715'", 253, 474, 566, 745, 663)
("'13:23:06.41715'", 263, 163, 420, 435, 511)
("'13:23:06.41715'", 264, 30, 339, 229, 414)
("'13:23:06.59904'", 130, 392, 257, 1099, 504)
("'13:23:06.59904'", 146, 1004, 498, 1276, 629)
("'13:23:06.59904'", 153, 394, 264, 1115, 494)
("'13:23:06.59904'", 177, 205, 576, 645, 706)
("'13:23:06.59904'", 253, 538, 560, 853, 682)
("'13:23:06.59904'", 264, 84, 333, 278, 404)
("'13:23:06.77955'", 5, 1098, 511, 1288, 625)
("'13:23:06.77955'", 129, 614, 550, 949, 692)
("'13:23:06.77955'", 130, 545, 268, 1244, 531)
("'13:23:06.77955'", 245, 20, 323, 196, 506)
("'13:23:06.77955'", 264, 170, 331, 357, 400)
("'13:23:06.77955'", 271, 361, 420, 565, 498)
("'13:23:06.95855'", 130, 644, 267, 1301, 533)
("'13:23:06.95855'", 247, 10, 315, 336, 500)
("'13:23:06.95855'", 263, 296, 528, 529, 607)
("'13:23:06.95855'", 264, 234, 294, 455, 374)
("'13:23:06.95855'", 271, 448, 396, 654, 473)
("'13:23:06.95855'", 274, 485, 517, 798, 643)
("'13:23:06.95855'", 275, 772, 507, 1006, 612)
("'13:23:07.13991'", 92, 264, 278, 470, 362)
("'13:23:07.13991'", 130, 772, 284, 1302, 516)
("'13:23:07.13991'", 247, 41, 312, 391, 490)
("'13:23:07.13991'", 267, -13, 313, 459, 492)
("'13:23:07.13991'", 271, 503, 381, 711, 459)
("'13:23:07.13991'", 274, 565, 500, 818, 601)
("'13:23:07.13991'", 275, 810, 492, 1052, 604)
("'13:23:07.13991'", 277, 595, 627, 1269, 719)
("'13:23:07.31900'", 130, 880, 288, 1327, 504)
("'13:23:07.31900'", 153, 647, 252, 1177, 419)
("'13:23:07.31900'", 221, 619, 246, 1106, 406)
("'13:23:07.31900'", 267, 12, 279, 487, 462)
("'13:23:07.31900'", 274, 603, 465, 873, 575)
("'13:23:07.31900'", 275, 795, 460, 1069, 593)
("'13:23:07.31900'", 277, 644, 620, 1281, 717)
("'13:23:07.50065'", 130, 917, 284, 1338, 522)
("'13:23:07.50065'", 153, 673, 240, 1200, 397)
("'13:23:07.50065'", 211, 763, 596, 1187, 711)
("'13:23:07.50065'", 245, 7, 488, 235, 698)
("'13:23:07.50065'", 253, 830, 447, 1073, 541)
("'13:23:07.50065'", 267, 80, 290, 517, 447)
("'13:23:07.50065'", 273, 416, 479, 614, 546)
("'13:23:07.50065'", 274, 675, 433, 930, 538)
("'13:23:07.50065'", 275, 849, 455, 1063, 559)
("'13:23:07.71449'", 119, 789, 567, 1209, 714)
("'13:23:07.71449'", 130, 1018, 294, 1289, 462)
("'13:23:07.71449'", 177, 779, 565, 1293, 718)
("'13:23:07.71449'", 259, -17, 509, 333, 685)
("'13:23:07.71449'", 267, 104, 287, 597, 461)
("'13:23:07.71449'", 279, 739, 239, 1118, 396)
("'13:23:07.89861'", 119, 836, 563, 1250, 710)
("'13:23:07.89861'", 130, 1078, 278, 1345, 466)
("'13:23:07.89861'", 259, 16, 514, 411, 706)
