['RX Timestamp', 'Tracked ID', 'BBox Coords (xmin, ymin, xmax, ymax)']
("'13:07:51.00845'", 13, 263, 401, 1039, 680)
("'13:07:51.18788'", 11, 197, 274, 525, 440)
("'13:07:51.18788'", 13, 384, 396, 1282, 714)
("'13:07:51.36179'", 11, 235, 282, 576, 445)
("'13:07:51.36179'", 13, 502, 410, 1340, 721)
("'13:07:51.36179'", 24, -49, 362, 512, 614)
("'13:07:51.36179'", 28, 132, 561, 550, 705)
("'13:07:51.55133'", 4, 768, 360, 1130, 491)
("'13:07:51.55133'", 11, 289, 293, 620, 449)
("'13:07:51.55133'", 13, 636, 436, 1347, 720)
("'13:07:51.55133'", 24, 5, 360, 530, 595)
("'13:07:51.55133'", 28, 238, 554, 646, 694)
("'13:07:51.73684'", 5, 820, 437, 1271, 718)
("'13:07:51.73684'", 11, 340, 287, 682, 445)
("'13:07:51.73684'", 28, 236, 539, 727, 707)
("'13:07:51.73684'", 30, -3, 495, 310, 646)
("'13:07:51.93167'", 5, 924, 489, 1283, 713)
("'13:07:51.93167'", 11, 349, 297, 702, 451)
("'13:07:51.93167'", 28, 320, 562, 771, 716)
("'13:07:51.93167'", 33, 13, 346, 263, 468)
("'13:07:51.93167'", 35, 90, 5, 376, 164)
("'13:07:52.11094'", 3, 915, 631, 1283, 717)
("'13:07:52.11094'", 11, 351, 285, 726, 447)
("'13:07:52.11094'", 28, 360, 571, 840, 714)
("'13:07:52.11094'", 34, 257, 434, 676, 592)
("'13:07:52.11094'", 35, -10, 4, 313, 183)
("'13:07:52.29792'", 5, 1053, 547, 1295, 704)
("'13:07:52.29792'", 11, 337, 284, 734, 466)
("'13:07:52.29792'", 24, 259, 444, 647, 610)
("'13:07:52.29792'", 28, 370, 568, 885, 719)
("'13:07:52.29792'", 35, -55, 10, 333, 245)
("'13:07:52.29792'", 40, 744, 448, 1112, 579)
("'13:07:52.47595'", 11, 328, 283, 745, 478)
("'13:07:52.47595'", 28, 471, 589, 939, 720)
("'13:07:52.47595'", 30, 54, 541, 425, 715)
("'13:07:52.47595'", 31, 357, 323, 702, 466)
("'13:07:52.47595'", 33, -10, 352, 256, 485)
("'13:07:52.47595'", 34, 342, 486, 672, 604)
("'13:07:52.47595'", 35, -52, 0, 320, 243)
("'13:07:52.47595'", 36, 820, 458, 1073, 596)
("'13:07:52.47595'", 40, 767, 454, 1141, 592)
("'13:07:52.67806'", 24, 444, 512, 767, 644)
("'13:07:52.67806'", 31, 402, 337, 821, 515)
("'13:07:52.67806'", 33, 8, 385, 279, 516)
("'13:07:52.67806'", 34, 418, 522, 744, 636)
("'13:07:52.67806'", 35, -53, 6, 287, 279)
("'13:07:52.85634'", 11, 518, 364, 902, 544)
("'13:07:52.85634'", 24, 549, 540, 869, 659)
("'13:07:52.85634'", 35, -35, 58, 253, 322)
("'13:07:52.85634'", 40, 927, 513, 1294, 655)
("'13:07:52.85634'", 48, 258, 594, 602, 716)
("'13:07:52.85634'", 52, 51, 396, 415, 521)
("'13:07:53.04747'", 5, 1027, 539, 1272, 690)
("'13:07:53.04747'", 11, 597, 384, 1035, 589)
("'13:07:53.04747'", 35, -9, 141, 214, 360)
("'13:07:53.04747'", 52, 159, 425, 522, 550)
("'13:07:53.04747'", 55, 352, 646, 688, 717)
("'13:07:53.27717'", 11, 646, 444, 1103, 660)
("'13:07:53.27717'", 52, 171, 449, 532, 577)
("'13:07:53.27717'", 54, 1121, 440, 1276, 532)
("'13:07:53.27717'", 59, 6, 455, 156, 602)
("'13:07:53.48161'", 34, 545, 468, 1198, 696)
("'13:07:53.48161'", 52, 167, 466, 565, 602)
("'13:07:53.65148'", 52, 215, 478, 624, 611)
("'13:07:53.65148'", 53, 2, 576, 287, 709)
("'13:07:53.65148'", 59, 8, 482, 177, 649)
("'13:07:53.82514'", 31, 757, 523, 1255, 720)
("'13:07:53.82514'", 52, 237, 497, 640, 628)
("'13:07:53.82514'", 59, 14, 468, 213, 661)
("'13:07:54.01958'", 33, 0, 477, 323, 645)
("'13:07:54.01958'", 45, 346, 502, 697, 624)
("'13:07:54.01958'", 66, 45, 604, 379, 706)
("'13:07:54.22757'", 33, 0, 438, 375, 643)
("'13:07:54.22757'", 67, 104, 590, 458, 707)
("'13:07:54.39772'", 33, 52, 429, 432, 611)
("'13:07:54.39772'", 45, 383, 431, 937, 618)
("'13:07:54.64000'", 30, 58, 327, 270, 414)
("'13:07:54.64000'", 35, -6, 392, 145, 571)
("'13:07:54.64000'", 66, 125, 400, 630, 565)
("'13:07:54.87807'", 33, 288, 388, 715, 573)
("'13:07:54.87807'", 54, 1137, 630, 1286, 720)
("'13:07:54.87807'", 59, 30, 303, 412, 634)
("'13:07:55.06617'", 33, 379, 388, 742, 555)
("'13:07:55.06617'", 59, 48, 286, 521, 647)
("'13:07:55.06617'", 77, 516, 575, 1275, 715)
("'13:07:55.27125'", 59, 84, 306, 652, 635)
("'13:07:55.27125'", 80, 494, 587, 1363, 718)
("'13:07:55.44086'", 53, -5, 561, 254, 683)
("'13:07:55.44086'", 57, -23, 318, 891, 601)
("'13:07:55.44086'", 59, 126, 310, 718, 608)
("'13:07:55.44086'", 80, 553, 592, 1353, 719)
("'13:07:55.67697'", 53, 8, 571, 296, 714)
("'13:07:55.67697'", 57, 110, 349, 1006, 623)
("'13:07:55.67697'", 80, 873, 656, 1261, 720)
("'13:07:55.84495'", 30, 1, 369, 272, 497)
("'13:07:55.84495'", 53, 18, 576, 322, 720)
("'13:07:55.84495'", 57, 289, 375, 1230, 666)
("'13:07:56.02637'", 28, 579, 599, 948, 706)
("'13:07:56.02637'", 30, 12, 393, 316, 538)
("'13:07:56.02637'", 53, 58, 600, 365, 715)
("'13:07:56.02637'", 57, 425, 413, 1310, 696)
("'13:07:56.02637'", 83, 604, 361, 795, 439)
("'13:07:56.19966'", 30, 53, 398, 393, 551)
("'13:07:56.19966'", 33, 642, 455, 1276, 721)
("'13:07:56.19966'", 59, 373, 491, 651, 625)
("'13:07:56.19966'", 66, 716, 394, 918, 465)
("'13:07:56.37769'", 33, 811, 512, 1298, 719)
("'13:07:56.37769'", 34, 785, 422, 1032, 503)
("'13:07:56.37769'", 52, 34, 396, 545, 571)
("'13:07:56.37769'", 57, 783, 534, 1311, 706)
("'13:07:56.37769'", 92, 460, 495, 733, 649)
("'13:07:56.55070'", 11, 937, 538, 1276, 711)
("'13:07:56.55070'", 30, 148, 401, 547, 575)
("'13:07:56.55070'", 33, 963, 573, 1277, 710)
("'13:07:56.55070'", 92, 465, 487, 816, 678)
("'13:07:56.72780'", 53, 141, 401, 579, 558)
("'13:07:56.72780'", 92, 510, 502, 849, 678)
("'13:07:56.91527'", 48, 863, 440, 1066, 514)
("'13:07:56.91527'", 53, 200, 393, 629, 547)
("'13:07:56.91527'", 57, 963, 568, 1241, 660)
("'13:07:56.91527'", 92, 558, 519, 864, 664)
("'13:07:57.09932'", 66, 527, 499, 919, 644)
("'13:07:57.09932'", 92, 558, 501, 896, 652)
("'13:07:57.29353'", 52, 223, 391, 651, 537)
("'13:07:57.29353'", 66, 551, 508, 954, 654)
("'13:07:57.48055'", 11, 952, 346, 1285, 521)
("'13:07:57.48055'", 83, -7, 295, 355, 459)
("'13:07:57.48055'", 107, 362, 382, 765, 518)
("'13:07:57.71566'", 30, 483, 348, 855, 508)
("'13:07:57.71566'", 48, 776, 479, 1159, 616)
("'13:07:57.71566'", 83, 55, 240, 473, 457)
("'13:07:57.71566'", 92, 781, 427, 1239, 643)
("'13:07:57.71566'", 107, 505, 390, 845, 504)
("'13:07:57.71566'", 110, 291, 578, 671, 705)
("'13:07:57.71566'", 111, 15, 435, 155, 633)
("'13:07:57.90469'", 30, 549, 371, 863, 486)
("'13:07:57.90469'", 57, 868, 471, 1254, 598)
("'13:07:57.90469'", 83, 173, 262, 521, 433)
("'13:07:57.90469'", 111, 43, 409, 246, 655)
("'13:07:57.90469'", 112, 262, 558, 886, 711)
("'13:07:58.09999'", 11, 870, 374, 1206, 549)
("'13:07:58.09999'", 34, 383, 569, 866, 720)
("'13:07:58.09999'", 52, 530, 370, 909, 494)
("'13:07:58.09999'", 53, 174, 280, 554, 422)
("'13:07:58.09999'", 57, 855, 469, 1278, 604)
("'13:07:58.09999'", 83, 217, 274, 524, 420)
("'13:07:58.09999'", 111, 44, 423, 258, 640)
("'13:07:58.09999'", 112, 362, 571, 923, 712)
("'13:07:58.09999'", 117, 804, 643, 1284, 720)
("'13:07:58.09999'", 118, 360, 5, 579, 281)
("'13:07:58.29438'", 30, 525, 368, 904, 500)
("'13:07:58.29438'", 34, 382, 555, 935, 719)
("'13:07:58.29438'", 53, 173, 277, 543, 426)
("'13:07:58.29438'", 57, 862, 472, 1262, 599)
("'13:07:58.29438'", 111, 35, 444, 333, 698)
("'13:07:58.47697'", 30, 521, 339, 966, 509)
("'13:07:58.47697'", 53, 219, 300, 542, 432)
("'13:07:58.47697'", 83, 214, 287, 538, 442)
("'13:07:58.47697'", 106, 19, 484, 451, 703)
("'13:07:58.47697'", 107, 891, 390, 1258, 510)
("'13:07:58.47697'", 112, 405, 548, 1046, 716)
("'13:07:58.47697'", 122, 601, 337, 910, 409)
("'13:07:58.66896'", 52, 577, 356, 1024, 507)
("'13:07:58.66896'", 66, 567, 543, 1089, 713)
("'13:07:58.66896'", 83, 291, 288, 614, 439)
("'13:07:58.66896'", 92, 937, 383, 1272, 520)
("'13:07:58.66896'", 106, 54, 486, 547, 718)
("'13:07:58.66896'", 107, 948, 392, 1303, 509)
("'13:07:58.85116'", 28, 40, 516, 681, 721)
("'13:07:58.85116'", 30, 646, 379, 1061, 534)
("'13:07:58.85116'", 83, 360, 303, 682, 451)
("'13:07:58.85116'", 111, -5, 354, 341, 633)
("'13:07:58.85116'", 112, 599, 554, 1188, 710)
("'13:07:59.03765'", 11, 801, 337, 1092, 482)
("'13:07:59.03765'", 28, 245, 531, 836, 712)
("'13:07:59.03765'", 57, 730, 379, 1255, 560)
("'13:07:59.03765'", 83, 435, 294, 811, 474)
("'13:07:59.03765'", 111, 51, 402, 398, 618)
("'13:07:59.03765'", 112, 734, 572, 1294, 718)
("'13:07:59.03765'", 130, 21, 355, 440, 510)
("'13:07:59.20959'", 34, 378, 530, 1000, 708)
("'13:07:59.20959'", 83, 543, 292, 908, 468)
("'13:07:59.20959'", 92, 820, 370, 1295, 578)
("'13:07:59.20959'", 106, 20, 412, 512, 643)
("'13:07:59.20959'", 130, 103, 351, 556, 512)
("'13:07:59.37484'", 30, 972, 359, 1295, 483)
("'13:07:59.37484'", 34, 526, 553, 1139, 714)
("'13:07:59.37484'", 92, 876, 367, 1321, 586)
("'13:07:59.37484'", 106, 105, 425, 643, 655)
("'13:07:59.37484'", 130, 190, 350, 681, 526)
("'13:07:59.54349'", 34, 607, 556, 1230, 712)
("'13:07:59.54349'", 52, 678, 292, 953, 385)
("'13:07:59.54349'", 83, 716, 334, 1023, 491)
("'13:07:59.54349'", 92, 924, 377, 1311, 589)
("'13:07:59.54349'", 106, 172, 449, 719, 673)
("'13:07:59.54349'", 130, 280, 381, 693, 523)
("'13:07:59.54349'", 136, 10, 527, 165, 657)
("'13:07:59.71486'", 52, 644, 287, 989, 416)
("'13:07:59.71486'", 57, 679, 382, 1036, 513)
("'13:07:59.71486'", 92, 974, 425, 1266, 586)
("'13:07:59.71486'", 106, 136, 464, 739, 689)
("'13:07:59.71486'", 111, -3, 422, 155, 523)
("'13:07:59.71486'", 130, 283, 389, 765, 554)
("'13:07:59.96548'", 52, 658, 295, 945, 405)
("'13:07:59.96548'", 92, 967, 431, 1272, 595)
("'13:07:59.96548'", 106, 75, 465, 844, 707)
("'13:07:59.96548'", 122, 641, 401, 1095, 511)
("'13:07:59.96548'", 130, 303, 410, 764, 550)
("'13:08:00.25047'", 48, 675, 354, 960, 453)
("'13:08:00.25047'", 57, 663, 430, 1213, 601)
("'13:08:00.25047'", 92, 959, 485, 1271, 649)
("'13:08:00.25047'", 106, 234, 472, 1055, 718)
("'13:08:00.25047'", 118, 1145, 31, 1296, 253)
("'13:08:00.25047'", 136, 5, 471, 147, 587)
("'13:08:00.46469'", 48, 769, 383, 1056, 487)
("'13:08:00.46469'", 106, 413, 503, 1204, 720)
("'13:08:00.46469'", 137, 1, 446, 300, 570)
("'13:08:00.46469'", 146, 22, 575, 326, 714)
("'13:08:00.70283'", 11, 1031, 516, 1293, 641)
("'13:08:00.70283'", 48, 960, 391, 1274, 509)
("'13:08:00.70283'", 57, 663, 533, 1269, 717)
("'13:08:00.70283'", 106, 620, 531, 1312, 720)
("'13:08:00.70283'", 137, -4, 422, 460, 616)
("'13:08:00.70283'", 148, 143, 549, 658, 710)
("'13:08:00.92387'", 57, 799, 516, 1377, 724)
("'13:08:00.92387'", 83, 1054, 348, 1286, 467)
("'13:08:00.92387'", 92, 1105, 466, 1285, 561)
("'13:08:00.92387'", 141, 173, 524, 1101, 719)
("'13:08:00.92387'", 151, -3, 316, 336, 469)
("'13:08:00.92387'", 155, 150, 426, 560, 550)
("'13:08:01.14566'", 128, 1095, 326, 1290, 468)
("'13:08:01.14566'", 137, 209, 415, 555, 552)
("'13:08:01.14566'", 141, 253, 525, 1199, 720)
("'13:08:01.14566'", 146, 114, 369, 605, 592)
("'13:08:01.14566'", 151, 28, 300, 329, 431)
("'13:08:03.42672'", 28, 477, 440, 861, 571)
