['RX Timestamp', 'Tracked ID', 'BBox Coords (xmin, ymin, xmax, ymax)']
("'13:03:09.84119'", 4, 951, 312, 1295, 474)
("'13:03:09.84119'", 7, 311, 280, 592, 401)
("'13:03:09.84119'", 9, 999, 303, 1267, 453)
("'13:03:09.84119'", 12, 117, 349, 635, 712)
("'13:03:09.84119'", 29, 471, 381, 825, 516)
("'13:03:09.84119'", 34, 975, 460, 1321, 649)
("'13:03:10.06004'", 7, 410, 263, 665, 370)
("'13:03:10.06004'", 9, 1060, 293, 1315, 460)
("'13:03:10.06004'", 12, 169, 344, 841, 714)
("'13:03:10.06004'", 29, 519, 353, 938, 504)
("'13:03:10.06004'", 40, 20, 194, 157, 389)
("'13:03:10.24582'", 2, 1018, 392, 1276, 503)
("'13:03:10.24582'", 7, 428, 236, 710, 358)
("'13:03:10.24582'", 12, 282, 357, 1040, 705)
("'13:03:10.24582'", 17, 1010, 411, 1289, 507)
("'13:03:10.24582'", 24, 6, 208, 264, 360)
("'13:03:10.24582'", 29, 607, 344, 1003, 483)
("'13:03:10.41747'", 2, 985, 363, 1252, 479)
("'13:03:10.41747'", 7, 423, 217, 715, 342)
("'13:03:10.41747'", 24, -4, 167, 316, 364)
("'13:03:10.41747'", 29, 599, 328, 995, 463)
("'13:03:10.41747'", 45, 15, 314, 221, 503)
("'13:03:10.41747'", 47, -24, 522, 133, 676)
("'13:03:10.59878'", 7, 395, 165, 767, 332)
("'13:03:10.59878'", 14, 9, 171, 347, 351)
("'13:03:10.59878'", 17, 993, 358, 1238, 442)
("'13:03:10.59878'", 19, 460, 196, 742, 321)
("'13:03:10.59878'", 29, 616, 299, 1040, 444)
("'13:03:10.59878'", 45, 39, 318, 237, 487)
("'13:03:10.59878'", 48, 384, 447, 1282, 715)
("'13:03:10.78916'", 2, 1034, 317, 1260, 416)
("'13:03:10.78916'", 12, 621, 435, 1271, 720)
("'13:03:10.78916'", 14, 52, 180, 418, 341)
("'13:03:10.78916'", 19, 473, 171, 756, 291)
("'13:03:10.78916'", 29, 689, 279, 1067, 410)
("'13:03:10.78916'", 45, 63, 327, 294, 487)
("'13:03:10.96899'", 7, 562, 165, 854, 289)
("'13:03:10.96899'", 14, 152, 190, 570, 344)
("'13:03:10.96899'", 29, 761, 241, 1239, 410)
("'13:03:10.96899'", 45, 61, 308, 390, 492)
("'13:03:10.96899'", 47, 16, 550, 171, 695)
("'13:03:10.96899'", 49, 403, 471, 1048, 721)
("'13:03:10.96899'", 53, 350, 469, 1167, 720)
("'13:03:11.14584'", 7, 664, 164, 969, 291)
("'13:03:11.14584'", 14, 291, 211, 717, 362)
("'13:03:11.14584'", 24, 3, 280, 209, 409)
("'13:03:11.14584'", 34, 818, 225, 1267, 456)
("'13:03:11.14584'", 45, 157, 328, 528, 507)
("'13:03:11.14584'", 53, 546, 477, 1313, 716)
("'13:03:11.31994'", 7, 756, 161, 1087, 299)
("'13:03:11.31994'", 9, 975, 242, 1261, 446)
("'13:03:11.31994'", 14, 379, 218, 859, 393)
("'13:03:11.31994'", 24, 32, 296, 282, 435)
("'13:03:11.31994'", 45, 241, 329, 673, 531)
("'13:03:11.31994'", 49, 717, 473, 1322, 719)
("'13:03:11.31994'", 54, 373, 555, 750, 710)
("'13:03:11.50348'", 7, 846, 167, 1203, 304)
("'13:03:11.50348'", 9, 1080, 275, 1283, 428)
("'13:03:11.50348'", 14, 567, 248, 1005, 405)
("'13:03:11.50348'", 24, 109, 311, 395, 471)
("'13:03:11.50348'", 44, 505, 258, 1031, 407)
("'13:03:11.50348'", 45, 408, 367, 784, 530)
("'13:03:11.50348'", 54, 507, 597, 829, 718)
("'13:03:11.50348'", 57, 20, 584, 334, 719)
("'13:03:11.68293'", 7, 894, 189, 1256, 326)
("'13:03:11.68293'", 9, 1069, 341, 1237, 466)
("'13:03:11.68293'", 14, 658, 263, 1144, 437)
("'13:03:11.68293'", 24, 169, 315, 392, 432)
("'13:03:11.68293'", 44, 618, 270, 1154, 426)
("'13:03:11.68293'", 45, 436, 376, 890, 565)
("'13:03:11.68293'", 47, -3, 442, 136, 569)
("'13:03:11.68293'", 48, 847, 528, 1252, 658)
("'13:03:11.85851'", 14, 731, 290, 1223, 461)
("'13:03:11.85851'", 17, 910, 202, 1278, 321)
("'13:03:11.85851'", 24, 145, 313, 410, 441)
("'13:03:11.85851'", 44, 706, 298, 1232, 450)
("'13:03:11.85851'", 45, 502, 409, 930, 570)
("'13:03:11.85851'", 47, 5, 476, 145, 596)
("'13:03:11.85851'", 48, 864, 548, 1271, 682)
("'13:03:11.85851'", 58, 314, 564, 544, 644)
("'13:03:12.03421'", 2, 815, 291, 1246, 467)
("'13:03:12.03421'", 7, 968, 204, 1293, 330)
("'13:03:12.03421'", 24, 155, 300, 458, 440)
("'13:03:12.03421'", 34, 1007, 200, 1258, 321)
("'13:03:12.03421'", 45, 554, 407, 1062, 583)
("'13:03:12.03421'", 47, -7, 484, 142, 614)
("'13:03:12.03421'", 65, 78, 422, 404, 544)
("'13:03:12.03421'", 66, 297, 554, 591, 681)
("'13:03:12.21115'", 2, 836, 273, 1276, 457)
("'13:03:12.21115'", 15, 1027, 189, 1268, 323)
("'13:03:12.21115'", 24, 181, 271, 517, 430)
("'13:03:12.21115'", 45, 575, 389, 1162, 589)
("'13:03:12.21115'", 47, -5, 470, 174, 634)
("'13:03:12.21115'", 65, 78, 442, 394, 564)
("'13:03:12.38784'", 2, 914, 266, 1310, 447)
("'13:03:12.38784'", 15, 1052, 187, 1282, 319)
("'13:03:12.38784'", 24, 241, 246, 558, 403)
("'13:03:12.38784'", 45, 657, 386, 1250, 579)
("'13:03:12.38784'", 47, 29, 448, 216, 603)
("'13:03:12.38784'", 58, 375, 565, 667, 669)
("'13:03:12.38784'", 68, 6, 24, 100, 260)
("'13:03:12.38784'", 69, 469, 496, 663, 569)
("'13:03:12.57467'", 12, 773, 354, 1274, 587)
("'13:03:12.57467'", 19, 688, 366, 1006, 499)
("'13:03:12.57467'", 24, 302, 194, 649, 377)
("'13:03:12.57467'", 47, 58, 418, 294, 571)
("'13:03:12.57467'", 57, 476, 527, 781, 651)
("'13:03:12.57467'", 68, 44, 22, 182, 317)
("'13:03:12.57467'", 73, 1122, 291, 1277, 395)
("'13:03:12.75704'", 12, 856, 344, 1307, 586)
("'13:03:12.75704'", 24, 384, 150, 762, 349)
("'13:03:12.75704'", 45, 764, 338, 1146, 465)
("'13:03:12.75704'", 47, 73, 390, 389, 560)
("'13:03:12.75704'", 57, 564, 514, 891, 652)
("'13:03:12.75704'", 68, 116, 73, 283, 348)
("'13:03:12.75704'", 75, 621, 447, 737, 514)
("'13:03:12.94130'", 12, 1013, 389, 1294, 555)
("'13:03:12.94130'", 24, 527, 102, 875, 291)
("'13:03:12.94130'", 29, 865, 319, 1207, 431)
("'13:03:12.94130'", 49, 652, 509, 989, 660)
("'13:03:12.94130'", 58, 413, 575, 828, 719)
("'13:03:12.94130'", 66, 95, 363, 513, 538)
("'13:03:12.94130'", 68, 203, 160, 371, 366)
("'13:03:12.94130'", 80, 10, 576, 508, 720)
("'13:03:12.94130'", 81, 375, 304, 716, 425)
("'13:03:12.94130'", 83, 361, 583, 882, 717)
("'13:03:13.11620'", 24, 575, 92, 919, 266)
("'13:03:13.11620'", 29, 837, 308, 1241, 439)
("'13:03:13.11620'", 47, 130, 315, 552, 537)
("'13:03:13.11620'", 57, 646, 501, 1098, 689)
("'13:03:13.11620'", 58, 418, 561, 882, 721)
("'13:03:13.11620'", 65, 99, 352, 540, 520)
("'13:03:13.11620'", 68, 261, 210, 425, 382)
("'13:03:13.11620'", 80, 45, 555, 609, 719)
("'13:03:13.11620'", 81, 443, 315, 720, 412)
("'13:03:13.33650'", 17, 574, 80, 1017, 237)
("'13:03:13.33650'", 29, 849, 308, 1219, 428)
("'13:03:13.33650'", 47, 147, 317, 576, 532)
("'13:03:13.33650'", 66, 91, 330, 585, 532)
("'13:03:13.33650'", 80, 40, 536, 652, 711)
("'13:03:13.33650'", 81, 433, 299, 725, 405)
("'13:03:13.33650'", 88, 452, 385, 686, 480)
("'13:03:13.53352'", 17, 584, 89, 1030, 255)
("'13:03:13.53352'", 24, 638, 86, 999, 264)
("'13:03:13.53352'", 48, 704, 563, 1168, 718)
("'13:03:13.53352'", 49, 631, 440, 796, 512)
("'13:03:13.53352'", 65, 106, 355, 584, 537)
("'13:03:13.53352'", 80, 30, 540, 671, 715)
("'13:03:13.53352'", 81, 408, 309, 722, 427)
("'13:03:13.53352'", 94, -6, 286, 341, 434)
("'13:03:13.71877'", 2, 962, 523, 1265, 655)
("'13:03:13.71877'", 7, 835, 333, 1255, 490)
("'13:03:13.71877'", 24, 680, 101, 1050, 275)
("'13:03:13.71877'", 29, 809, 332, 1252, 473)
("'13:03:13.71877'", 63, 393, 334, 731, 426)
("'13:03:13.71877'", 65, 119, 380, 609, 566)
("'13:03:13.71877'", 80, 118, 554, 767, 720)
("'13:03:13.71877'", 81, 405, 320, 709, 434)
("'13:03:13.71877'", 94, 2, 296, 356, 447)
("'13:03:13.91600'", 19, 854, 341, 1264, 515)
("'13:03:13.91600'", 24, 797, 130, 1159, 291)
("'13:03:13.91600'", 47, 212, 383, 656, 598)
("'13:03:13.91600'", 57, 984, 576, 1268, 693)
("'13:03:13.91600'", 58, 507, 428, 832, 540)
("'13:03:13.91600'", 65, 159, 391, 699, 597)
("'13:03:13.91600'", 66, 67, 326, 412, 468)
("'13:03:13.91600'", 99, 208, 559, 1013, 718)
("'13:03:14.09815'", 19, 974, 356, 1252, 475)
("'13:03:14.09815'", 24, 886, 149, 1297, 330)
("'13:03:14.09815'", 63, 487, 348, 990, 489)
("'13:03:14.09815'", 65, 261, 424, 793, 622)
("'13:03:14.09815'", 66, 129, 345, 536, 490)
("'13:03:14.09815'", 100, 550, 354, 903, 481)
("'13:03:14.09815'", 101, 49, 461, 294, 576)
("'13:03:14.27915'", 15, 1004, 157, 1264, 342)
("'13:03:14.27915'", 63, 589, 365, 1069, 503)
("'13:03:14.27915'", 65, 348, 446, 900, 647)
("'13:03:14.27915'", 66, 221, 372, 599, 501)
("'13:03:14.27915'", 68, 1045, 142, 1266, 376)
("'13:03:14.27915'", 73, 1031, 353, 1242, 499)
("'13:03:14.27915'", 75, 1038, 358, 1268, 486)
("'13:03:14.27915'", 99, 517, 550, 1332, 712)
("'13:03:14.27915'", 101, 118, 488, 353, 599)
("'13:03:14.27915'", 108, 8, 400, 143, 550)
("'13:03:14.46051'", 17, 806, 476, 1201, 625)
("'13:03:14.46051'", 65, 450, 467, 1058, 693)
("'13:03:14.46051'", 66, 348, 384, 741, 518)
("'13:03:14.46051'", 68, 1173, 164, 1305, 324)
("'13:03:14.46051'", 73, 1088, 360, 1277, 492)
("'13:03:14.46051'", 88, 459, 446, 1071, 698)
("'13:03:14.46051'", 94, 92, 319, 363, 426)
("'13:03:14.46051'", 100, 712, 374, 1091, 507)
("'13:03:14.46051'", 109, 678, 581, 1302, 719)
("'13:03:14.46051'", 111, 40, 567, 301, 714)
("'13:03:14.46051'", 112, 31, 425, 233, 578)
("'13:03:14.65365'", 63, 747, 363, 1196, 495)
("'13:03:14.65365'", 65, 536, 455, 1185, 697)
("'13:03:14.65365'", 66, 416, 383, 815, 518)
("'13:03:14.65365'", 73, 1130, 347, 1291, 463)
("'13:03:14.65365'", 94, 127, 318, 405, 435)
("'13:03:14.65365'", 100, 786, 360, 1176, 499)
("'13:03:14.65365'", 111, 108, 550, 448, 717)
("'13:03:14.84205'", 47, 475, 339, 857, 516)
("'13:03:14.84205'", 65, 628, 478, 1236, 698)
("'13:03:14.84205'", 66, 478, 360, 909, 504)
("'13:03:14.84205'", 100, 839, 344, 1267, 499)
("'13:03:14.84205'", 101, 140, 549, 558, 711)
("'13:03:14.84205'", 116, 43, 421, 408, 617)
("'13:03:15.04052'", 19, 941, 337, 1253, 472)
("'13:03:15.04052'", 65, 650, 475, 1263, 687)
("'13:03:15.04052'", 66, 509, 328, 1009, 498)
("'13:03:15.04052'", 94, 110, 294, 436, 434)
("'13:03:15.04052'", 101, 102, 530, 633, 716)
("'13:03:15.04052'", 116, 43, 416, 425, 596)
("'13:03:15.04052'", 121, 31, 297, 116, 408)
("'13:03:15.23622'", 66, 600, 314, 1087, 481)
("'13:03:15.23622'", 75, 1000, 302, 1274, 450)
("'13:03:15.23622'", 80, 100, 540, 764, 711)
("'13:03:15.23622'", 81, 68, 411, 528, 592)
("'13:03:15.23622'", 88, 753, 463, 1295, 704)
("'13:03:15.23622'", 94, 158, 278, 468, 415)
("'13:03:15.23622'", 121, 30, 279, 146, 396)
("'13:03:15.42218'", 48, 663, 301, 1182, 465)
("'13:03:15.42218'", 80, 162, 534, 837, 712)
("'13:03:15.42218'", 81, 164, 403, 593, 574)
("'13:03:15.42218'", 83, 637, 321, 1170, 463)
("'13:03:15.42218'", 88, 754, 446, 1310, 716)
("'13:03:15.42218'", 94, 193, 274, 464, 401)
("'13:03:15.61577'", 48, 728, 307, 1263, 477)
("'13:03:15.61577'", 80, 255, 523, 938, 708)
("'13:03:15.61577'", 83, 711, 300, 1285, 455)
("'13:03:15.61577'", 88, 841, 473, 1287, 698)
("'13:03:15.61577'", 94, 234, 263, 501, 387)
("'13:03:15.61577'", 116, 240, 380, 674, 582)
("'13:03:15.61577'", 127, 11, 257, 242, 375)
("'13:03:15.80167'", 19, 777, 271, 1271, 480)
("'13:03:15.80167'", 48, 813, 303, 1281, 451)
("'13:03:15.80167'", 73, 941, 473, 1277, 712)
("'13:03:15.80167'", 80, 370, 525, 1085, 709)
("'13:03:15.80167'", 81, 295, 378, 769, 566)
("'13:03:15.80167'", 94, 286, 266, 516, 374)
("'13:03:15.80167'", 127, 32, 244, 288, 372)
("'13:03:15.97453'", 2, 286, 266, 546, 372)
("'13:03:15.97453'", 15, 1018, 509, 1286, 695)
("'13:03:15.97453'", 47, 908, 298, 1305, 456)
("'13:03:15.97453'", 75, 933, 309, 1259, 480)
("'13:03:15.97453'", 80, 508, 554, 1133, 697)
("'13:03:15.97453'", 101, 336, 384, 876, 557)
("'13:03:15.97453'", 130, 23, 322, 296, 472)
("'13:03:16.15397'", 12, 749, 14, 1269, 324)
("'13:03:16.15397'", 75, 978, 319, 1290, 495)
("'13:03:16.15397'", 80, 564, 566, 1216, 708)
("'13:03:16.15397'", 94, 347, 270, 588, 380)
("'13:03:16.15397'", 101, 367, 395, 928, 571)
("'13:03:16.15397'", 127, 118, 250, 387, 378)
("'13:03:16.15397'", 130, 12, 342, 277, 480)
("'13:03:16.15397'", 132, 79, 253, 412, 361)
("'13:03:16.15397'", 133, 1138, 529, 1299, 716)
("'13:03:16.33865'", 12, 856, 92, 1325, 406)
("'13:03:16.33865'", 49, 42, 335, 392, 487)
("'13:03:16.33865'", 81, 481, 382, 1044, 593)
("'13:03:16.33865'", 94, 391, 277, 628, 383)
("'13:03:16.33865'", 108, 6, 405, 204, 669)
("'13:03:16.33865'", 116, 352, 274, 624, 402)
("'13:03:16.33865'", 127, 177, 262, 443, 383)
("'13:03:16.33865'", 135, 626, 579, 1230, 713)
("'13:03:16.51894'", 12, 960, 184, 1312, 452)
("'13:03:16.51894'", 49, 62, 352, 401, 499)
("'13:03:16.51894'", 69, 168, 279, 462, 396)
("'13:03:16.51894'", 101, 504, 377, 1219, 605)
("'13:03:16.51894'", 116, 409, 283, 648, 403)
("'13:03:16.51894'", 129, -5, 402, 333, 686)
("'13:03:16.74332'", 49, 117, 356, 469, 498)
("'13:03:16.74332'", 81, 641, 395, 1275, 625)
("'13:03:16.74332'", 94, 440, 291, 704, 402)
("'13:03:16.74332'", 127, 194, 289, 509, 421)
("'13:03:16.74332'", 129, 39, 375, 467, 713)
("'13:03:16.74332'", 132, 162, 291, 555, 419)
("'13:03:16.93855'", 81, 715, 373, 1325, 606)
("'13:03:16.93855'", 94, 452, 282, 784, 413)
("'13:03:16.93855'", 100, 722, 563, 1149, 707)
("'13:03:16.93855'", 129, 89, 352, 658, 722)
("'13:03:17.12333'", 15, 916, 379, 1272, 626)
("'13:03:17.12333'", 58, 512, 295, 818, 401)
("'13:03:17.12333'", 88, 834, 376, 1283, 608)
("'13:03:17.12333'", 101, 694, 539, 1255, 716)
("'13:03:17.12333'", 129, 165, 383, 751, 696)
("'13:03:17.12333'", 144, 417, 292, 885, 422)
("'13:03:17.31306'", 12, 942, 398, 1271, 664)
("'13:03:17.31306'", 48, 830, 340, 1260, 472)
("'13:03:17.31306'", 81, 1026, 333, 1277, 428)
("'13:03:17.31306'", 108, -1, 49, 159, 323)
("'13:03:17.31306'", 129, 245, 346, 1037, 694)
("'13:03:17.31306'", 144, 527, 292, 884, 391)
("'13:03:17.31306'", 145, 314, 283, 967, 418)
("'13:03:17.49126'", 108, 43, 86, 219, 323)
("'13:03:17.49126'", 112, 0, 403, 153, 512)
("'13:03:17.49126'", 129, 301, 339, 1169, 689)
("'13:03:17.68212'", 49, -9, 367, 337, 530)
("'13:03:17.68212'", 83, 620, 262, 1067, 381)
("'13:03:17.68212'", 129, 486, 334, 1354, 716)
("'13:03:17.68212'", 130, -6, 130, 380, 335)
("'13:03:17.68212'", 144, 578, 335, 1052, 462)
("'13:03:17.85925'", 88, 600, 347, 1285, 716)
("'13:03:17.85925'", 116, 369, 503, 545, 592)
("'13:03:17.85925'", 127, 4, 384, 388, 541)
("'13:03:17.85925'", 130, 21, 114, 474, 359)
("'13:03:18.03257'", 15, 822, 416, 1274, 713)
("'13:03:18.03257'", 88, 636, 295, 1223, 550)
("'13:03:18.03257'", 130, 12, 168, 477, 410)
("'13:03:18.03257'", 151, 18, 467, 477, 717)
("'13:03:18.20911'", 12, 946, 427, 1280, 718)
("'13:03:18.20911'", 19, 1, 201, 525, 423)
("'13:03:18.20911'", 88, 642, 325, 1262, 583)
("'13:03:18.20911'", 101, 603, 245, 1247, 449)
("'13:03:18.20911'", 151, 33, 473, 483, 716)
("'13:03:18.38000'", 69, 61, 231, 634, 452)
("'13:03:18.38000'", 88, 667, 325, 1330, 621)
("'13:03:18.38000'", 94, 681, 269, 1220, 484)
("'13:03:18.38000'", 151, 113, 512, 517, 704)
("'13:03:18.55971'", 12, 788, 309, 1273, 715)
("'13:03:18.55971'", 15, 845, 374, 1260, 648)
("'13:03:18.55971'", 65, 128, 453, 470, 572)
("'13:03:18.55971'", 94, 772, 312, 1264, 506)
("'13:03:18.55971'", 100, 776, 318, 1237, 471)
("'13:03:18.55971'", 132, 133, 263, 749, 473)
("'13:03:18.73367'", 73, -3, 426, 166, 557)
("'13:03:18.73367'", 88, 770, 359, 1291, 603)
("'13:03:18.73367'", 132, 237, 282, 933, 506)
("'13:03:18.91342'", 48, 325, 284, 1127, 527)
("'13:03:18.91342'", 101, 412, 276, 1199, 524)
("'13:03:18.91342'", 112, 7, 396, 264, 574)
("'13:03:18.91342'", 130, -3, 430, 249, 566)
("'13:03:19.08808'", 19, 49, 410, 368, 549)
("'13:03:19.08808'", 49, 280, 329, 547, 452)
("'13:03:19.08808'", 69, 283, 341, 554, 445)
("'13:03:19.08808'", 101, 499, 276, 1330, 545)
("'13:03:19.08808'", 160, 31, 239, 155, 436)
("'13:03:19.26068'", 2, 477, 452, 833, 582)
("'13:03:19.26068'", 19, 82, 397, 428, 545)
("'13:03:19.26068'", 65, 262, 323, 581, 430)
("'13:03:19.26068'", 69, 281, 332, 591, 453)
("'13:03:19.26068'", 129, 674, 235, 1263, 498)
("'13:03:19.26068'", 147, 17, 464, 372, 715)
("'13:03:19.26068'", 160, 73, 141, 240, 353)
("'13:03:19.26068'", 162, 453, 562, 1375, 707)
("'13:03:19.43396'", 69, 287, 315, 545, 414)
("'13:03:19.43396'", 129, 703, 190, 1279, 454)
("'13:03:19.43396'", 147, 31, 422, 484, 719)
("'13:03:19.43396'", 151, 448, 412, 816, 572)
("'13:03:19.43396'", 160, 70, 21, 284, 257)
("'13:03:19.43396'", 163, 499, 551, 1180, 690)
("'13:03:19.60814'", 100, 614, 272, 825, 344)
("'13:03:19.60814'", 127, 189, 294, 504, 404)
("'13:03:19.60814'", 129, 808, 192, 1301, 422)
("'13:03:19.60814'", 132, 639, 381, 1084, 522)
("'13:03:19.60814'", 147, -5, 324, 592, 720)
("'13:03:19.60814'", 151, 524, 399, 821, 520)
("'13:03:19.60814'", 164, 25, 111, 144, 375)
("'13:03:19.60814'", 166, 666, 490, 1059, 654)
("'13:03:19.78626'", 15, 920, 151, 1278, 383)
("'13:03:19.78626'", 101, 675, 448, 1155, 614)
("'13:03:19.78626'", 129, 902, 179, 1306, 377)
("'13:03:19.78626'", 132, 620, 321, 1111, 476)
("'13:03:19.78626'", 144, 552, 326, 1111, 477)
("'13:03:19.78626'", 147, 54, 282, 642, 660)
("'13:03:19.78626'", 157, 709, 535, 1345, 715)
("'13:03:19.78626'", 169, 34, 136, 261, 370)
("'13:03:19.96086'", 101, 741, 426, 1259, 596)
("'13:03:19.96086'", 116, 81, 268, 809, 590)
("'13:03:19.96086'", 132, 728, 288, 1157, 419)
("'13:03:19.96086'", 169, 80, 53, 432, 355)
("'13:03:20.17049'", 48, 80, 257, 1039, 552)
("'13:03:20.17049'", 112, 48, 486, 411, 704)
("'13:03:20.17049'", 116, 129, 247, 900, 549)
("'13:03:20.17049'", 129, 1024, 296, 1247, 404)
("'13:03:20.17049'", 169, 106, 9, 593, 314)
("'13:03:20.34467'", 48, 219, 218, 1236, 548)
("'13:03:20.34467'", 65, 14, 7, 862, 290)
("'13:03:20.34467'", 112, 49, 540, 419, 719)
("'13:03:20.52658'", 65, 178, 0, 1080, 283)
("'13:03:20.52658'", 88, 452, 241, 1245, 577)
("'13:03:20.52658'", 147, 8, 380, 282, 558)
("'13:03:20.52658'", 183, 75, 546, 635, 707)
("'13:03:20.52658'", 184, 830, 635, 1245, 717)
("'13:03:20.69529'", 49, 572, 266, 1317, 666)
("'13:03:20.69529'", 65, 340, 8, 1328, 318)
("'13:03:20.69529'", 147, 37, 447, 315, 618)
("'13:03:20.86713'", 49, 694, 345, 1327, 714)
("'13:03:20.86713'", 88, 453, 16, 1263, 370)
("'13:03:20.86713'", 144, 499, 281, 957, 408)
("'13:03:20.86713'", 147, 19, 508, 314, 681)
("'13:03:20.86713'", 169, 338, 357, 532, 478)
("'13:03:21.03714'", 49, 867, 423, 1311, 711)
("'13:03:21.03714'", 88, 526, 43, 1334, 424)
("'13:03:21.03714'", 112, 1, 563, 328, 711)
("'13:03:21.21503'", 15, 782, 131, 1286, 477)
("'13:03:21.21503'", 73, 152, 105, 340, 255)
("'13:03:21.21503'", 130, 82, 432, 268, 525)
("'13:03:21.21503'", 151, 746, 441, 1282, 661)
("'13:03:21.21503'", 169, 315, 447, 518, 570)
("'13:03:21.21503'", 173, 500, 330, 959, 477)
("'13:03:21.21503'", 187, 559, 328, 926, 487)
("'13:03:21.38446'", 19, 584, 336, 1064, 523)
("'13:03:21.38446'", 49, 913, 469, 1287, 720)
("'13:03:21.38446'", 151, 808, 483, 1314, 706)
("'13:03:21.38446'", 164, 160, 143, 278, 319)
("'13:03:21.38446'", 173, 569, 371, 979, 502)
("'13:03:21.55534'", 188, 298, 511, 629, 647)
("'13:03:21.72900'", 19, 849, 570, 1250, 719)
("'13:03:21.72900'", 65, 778, 384, 1278, 557)
("'13:03:21.72900'", 188, 444, 536, 735, 667)
("'13:03:21.72900'", 202, 807, 568, 1297, 721)
("'13:03:21.90573'", 69, 40, 503, 265, 593)
("'13:03:21.90573'", 151, 959, 583, 1257, 709)
("'13:03:21.90573'", 169, 359, 617, 563, 715)
("'13:03:21.90573'", 187, 847, 362, 1289, 556)
("'13:03:21.90573'", 188, 500, 493, 830, 648)
("'13:03:22.08170'", 88, 993, 529, 1275, 666)
("'13:03:22.08170'", 129, 892, 315, 1297, 528)
("'13:03:22.08170'", 188, 564, 490, 818, 612)
("'13:03:22.08170'", 208, 331, 537, 590, 649)
("'13:03:22.25689'", 15, 536, 432, 793, 602)
("'13:03:22.25689'", 88, 1025, 529, 1265, 646)
("'13:03:22.25689'", 129, 913, 300, 1284, 510)
("'13:03:22.25689'", 151, 961, 508, 1280, 644)
("'13:03:22.25689'", 164, 8, 522, 104, 654)
("'13:03:22.25689'", 188, 509, 447, 840, 606)
("'13:03:22.25689'", 209, -8, 531, 128, 639)
