['RX Timestamp', 'Tracked ID', 'BBox Coords (xmin, ymin, xmax, ymax)']
("'13:06:14.84934'", 19, 108, 442, 608, 656)
("'13:06:14.84934'", 20, 290, 346, 841, 513)
("'13:06:14.84934'", 32, 831, 642, 1285, 719)
("'13:06:15.06455'", 1, 1057, 357, 1268, 554)
("'13:06:15.06455'", 12, 1041, 367, 1304, 535)
("'13:06:15.06455'", 16, 776, 581, 1212, 721)
("'13:06:15.06455'", 19, 154, 460, 724, 668)
("'13:06:15.06455'", 20, 361, 346, 962, 528)
("'13:06:15.24616'", 1, 1110, 359, 1283, 521)
("'13:06:15.24616'", 9, 808, 606, 1290, 719)
("'13:06:15.24616'", 19, 245, 463, 791, 657)
("'13:06:15.24616'", 20, 445, 354, 981, 514)
("'13:06:15.42042'", 4, 263, 427, 858, 667)
("'13:06:15.42042'", 9, 828, 610, 1288, 719)
("'13:06:15.42042'", 19, 304, 451, 835, 640)
("'13:06:15.42042'", 20, 517, 352, 1036, 515)
("'13:06:15.59079'", 19, 348, 438, 895, 632)
("'13:06:15.59079'", 20, 583, 344, 1120, 518)
("'13:06:15.76345'", 4, 455, 419, 984, 632)
("'13:06:15.76345'", 19, 433, 416, 994, 615)
("'13:06:15.76345'", 20, 665, 328, 1189, 502)
("'13:06:15.76345'", 36, 453, 563, 1322, 717)
("'13:06:15.76345'", 37, 2, 377, 211, 550)
("'13:06:15.93622'", 19, 547, 372, 1078, 556)
("'13:06:15.93622'", 20, 717, 281, 1282, 473)
("'13:06:15.93622'", 36, 489, 537, 1414, 714)
("'13:06:15.93622'", 37, 28, 324, 293, 533)
("'13:06:15.93622'", 38, 10, 494, 205, 607)
("'13:06:16.10891'", 4, 754, 269, 1253, 467)
("'13:06:16.10891'", 19, 610, 320, 1198, 523)
("'13:06:16.10891'", 37, 26, 294, 382, 558)
("'13:06:16.10891'", 38, -7, 437, 301, 614)
("'13:06:16.10891'", 39, 710, 488, 1322, 712)
("'13:06:16.28203'", 19, 668, 267, 1266, 477)
("'13:06:16.28203'", 37, 82, 278, 405, 481)
("'13:06:16.28203'", 39, 763, 454, 1363, 689)
("'13:06:16.45492'", 12, 944, 430, 1274, 633)
("'13:06:16.45492'", 19, 705, 215, 1321, 438)
("'13:06:16.45492'", 37, 159, 255, 494, 431)
("'13:06:16.45492'", 44, 64, 418, 408, 550)
("'13:06:16.45492'", 45, 54, 574, 391, 719)
("'13:06:16.62819'", 5, 1034, 402, 1259, 658)
("'13:06:16.62819'", 37, 225, 231, 583, 389)
("'13:06:16.62819'", 38, 182, 403, 407, 517)
("'13:06:16.62819'", 42, 816, 191, 1263, 418)
("'13:06:16.62819'", 44, 139, 408, 438, 521)
("'13:06:16.62819'", 45, 72, 568, 479, 720)
("'13:06:16.62819'", 48, 598, 296, 758, 372)
("'13:06:16.80058'", 37, 163, 207, 645, 401)
("'13:06:16.80058'", 42, 825, 171, 1291, 410)
("'13:06:16.80058'", 44, 138, 395, 503, 534)
("'13:06:16.80058'", 45, 90, 561, 574, 718)
("'13:06:16.97147'", 37, 319, 179, 759, 366)
("'13:06:16.97147'", 38, 206, 409, 484, 549)
("'13:06:16.97147'", 39, 831, 438, 1236, 598)
("'13:06:16.97147'", 42, 885, 179, 1301, 404)
("'13:06:16.97147'", 44, 180, 396, 523, 531)
("'13:06:16.97147'", 45, 143, 562, 694, 720)
("'13:06:16.97147'", 55, 23, 557, 262, 708)
("'13:06:17.14751'", 1, 994, 195, 1261, 409)
("'13:06:17.14751'", 37, 439, 177, 812, 347)
("'13:06:17.14751'", 39, 853, 438, 1278, 611)
("'13:06:17.14751'", 45, 244, 562, 841, 720)
("'13:06:17.14751'", 55, 49, 577, 298, 718)
("'13:06:17.14751'", 59, 0, 316, 177, 510)
("'13:06:17.14751'", 60, 228, 403, 654, 561)
("'13:06:17.32837'", 5, 1122, 247, 1286, 449)
("'13:06:17.32837'", 9, 374, 553, 1090, 720)
("'13:06:17.32837'", 37, 579, 202, 886, 336)
("'13:06:17.32837'", 45, 356, 563, 1002, 720)
("'13:06:17.32837'", 48, 546, 179, 923, 361)
("'13:06:17.32837'", 59, 34, 320, 249, 530)
("'13:06:17.32837'", 60, 343, 446, 677, 570)
("'13:06:17.32837'", 64, 41, 595, 450, 717)
("'13:06:17.32837'", 65, 1015, 479, 1248, 619)
("'13:06:17.32837'", 66, 697, 358, 932, 435)
("'13:06:17.32837'", 67, 289, 290, 568, 383)
("'13:06:17.50657'", 44, 420, 459, 725, 577)
("'13:06:17.50657'", 48, 655, 190, 1012, 341)
("'13:06:17.50657'", 54, 513, 545, 1290, 720)
("'13:06:17.50657'", 59, 66, 323, 341, 546)
("'13:06:17.50657'", 66, 783, 374, 998, 447)
("'13:06:17.50657'", 67, 367, 304, 623, 392)
("'13:06:17.67998'", 19, 698, 200, 1133, 365)
("'13:06:17.67998'", 36, 567, 571, 1269, 709)
("'13:06:17.67998'", 38, 434, 319, 633, 410)
("'13:06:17.67998'", 44, 499, 473, 803, 584)
("'13:06:17.67998'", 54, 549, 561, 1268, 717)
("'13:06:17.67998'", 55, -17, 613, 149, 713)
("'13:06:17.67998'", 59, 60, 343, 424, 586)
("'13:06:17.86016'", 20, 775, 213, 1244, 369)
("'13:06:17.86016'", 45, 659, 547, 1311, 707)
("'13:06:17.86016'", 53, 743, 547, 1279, 719)
("'13:06:17.86016'", 55, 24, 633, 177, 718)
("'13:06:17.86016'", 59, 72, 362, 485, 598)
("'13:06:17.86016'", 60, 572, 494, 873, 599)
("'13:06:17.86016'", 66, 871, 414, 1100, 492)
("'13:06:17.86016'", 67, 461, 342, 694, 421)
("'13:06:17.86016'", 73, 265, 634, 737, 716)
("'13:06:18.03606'", 20, 831, 215, 1284, 371)
("'13:06:18.03606'", 38, 512, 334, 734, 427)
("'13:06:18.03606'", 53, 774, 554, 1275, 715)
("'13:06:18.03606'", 59, 115, 369, 567, 575)
("'13:06:18.03606'", 60, 620, 484, 934, 592)
("'13:06:18.03606'", 64, -33, 601, 324, 718)
("'13:06:18.03606'", 66, 908, 412, 1126, 486)
("'13:06:18.03606'", 67, 489, 340, 738, 425)
("'13:06:18.03606'", 75, 662, 102, 766, 186)
("'13:06:18.21915'", 9, 352, 591, 903, 718)
("'13:06:18.21915'", 39, 667, 466, 973, 596)
("'13:06:18.21915'", 42, 711, 466, 946, 591)
("'13:06:18.21915'", 48, 918, 209, 1289, 369)
("'13:06:18.21915'", 53, 803, 547, 1313, 719)
("'13:06:18.21915'", 59, 147, 356, 693, 581)
("'13:06:18.21915'", 66, 910, 409, 1143, 486)
("'13:06:18.21915'", 67, 521, 339, 753, 416)
("'13:06:18.21915'", 76, -17, 356, 203, 513)
("'13:06:18.21915'", 77, -45, 578, 363, 720)
("'13:06:18.43076'", 1, 1029, 497, 1279, 700)
("'13:06:18.43076'", 9, 490, 556, 1101, 715)
("'13:06:18.43076'", 12, 972, 207, 1273, 387)
("'13:06:18.43076'", 39, 691, 452, 1012, 586)
("'13:06:18.43076'", 59, 232, 326, 820, 544)
("'13:06:18.43076'", 65, 970, 515, 1282, 699)
("'13:06:18.43076'", 76, 8, 355, 220, 503)
("'13:06:18.43076'", 81, 18, 633, 454, 716)
("'13:06:18.61228'", 9, 599, 557, 1211, 717)
("'13:06:18.61228'", 12, 1022, 213, 1300, 400)
("'13:06:18.61228'", 39, 763, 450, 1087, 582)
("'13:06:18.61228'", 44, 987, 406, 1220, 489)
("'13:06:18.61228'", 59, 303, 328, 904, 533)
("'13:06:18.61228'", 60, 743, 452, 1110, 581)
("'13:06:18.61228'", 75, 644, 100, 769, 198)
("'13:06:18.61228'", 76, 25, 347, 253, 493)
("'13:06:18.61228'", 77, -1, 625, 257, 715)
("'13:06:18.61228'", 81, -21, 611, 535, 717)
("'13:06:18.61228'", 86, 9, 139, 143, 330)
("'13:06:18.79159'", 56, 664, 541, 1262, 710)
("'13:06:18.79159'", 59, 411, 307, 1050, 508)
("'13:06:18.79159'", 76, 98, 337, 338, 475)
("'13:06:18.79159'", 86, 49, 136, 246, 378)
("'13:06:18.79159'", 88, -11, 596, 485, 716)
("'13:06:18.97391'", 36, -9, 581, 636, 712)
("'13:06:18.97391'", 53, 773, 525, 1276, 709)
("'13:06:18.97391'", 59, 552, 290, 1249, 505)
("'13:06:18.97391'", 76, 184, 351, 467, 477)
("'13:06:18.97391'", 88, 32, 567, 636, 713)
("'13:06:18.97391'", 91, 3, 381, 151, 566)
("'13:06:19.15233'", 19, 128, 334, 555, 485)
("'13:06:19.15233'", 38, 616, 239, 1255, 496)
("'13:06:19.15233'", 39, 817, 518, 1295, 716)
("'13:06:19.15233'", 59, 568, 246, 1340, 488)
("'13:06:19.15233'", 65, 863, 490, 1255, 715)
("'13:06:19.15233'", 88, -1, 542, 728, 719)
("'13:06:19.15233'", 91, 34, 376, 191, 561)
("'13:06:19.32762'", 19, 114, 276, 625, 467)
("'13:06:19.32762'", 38, 649, 228, 1289, 488)
("'13:06:19.32762'", 55, -5, 404, 270, 560)
("'13:06:19.32762'", 65, 908, 484, 1305, 719)
("'13:06:19.32762'", 88, 56, 524, 852, 717)
("'13:06:19.32762'", 100, -21, 153, 190, 363)
("'13:06:19.50528'", 12, 999, 487, 1299, 712)
("'13:06:19.50528'", 19, 250, 336, 632, 478)
("'13:06:19.50528'", 42, 753, 211, 1294, 476)
("'13:06:19.50528'", 55, -11, 401, 330, 604)
("'13:06:19.50528'", 88, 203, 524, 984, 710)
("'13:06:19.50528'", 100, 24, 156, 228, 347)
("'13:06:19.68803'", 5, 1125, 470, 1271, 682)
("'13:06:19.68803'", 19, 266, 344, 657, 490)
("'13:06:19.68803'", 42, 818, 225, 1283, 456)
("'13:06:19.68803'", 55, 22, 439, 324, 604)
("'13:06:19.68803'", 64, 319, 380, 636, 486)
("'13:06:19.68803'", 88, 230, 488, 1175, 719)
("'13:06:19.68803'", 100, -13, 119, 274, 391)
("'13:06:19.86918'", 19, 322, 385, 693, 512)
("'13:06:19.86918'", 42, 880, 215, 1292, 428)
("'13:06:19.86918'", 55, 15, 473, 363, 655)
("'13:06:19.86918'", 88, 316, 449, 1334, 720)
("'13:06:19.86918'", 100, -7, 122, 297, 440)
("'13:06:19.86918'", 110, 743, 152, 948, 274)
("'13:06:20.04173'", 1, 1004, 220, 1267, 424)
("'13:06:20.04173'", 19, 341, 380, 763, 514)
("'13:06:20.04173'", 42, 964, 224, 1301, 410)
("'13:06:20.04173'", 48, 883, 353, 1106, 454)
("'13:06:20.04173'", 55, 90, 495, 457, 677)
("'13:06:20.04173'", 88, 478, 460, 1366, 716)
("'13:06:20.04173'", 91, 12, 478, 301, 702)
("'13:06:20.04173'", 100, 43, 186, 317, 439)
("'13:06:20.04173'", 110, 816, 189, 981, 285)
("'13:06:20.21756'", 1, 1062, 223, 1267, 394)
("'13:06:20.21756'", 39, 658, 444, 1300, 711)
("'13:06:20.21756'", 55, 264, 492, 578, 648)
("'13:06:20.21756'", 56, 365, 349, 926, 513)
("'13:06:20.21756'", 67, 971, 364, 1213, 443)
("'13:06:20.21756'", 86, 1102, 221, 1280, 406)
("'13:06:20.21756'", 91, 40, 448, 402, 698)
("'13:06:20.21756'", 100, 104, 261, 388, 443)
("'13:06:20.39553'", 12, 959, 432, 1241, 646)
("'13:06:20.39553'", 39, 761, 434, 1341, 716)
("'13:06:20.39553'", 42, 1013, 183, 1226, 300)
("'13:06:20.39553'", 48, 659, 362, 980, 504)
("'13:06:20.39553'", 59, 966, 195, 1241, 282)
("'13:06:20.39553'", 60, 1035, 343, 1289, 443)
("'13:06:20.39553'", 77, 137, 295, 552, 435)
("'13:06:20.39553'", 91, 102, 467, 539, 696)
("'13:06:20.56962'", 9, 673, 590, 1205, 720)
("'13:06:20.56962'", 12, 981, 447, 1266, 631)
("'13:06:20.56962'", 56, 708, 359, 1128, 493)
("'13:06:20.56962'", 77, 200, 315, 587, 432)
("'13:06:20.56962'", 91, 67, 453, 644, 714)
("'13:06:20.56962'", 116, 2, 376, 486, 583)
("'13:06:20.74407'", 5, 1132, 376, 1275, 581)
("'13:06:20.74407'", 9, 699, 575, 1304, 717)
("'13:06:20.74407'", 38, 762, 346, 1097, 489)
("'13:06:20.74407'", 42, 1022, 184, 1233, 300)
("'13:06:20.74407'", 56, 753, 355, 1156, 489)
("'13:06:20.74407'", 77, 197, 296, 670, 443)
("'13:06:20.74407'", 91, 29, 421, 731, 718)
("'13:06:20.74407'", 116, -7, 362, 568, 613)
("'13:06:20.92031'", 53, 782, 323, 1188, 483)
("'13:06:20.92031'", 77, 235, 283, 703, 428)
("'13:06:20.92031'", 88, 774, 571, 1270, 718)
("'13:06:20.92031'", 91, 140, 469, 760, 706)
("'13:06:20.92031'", 123, 98, 380, 575, 555)
("'13:06:21.09594'", 5, 1142, 453, 1272, 616)
("'13:06:21.09594'", 19, 834, 562, 1331, 729)
("'13:06:21.09594'", 39, 861, 290, 1223, 461)
("'13:06:21.09594'", 42, 1019, 175, 1217, 281)
("'13:06:21.09594'", 91, 213, 447, 878, 695)
("'13:06:21.09594'", 123, 188, 337, 742, 540)
("'13:06:21.27182'", 55, 959, 548, 1286, 715)
("'13:06:21.27182'", 56, 852, 302, 1289, 449)
("'13:06:21.27182'", 59, 843, 311, 1273, 445)
("'13:06:21.27182'", 76, 721, 350, 979, 467)
("'13:06:21.27182'", 91, 248, 430, 951, 701)
("'13:06:21.27182'", 114, 275, 281, 779, 554)
("'13:06:21.44853'", 1, 1021, 491, 1274, 710)
("'13:06:21.44853'", 39, 974, 304, 1273, 448)
("'13:06:21.44853'", 65, 1016, 539, 1272, 708)
("'13:06:21.44853'", 77, 390, 245, 849, 382)
("'13:06:21.44853'", 91, 254, 388, 1047, 696)
("'13:06:21.44853'", 116, 344, 293, 871, 522)
("'13:06:21.44853'", 123, 292, 301, 882, 514)
("'13:06:21.65784'", 48, -25, 389, 273, 524)
("'13:06:21.65784'", 60, 951, 318, 1262, 439)
("'13:06:21.65784'", 77, 433, 243, 917, 387)
("'13:06:21.65784'", 91, 355, 387, 1119, 689)
("'13:06:21.65784'", 116, 426, 238, 993, 476)
("'13:06:21.65784'", 123, 400, 259, 1018, 483)
("'13:06:21.83280'", 91, 493, 380, 1213, 652)
("'13:06:21.83280'", 116, 569, 197, 991, 374)
("'13:06:21.83280'", 123, 523, 231, 1166, 460)
("'13:06:22.00449'", 91, 587, 397, 1255, 641)
("'13:06:22.00449'", 123, 588, 199, 1277, 440)
("'13:06:22.18012'", 91, 580, 386, 1291, 643)
("'13:06:22.18012'", 100, 12, 585, 256, 717)
("'13:06:22.18012'", 123, 599, 176, 1305, 431)
("'13:06:22.18012'", 133, 37, 353, 248, 618)
("'13:06:22.35213'", 53, 681, 150, 1186, 339)
("'13:06:22.35213'", 91, 605, 381, 1293, 638)
("'13:06:22.35213'", 114, -11, 393, 384, 616)
("'13:06:22.35213'", 116, 734, 200, 1286, 436)
("'13:06:22.35213'", 133, 79, 368, 302, 611)
("'13:06:22.52932'", 39, 787, 168, 1292, 425)
("'13:06:22.52932'", 77, 722, 128, 1282, 296)
("'13:06:22.52932'", 91, 599, 353, 1305, 632)
("'13:06:22.52932'", 114, 9, 373, 417, 604)
("'13:06:22.70585'", 12, 911, 173, 1272, 404)
("'13:06:22.70585'", 38, 710, 368, 1295, 649)
("'13:06:22.70585'", 39, 793, 121, 1302, 389)
("'13:06:22.70585'", 64, 787, 130, 1260, 282)
("'13:06:22.70585'", 114, -13, 379, 489, 664)
("'13:06:22.70585'", 137, 13, 112, 155, 368)
("'13:06:22.89433'", 12, 1019, 216, 1279, 386)
("'13:06:22.89433'", 39, 876, 104, 1255, 300)
("'13:06:22.89433'", 53, 848, 110, 1295, 288)
("'13:06:22.89433'", 65, 771, 346, 1280, 675)
("'13:06:22.89433'", 100, 8, 578, 233, 699)
("'13:06:22.89433'", 114, 55, 394, 495, 614)
("'13:06:22.89433'", 137, 43, 55, 251, 387)
("'13:06:22.89433'", 139, 453, 584, 1416, 719)
("'13:06:23.06508'", 39, 914, 97, 1281, 289)
("'13:06:23.06508'", 65, 815, 374, 1276, 673)
("'13:06:23.06508'", 100, 17, 574, 271, 717)
("'13:06:23.06508'", 114, 85, 406, 589, 624)
("'13:06:23.06508'", 116, 971, 345, 1267, 474)
("'13:06:23.06508'", 137, 69, 110, 296, 395)
("'13:06:23.23853'", 1, 939, 391, 1261, 663)
("'13:06:23.23853'", 12, 1062, 339, 1270, 474)
("'13:06:23.23853'", 39, 944, 95, 1283, 279)
("'13:06:23.23853'", 59, 78, 405, 756, 628)
("'13:06:23.23853'", 100, 46, 552, 362, 714)
("'13:06:23.23853'", 137, 82, 119, 380, 406)
("'13:06:23.40990'", 1, 958, 423, 1256, 654)
("'13:06:23.40990'", 39, 968, 115, 1333, 334)
("'13:06:23.40990'", 59, 76, 402, 823, 651)
("'13:06:23.40990'", 65, 953, 460, 1279, 670)
("'13:06:23.40990'", 100, 77, 567, 428, 717)
("'13:06:23.40990'", 137, 108, 162, 483, 421)
("'13:06:23.58431'", 1, 1021, 466, 1273, 660)
("'13:06:23.58431'", 39, 1064, 98, 1326, 290)
("'13:06:23.58431'", 59, 178, 406, 906, 640)
("'13:06:23.58431'", 100, 77, 569, 494, 712)
("'13:06:23.58431'", 137, 104, 156, 600, 425)
("'13:06:23.58431'", 143, 470, 588, 881, 717)
("'13:06:23.75542'", 59, 287, 411, 1039, 645)
("'13:06:23.75542'", 100, 68, 548, 622, 718)
("'13:06:23.75542'", 114, 36, 149, 770, 440)
("'13:06:23.75542'", 145, -7, 470, 253, 669)
("'13:06:23.93309'", 1, 1143, 493, 1296, 629)
("'13:06:23.93309'", 91, 425, 382, 1176, 666)
("'13:06:23.93309'", 114, 125, 163, 885, 440)
("'13:06:23.93309'", 145, 20, 475, 325, 698)
("'13:06:24.10683'", 42, 6, 478, 427, 701)
("'13:06:24.10683'", 91, 532, 374, 1282, 656)
("'13:06:24.10683'", 114, 262, 159, 1055, 447)
("'13:06:24.10683'", 150, 73, 0, 190, 276)
("'13:06:24.28058'", 42, 49, 455, 483, 686)
("'13:06:24.28058'", 91, 585, 363, 1304, 639)
("'13:06:24.28058'", 114, 370, 146, 1173, 434)
("'13:06:24.28058'", 150, 121, 5, 322, 288)
("'13:06:24.44978'", 42, 103, 458, 496, 641)
("'13:06:24.44978'", 53, 458, 129, 1236, 444)
("'13:06:24.44978'", 91, 645, 355, 1292, 612)
("'13:06:24.44978'", 114, 453, 135, 1286, 439)
("'13:06:24.44978'", 137, 23, 9, 556, 289)
("'13:06:24.62290'", 42, 88, 406, 583, 624)
("'13:06:24.62290'", 53, 546, 98, 1293, 414)
("'13:06:24.62290'", 91, 727, 335, 1301, 573)
("'13:06:24.62290'", 137, 60, 7, 627, 276)
("'13:06:24.79300'", 53, 595, 44, 1310, 366)
("'13:06:24.79300'", 65, 839, 298, 1264, 553)
("'13:06:24.79300'", 100, 131, 405, 626, 562)
("'13:06:24.79300'", 137, 88, 0, 769, 266)
("'13:06:24.79300'", 155, 11, 562, 464, 715)
("'13:06:24.79300'", 157, 393, 528, 1435, 709)
("'13:06:25.00493'", 42, 261, 361, 678, 535)
("'13:06:25.00493'", 53, 729, 24, 1345, 338)
("'13:06:25.00493'", 65, 875, 298, 1294, 547)
("'13:06:25.00493'", 137, 181, 0, 910, 242)
("'13:06:25.00493'", 155, -57, 539, 428, 720)
("'13:06:25.00493'", 157, 427, 519, 1432, 714)
("'13:06:25.17396'", 39, 993, 294, 1292, 543)
("'13:06:25.17396'", 42, 324, 335, 753, 505)
("'13:06:25.17396'", 53, 872, 50, 1336, 320)
("'13:06:25.17396'", 100, 263, 327, 806, 503)
("'13:06:25.17396'", 114, 711, 507, 1269, 712)
("'13:06:25.17396'", 137, 394, 0, 1099, 218)
("'13:06:25.17396'", 145, 2, 249, 263, 449)
("'13:06:25.17396'", 155, -5, 519, 490, 713)
("'13:06:25.17396'", 159, 218, 500, 647, 632)
("'13:06:25.35224'", 42, 441, 296, 873, 457)
("'13:06:25.35224'", 114, 760, 500, 1287, 698)
("'13:06:25.35224'", 137, 515, 0, 1246, 210)
("'13:06:25.35224'", 145, 42, 259, 293, 419)
("'13:06:25.35224'", 150, 1189, 296, 1343, 521)
("'13:06:25.35224'", 155, 33, 473, 602, 695)
("'13:06:25.35224'", 159, 363, 465, 732, 586)
("'13:06:25.52805'", 39, 1017, 483, 1265, 689)
("'13:06:25.52805'", 59, 815, 432, 1296, 594)
("'13:06:25.52805'", 65, 791, 504, 1073, 675)
("'13:06:25.52805'", 100, 461, 255, 1026, 430)
("'13:06:25.52805'", 137, 673, 0, 1264, 166)
("'13:06:25.52805'", 145, 70, 254, 352, 400)
("'13:06:25.52805'", 155, 81, 443, 659, 656)
("'13:06:25.52805'", 165, 843, 430, 1254, 607)
("'13:06:25.52805'", 167, -9, 640, 497, 713)
("'13:06:25.70672'", 39, 1028, 479, 1273, 678)
("'13:06:25.70672'", 42, 538, 249, 973, 414)
("'13:06:25.70672'", 137, 737, 0, 1258, 135)
("'13:06:25.70672'", 143, 861, 424, 1283, 553)
("'13:06:25.70672'", 145, 109, 237, 412, 389)
("'13:06:25.70672'", 155, 125, 417, 742, 638)
("'13:06:25.70672'", 164, 4, 320, 169, 428)
("'13:06:25.88486'", 42, 569, 244, 976, 394)
("'13:06:25.88486'", 100, 543, 248, 1005, 392)
("'13:06:25.88486'", 137, 799, 0, 1324, 143)
("'13:06:25.88486'", 145, 149, 235, 450, 390)
("'13:06:25.88486'", 155, 189, 412, 819, 626)
("'13:06:25.88486'", 165, 893, 416, 1214, 554)
("'13:06:25.88486'", 169, -5, 585, 649, 720)
("'13:06:25.88486'", 174, 904, 479, 1314, 686)
("'13:06:25.88486'", 176, 905, 192, 1174, 330)
("'13:06:26.06944'", 39, 1013, 488, 1264, 683)
("'13:06:26.06944'", 59, 899, 422, 1243, 541)
("'13:06:26.06944'", 91, 912, 414, 1191, 540)
("'13:06:26.06944'", 100, 573, 212, 1095, 397)
("'13:06:26.06944'", 137, 919, 0, 1371, 146)
("'13:06:26.06944'", 145, 170, 232, 493, 389)
("'13:06:26.06944'", 155, 299, 410, 906, 614)
("'13:06:26.06944'", 176, 961, 159, 1253, 309)
("'13:06:26.06944'", 177, 675, 595, 1075, 710)
("'13:06:26.25193'", 42, 651, 209, 1159, 408)
("'13:06:26.25193'", 53, 1069, 186, 1250, 308)
("'13:06:26.25193'", 145, 144, 250, 542, 426)
("'13:06:26.25193'", 155, 382, 417, 1034, 635)
("'13:06:26.25193'", 165, 957, 440, 1261, 567)
("'13:06:26.25193'", 174, 974, 431, 1243, 567)
("'13:06:26.25193'", 182, 40, 256, 280, 497)
("'13:06:26.43265'", 42, 767, 249, 1216, 424)
("'13:06:26.43265'", 145, 212, 279, 654, 452)
("'13:06:26.43265'", 155, 494, 446, 1210, 672)
("'13:06:26.43265'", 159, 744, 247, 1226, 405)
("'13:06:26.43265'", 182, 78, 310, 377, 543)
("'13:06:26.43265'", 191, 9, 523, 269, 675)
("'13:06:26.61667'", 91, 828, 253, 1276, 457)
("'13:06:26.61667'", 145, 291, 317, 738, 491)
("'13:06:26.61667'", 155, 592, 480, 1312, 711)
("'13:06:26.61667'", 182, 87, 356, 457, 589)
("'13:06:26.61667'", 191, 43, 578, 296, 723)
("'13:06:26.61667'", 193, 298, 534, 805, 720)
("'13:06:26.79166'", 91, 921, 258, 1313, 478)
("'13:06:26.79166'", 114, 755, 503, 1280, 706)
("'13:06:26.79166'", 145, 402, 347, 860, 522)
("'13:06:26.79166'", 169, 389, 575, 1080, 720)
("'13:06:26.79166'", 182, 93, 390, 606, 639)
("'13:06:26.79166'", 195, 465, 588, 895, 720)
("'13:06:26.96754'", 53, 1004, 283, 1298, 505)
("'13:06:26.96754'", 145, 473, 368, 940, 542)
("'13:06:26.96754'", 165, 864, 531, 1276, 718)
("'13:06:26.96754'", 182, 140, 402, 727, 645)
("'13:06:27.14146'", 53, 1046, 261, 1283, 462)
("'13:06:27.14146'", 145, 532, 367, 1011, 548)
("'13:06:27.14146'", 165, 905, 539, 1281, 714)
("'13:06:27.14146'", 182, 226, 399, 832, 625)
("'13:06:27.31776'", 53, 1063, 279, 1260, 445)
("'13:06:27.31776'", 65, 1025, 517, 1272, 664)
("'13:06:27.31776'", 145, 562, 363, 1041, 545)
("'13:06:27.31776'", 169, 546, 586, 1163, 717)
("'13:06:27.31776'", 182, 259, 390, 880, 606)
