['RX Timestamp', 'Tracked ID', 'BBox Coords (xmin, ymin, xmax, ymax)']
("'13:06:36.64328'", 90, 963, 372, 1269, 599)
("'13:06:36.81858'", 90, 1009, 361, 1286, 573)
("'13:06:37.00020'", 62, 829, 511, 1300, 687)
("'13:06:37.00020'", 109, 529, 540, 1298, 716)
("'13:06:37.00020'", 112, -15, 393, 216, 515)
("'13:06:37.00020'", 113, 786, 386, 946, 466)
("'13:06:37.17408'", 73, 571, 519, 1276, 717)
("'13:06:37.17408'", 105, 645, 429, 880, 551)
("'13:06:37.17408'", 109, 538, 532, 1298, 708)
("'13:06:37.35296'", 14, 598, 493, 1288, 728)
("'13:06:37.35296'", 42, 651, 478, 1265, 723)
("'13:06:37.35296'", 114, 610, 386, 844, 531)
("'13:06:37.52411'", 42, 701, 470, 1293, 720)
("'13:06:37.52411'", 105, 623, 362, 880, 493)
("'13:06:37.52411'", 114, 567, 321, 893, 528)
("'13:06:37.69710'", 82, 776, 432, 1287, 699)
("'13:06:37.69710'", 105, 687, 334, 953, 470)
("'13:06:37.69710'", 114, 668, 326, 916, 474)
("'13:06:37.69710'", 115, -16, 250, 181, 428)
("'13:06:37.87067'", 105, 720, 320, 1007, 464)
("'13:06:37.87067'", 113, 781, 237, 1074, 380)
("'13:06:37.87067'", 115, -10, 214, 183, 408)
("'13:06:38.04249'", 115, 27, 188, 209, 356)
("'13:06:38.04249'", 137, 274, 289, 462, 413)
("'13:06:38.22321'", 3, 675, 312, 1068, 467)
("'13:06:38.22321'", 82, 768, 436, 1042, 582)
("'13:06:38.22321'", 115, 37, 174, 247, 343)
("'13:06:38.22321'", 138, 129, 540, 535, 714)
("'13:06:38.40802'", 3, 670, 304, 1186, 506)
("'13:06:38.40802'", 82, 730, 424, 1117, 623)
("'13:06:38.40802'", 115, 24, 166, 275, 351)
("'13:06:38.40802'", 138, 121, 547, 533, 719)
("'13:06:38.58012'", 62, 712, 333, 1226, 519)
("'13:06:38.58012'", 82, 732, 476, 1117, 666)
("'13:06:38.58012'", 114, 531, 219, 688, 308)
("'13:06:38.58012'", 115, 18, 165, 293, 359)
("'13:06:38.58012'", 138, 108, 546, 545, 716)
("'13:06:38.58012'", 145, -13, 328, 134, 455)
("'13:06:38.76450'", 42, 738, 491, 1244, 711)
("'13:06:38.76450'", 73, 77, 562, 626, 718)
("'13:06:38.76450'", 105, 773, 344, 1274, 592)
("'13:06:38.76450'", 112, -6, 460, 281, 611)
("'13:06:38.76450'", 115, 49, 191, 354, 377)
("'13:06:38.76450'", 145, 8, 349, 150, 470)
("'13:06:38.76450'", 146, 189, 365, 326, 499)
("'13:06:38.93689'", 1, 609, 255, 781, 359)
("'13:06:38.93689'", 14, 228, 561, 735, 715)
("'13:06:38.93689'", 42, 843, 527, 1286, 720)
("'13:06:38.93689'", 105, 838, 387, 1272, 594)
("'13:06:38.93689'", 113, 749, 223, 1291, 489)
("'13:06:38.93689'", 115, 119, 186, 477, 390)
("'13:06:38.93689'", 137, 6, 434, 342, 645)
("'13:06:39.11224'", 14, 292, 561, 826, 717)
("'13:06:39.11224'", 105, 911, 418, 1297, 606)
("'13:06:39.11224'", 112, 36, 431, 467, 658)
("'13:06:39.11224'", 115, 175, 194, 579, 410)
("'13:06:39.11224'", 137, 19, 447, 432, 708)
("'13:06:39.28566'", 14, 309, 552, 890, 720)
("'13:06:39.28566'", 90, 1015, 434, 1272, 612)
("'13:06:39.28566'", 104, -5, 0, 189, 102)
("'13:06:39.28566'", 112, 15, 441, 558, 722)
("'13:06:39.28566'", 115, 187, 206, 610, 400)
("'13:06:39.28566'", 138, 10, 458, 651, 712)
("'13:06:39.49221'", 115, 231, 200, 754, 398)
("'13:06:39.49221'", 138, 54, 459, 650, 695)
("'13:06:39.67847'", 113, 783, 394, 1088, 553)
("'13:06:39.67847'", 114, 516, 48, 799, 206)
("'13:06:39.67847'", 115, 322, 185, 877, 380)
("'13:06:39.67847'", 138, 123, 447, 722, 683)
("'13:06:39.85527'", 113, 787, 388, 1111, 557)
("'13:06:39.85527'", 115, 374, 152, 988, 364)
("'13:06:39.85527'", 138, 192, 458, 742, 673)
("'13:06:39.85527'", 162, 777, 363, 1105, 585)
("'13:06:40.02591'", 3, 131, 394, 479, 527)
("'13:06:40.02591'", 42, 758, 379, 1127, 537)
("'13:06:40.02591'", 62, 271, 451, 793, 641)
("'13:06:40.02591'", 82, 370, 323, 690, 469)
("'13:06:40.02591'", 115, 426, 130, 1083, 347)
("'13:06:40.02591'", 138, 305, 456, 760, 639)
("'13:06:40.19770'", 42, 817, 376, 1177, 528)
("'13:06:40.19770'", 62, 270, 425, 826, 623)
("'13:06:40.19770'", 73, 80, 380, 599, 531)
("'13:06:40.19770'", 82, 368, 290, 705, 451)
("'13:06:40.19770'", 115, 500, 104, 1195, 321)
("'13:06:40.19770'", 138, 378, 423, 832, 605)
("'13:06:40.36985'", 82, 429, 267, 758, 424)
("'13:06:40.36985'", 105, 856, 474, 1267, 667)
("'13:06:40.36985'", 113, 872, 342, 1246, 519)
("'13:06:40.36985'", 115, 550, 78, 1296, 309)
("'13:06:40.36985'", 137, -7, 271, 262, 450)
("'13:06:40.36985'", 138, 387, 378, 953, 600)
("'13:06:40.54059'", 82, 486, 233, 818, 390)
("'13:06:40.54059'", 105, 949, 493, 1300, 665)
("'13:06:40.54059'", 112, 252, 319, 613, 489)
("'13:06:40.54059'", 113, 913, 330, 1285, 508)
("'13:06:40.54059'", 115, 593, 37, 1384, 305)
("'13:06:40.54059'", 138, 452, 370, 1027, 601)
("'13:06:40.54059'", 146, 84, 376, 256, 539)
("'13:06:40.54059'", 180, -25, 1, 451, 89)
("'13:06:40.71821'", 82, 508, 211, 830, 354)
("'13:06:40.71821'", 112, 242, 283, 679, 483)
("'13:06:40.71821'", 113, 880, 329, 1267, 509)
("'13:06:40.71821'", 114, 781, 12, 1261, 274)
("'13:06:40.71821'", 115, 688, 6, 1399, 277)
("'13:06:40.71821'", 138, 519, 354, 1120, 586)
("'13:06:40.71821'", 162, 1039, 507, 1268, 660)
("'13:06:40.89417'", 3, 319, 280, 717, 438)
("'13:06:40.89417'", 82, 487, 170, 867, 332)
("'13:06:40.89417'", 90, 986, 324, 1257, 492)
("'13:06:40.89417'", 114, 882, 7, 1288, 242)
("'13:06:40.89417'", 138, 567, 339, 1148, 559)
("'13:06:40.89417'", 146, 21, 363, 230, 575)
("'13:06:40.89417'", 184, 661, 523, 1152, 711)
("'13:06:41.06859'", 62, 503, 152, 915, 299)
("'13:06:41.06859'", 90, 987, 310, 1295, 506)
("'13:06:41.06859'", 104, 63, 271, 370, 416)
("'13:06:41.06859'", 112, 332, 248, 753, 438)
("'13:06:41.06859'", 114, 927, 0, 1324, 253)
("'13:06:41.06859'", 146, 21, 342, 211, 514)
("'13:06:41.06859'", 184, 661, 485, 1261, 716)
("'13:06:41.06859'", 185, 110, 278, 372, 435)
("'13:06:41.25597'", 3, 352, 240, 879, 458)
("'13:06:41.25597'", 82, 564, 111, 972, 281)
("'13:06:41.25597'", 114, 1037, 0, 1301, 180)
("'13:06:41.25597'", 146, 8, 296, 240, 503)
("'13:06:41.25597'", 184, 643, 458, 1295, 720)
("'13:06:41.25597'", 185, 66, 253, 388, 447)
("'13:06:41.25597'", 187, 633, 275, 1263, 579)
("'13:06:41.42560'", 62, 636, 80, 1093, 246)
("'13:06:41.42560'", 104, 83, 269, 416, 420)
("'13:06:41.42560'", 112, 424, 240, 882, 468)
("'13:06:41.42560'", 146, 26, 302, 297, 507)
("'13:06:41.42560'", 184, 710, 474, 1297, 720)
("'13:06:41.42560'", 187, 779, 282, 1351, 576)
("'13:06:41.60502'", 62, 733, 53, 1242, 229)
("'13:06:41.60502'", 112, 503, 229, 994, 474)
("'13:06:41.60502'", 146, 93, 271, 398, 493)
("'13:06:41.60502'", 184, 805, 526, 1264, 716)
("'13:06:41.60502'", 187, 863, 278, 1365, 583)
("'13:06:41.60502'", 190, 345, 592, 613, 702)
("'13:06:41.78310'", 1, 65, 300, 431, 509)
("'13:06:41.78310'", 82, 811, 47, 1278, 233)
("'13:06:41.78310'", 112, 591, 242, 1105, 496)
("'13:06:41.78310'", 185, 223, 266, 518, 426)
("'13:06:41.78310'", 187, 954, 347, 1324, 612)
("'13:06:41.95726'", 3, 666, 204, 1219, 428)
("'13:06:41.95726'", 42, 602, 277, 1237, 535)
("'13:06:41.95726'", 104, 13, 309, 461, 506)
("'13:06:41.95726'", 105, 846, 21, 1277, 233)
("'13:06:41.95726'", 112, 637, 277, 1138, 521)
("'13:06:41.95726'", 137, 294, 283, 556, 445)
("'13:06:42.13484'", 1, 5, 314, 429, 545)
("'13:06:42.13484'", 90, 648, 240, 1256, 601)
("'13:06:42.13484'", 105, 909, 48, 1300, 252)
("'13:06:42.13484'", 185, 256, 302, 605, 497)
("'13:06:42.31219'", 1, 9, 352, 418, 580)
("'13:06:42.31219'", 3, 745, 261, 1284, 477)
("'13:06:42.31219'", 112, 690, 380, 1231, 624)
("'13:06:42.31219'", 185, 272, 339, 591, 521)
("'13:06:42.31219'", 188, 970, 92, 1271, 279)
("'13:06:42.31219'", 198, 536, 537, 913, 719)
("'13:06:42.49105'", 1, 39, 354, 483, 608)
("'13:06:42.49105'", 3, 737, 263, 1306, 494)
("'13:06:42.49105'", 90, 741, 375, 1283, 693)
("'13:06:42.49105'", 146, -1, 521, 281, 716)
("'13:06:42.49105'", 185, 285, 353, 602, 525)
("'13:06:42.49105'", 188, 1031, 104, 1310, 305)
("'13:06:42.49105'", 198, 526, 539, 886, 714)
("'13:06:42.49105'", 201, 38, 250, 194, 339)
("'13:06:42.67780'", 1, 96, 362, 530, 594)
("'13:06:42.67780'", 90, 823, 431, 1283, 718)
("'13:06:42.67780'", 104, 27, 275, 213, 358)
("'13:06:42.67780'", 113, 806, 280, 1273, 504)
("'13:06:42.67780'", 162, 838, 273, 1258, 533)
("'13:06:42.67780'", 198, 570, 544, 910, 708)
("'13:06:42.89105'", 1, 55, 344, 589, 600)
("'13:06:42.89105'", 90, 917, 462, 1303, 715)
("'13:06:42.89105'", 113, 836, 273, 1284, 490)
("'13:06:42.89105'", 137, 454, 373, 758, 553)
("'13:06:42.89105'", 185, 438, 384, 737, 545)
("'13:06:42.89105'", 187, 925, 443, 1280, 720)
("'13:06:42.89105'", 198, 630, 539, 968, 701)
("'13:06:42.89105'", 208, 714, 460, 908, 553)
("'13:06:43.06673'", 1, 80, 325, 621, 553)
("'13:06:43.06673'", 162, 948, 267, 1268, 464)
("'13:06:43.06673'", 185, 527, 380, 810, 535)
("'13:06:43.06673'", 187, 1007, 472, 1287, 682)
("'13:06:43.06673'", 201, 159, 280, 320, 374)
("'13:06:43.24053'", 1, 161, 301, 747, 528)
("'13:06:43.24053'", 162, 993, 267, 1269, 435)
("'13:06:43.24053'", 185, 594, 337, 881, 494)
("'13:06:43.24053'", 187, 1111, 427, 1317, 602)
("'13:06:43.24053'", 201, 203, 259, 363, 346)
("'13:06:43.24053'", 209, 15, 85, 139, 309)
("'13:06:43.41856'", 1, 287, 264, 915, 495)
("'13:06:43.41856'", 104, 3, 252, 210, 351)
("'13:06:43.41856'", 162, 1051, 272, 1272, 404)
("'13:06:43.41856'", 188, 1026, 260, 1265, 456)
("'13:06:43.41856'", 201, 245, 229, 417, 320)
("'13:06:43.41856'", 209, 33, 1, 207, 284)
("'13:06:43.41856'", 213, 39, 315, 227, 432)
