[cast header]


depthinmeters=no
seacast version= Version 4.4.0
[cast header]
display options
[instrument]
type=base.x2
emulationmode=disabled
usecustomheader=yes
sn=26157
firmware=v5.01
sampleunits=/ second
sampleinterval=2
pressureinc=0.00
soundinc=0.00
logfile=test. 
dateformat=iso
date=2022-02-16
time=13:55:49
memorysize=942.3 mb
memoryused=3.8 mb
displaytime=yes
displaydate=yes
displaysalinity=no
displaydensity=no
displaysoundvelocity=no
displaybattery=yes
relaymode=rs232 mode
realtimelogging=yes
loggingtimeout=0
startupdelay=10
displayheader=yes
startupmode=prompt
characterreception=yes
loggingbreakmode=no
detectionmode=a3
batteryacoefficient=+3.500000e-01
batterybcoefficient=+2.500000e-02
shutdownvoltage=6.5
warningvoltage=6.9
pressureoffset=0.00
usepressureoffset=no
soundvelocitythreshold=1375.00
delimtermode=space
sensordetectionmode=once
traceability=yes
skippoweroff=no
analogchannels=disabled
latitude=63.4512
longitude=10.5228
automonitorseconds=0
fixedpressure=0.0000
usefixedpressure=no
biofoulingpwralways=no
ledtimeoutsecs=300
displayincrement=no
autozero=no
docompensation=no
scandelay=7

[slot 1]
sensorname=sv-c-ct.xchange sv.x sn 207137 03/19/19
boardsn=65535

[slot 3]
sensorname=p-t-tu-do-uv.xchange p.x sn 306715 01/20/20
boardsn=15506


[data.x]
data.x sn =26157
ssid =aml_26157
ip address =169.254.43.148
geo-location source =gps
c-sensor in-water threshold (ms/cm) =0.005
sleep timeout enabled =yes
sleep timeout (mins) =5
shutdown timeout enabled =no
shutdown timeout (mins) =60
wi-fi sleep timeout enabled =yes
wi-fi sleep timeout (secs) =20
low batt shutdown threshold voltage =6.5
wep key =26157
wi-fi channel =10
in-water instrument access =no
wi-fi enabled =yes
verbose output enabled =no
terminal baud rate =115200
latitude=no-lock
longitude=no-lock
hdop=
water detect source =sv sensor
log trigger source =time increment
verbose =no
terminal baud =115200
c position =0
sv position =1
real positions =2



average sound velocity=1466.50
 
comments= 
 
[data]
Date,Time,SV (m/s),Pressure (dBar),Battery (V)
2022-02-16,13:55:50.76,1464.114,-0000.08,007.95
2022-02-16,13:55:51.26,1463.745,-0000.03,007.95
2022-02-16,13:55:51.76,1463.674,0000.13,007.97
2022-02-16,13:55:52.26,1463.625,0000.35,007.95
2022-02-16,13:55:52.76,1463.549,0000.47,007.95
2022-02-16,13:55:53.26,1463.567,0000.59,007.95
2022-02-16,13:55:53.76,1463.535,0000.94,007.95
2022-02-16,13:55:54.26,1463.531,0001.36,007.97
2022-02-16,13:55:54.76,1463.530,0001.78,007.95
2022-02-16,13:55:55.26,1463.547,0002.24,007.95
2022-02-16,13:55:55.76,1463.555,0002.63,007.95
2022-02-16,13:55:56.26,1463.562,0003.06,007.95
2022-02-16,13:55:56.76,1463.570,0003.48,007.95
2022-02-16,13:55:57.26,1463.565,0003.93,007.95
2022-02-16,13:55:57.76,1463.565,0004.11,007.95
2022-02-16,13:55:58.26,1463.559,0004.41,007.95
2022-02-16,13:55:58.76,1463.547,0004.75,007.95
2022-02-16,13:55:59.26,1463.583,0004.92,007.95
2022-02-16,13:55:59.76,1463.579,0005.19,007.95
2022-02-16,13:56:00.26,1463.577,0005.34,007.95
2022-02-16,13:56:00.76,1463.580,0005.47,007.95
2022-02-16,13:56:01.26,1463.581,0005.71,007.95
2022-02-16,13:56:01.76,1463.583,0005.85,007.95
2022-02-16,13:56:02.26,1463.558,0006.00,007.95
2022-02-16,13:56:02.76,1463.556,0006.15,007.95
2022-02-16,13:56:03.26,1463.545,0006.27,007.95
2022-02-16,13:56:03.76,1463.545,0006.39,007.95
2022-02-16,13:56:04.26,1463.536,0006.48,007.95
2022-02-16,13:56:04.76,1463.552,0006.65,007.95
2022-02-16,13:56:05.26,1463.563,0006.91,007.95
2022-02-16,13:56:05.76,1463.555,0006.98,007.95
2022-02-16,13:56:06.26,1463.572,0007.21,007.95
2022-02-16,13:56:06.76,1463.568,0007.33,007.95
2022-02-16,13:56:07.26,1463.580,0007.57,007.95
2022-02-16,13:56:07.76,1463.584,0007.94,007.95
2022-02-16,13:56:08.26,1463.590,0008.31,007.95
2022-02-16,13:56:08.76,1463.589,0008.44,007.95
2022-02-16,13:56:09.26,1463.598,0008.72,007.95
2022-02-16,13:56:09.76,1463.576,0009.07,007.95
2022-02-16,13:56:10.26,1463.565,0009.36,007.95
2022-02-16,13:56:10.76,1463.582,0009.72,007.97
2022-02-16,13:56:11.26,1463.552,0010.16,007.97
2022-02-16,13:56:11.76,1463.556,0010.51,007.97
2022-02-16,13:56:12.26,1463.582,0010.85,007.97
2022-02-16,13:56:12.76,1463.618,0011.27,007.97
2022-02-16,13:56:13.26,1463.621,0011.69,007.97
2022-02-16,13:56:13.76,1463.608,0012.04,007.97
2022-02-16,13:56:14.26,1463.639,0012.49,007.97
2022-02-16,13:56:14.76,1463.638,0012.95,007.97
2022-02-16,13:56:15.26,1463.685,0013.42,007.97
2022-02-16,13:56:15.76,1463.704,0013.83,007.97
